Department,Entity,Payment date,Expense Type,Expense Area,Supplier,TransactionNo,Amount
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Birkbeck College,GPROSTD337795,"1,011,423.00"
BIS,HEFCE,17/07/2014,Teaching 12-13,E&P policy team,Birkbeck College,GPROSTD352751,"266,291.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Birkbeck College,GPROSTD354003,"432,868.00"
BIS,HEFCE,17/07/2014,Catalyst Fund  (R),RIS policy team,Birkbeck College,GPROSTD363278,"471,588.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Birmingham City Univ,GPROSTD334015,"97,201.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Birmingham City Univ,GPROSTD335293,"1,750,743.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Birmingham City Univ,GPROSTD337912,"170,984.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,Birmingham City Univ,GPROSTD338983,"32,149.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Birmingham City Univ,GPROSTD346153,"284,122.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Birmingham City Univ,GPROSTD354038,"158,641.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Birmingham Met Coll,GPROSTD334996,"58,670.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Bishop Burton,GPROSTD335014,"196,765.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Blackburn College,GPROSTD335032,"370,171.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Blackpool College,GPROSTD335041,"410,778.00"
BIS,HEFCE,17/07/2014,Basic Grant,RIS policy team,Blackpool College,GPROSTD351880,"66,719.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Bournemouth Uni,GPROSTD333934,"48,187.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Bournemouth Uni,GPROSTD335077,"1,743,958.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Bournemouth Uni,GPROSTD337831,"187,999.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Bournemouth Uni,GPROSTD354015,"84,295.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Bradford College,GPROSTD335104,"334,388.00"
BIS,HEFCE,17/07/2014,Teaching 12-13,E&P policy team,Bradford College,GPROSTD352763,"25,736.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Bridgwater College,GPROSTD335122,"28,392.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Brooksby College,GPROSTD335173,"27,995.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Brooksby College,GPROSTD335174,"27,995.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Brooksby College,GPROSTD335175,"27,994.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Brooksby College,GPROSTD335176,"27,994.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Brunel University,GPROSTD333970,"84,499.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Brunel University,GPROSTD335185,"1,698,361.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Brunel University,GPROSTD337867,"1,117,053.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,Brunel University,GPROSTD338938,"27,948.00"
BIS,HEFCE,17/07/2014,PSS,E&P policy team,Brunel University,GPROSTD346839,"249,450.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Bucks New University,GPROSTD333979,"56,857.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Bucks New University,GPROSTD335194,"836,752.00"
BIS,HEFCE,17/07/2014,Teaching 12-13,E&P policy team,Bucks New University,GPROSTD352772,"51,802.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Canterbury CCUC,GPROSTD333997,"66,006.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Canterbury CCUC,GPROSTD335248,"1,162,732.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Canterbury CCUC,GPROSTD337894,"89,546.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Canterbury CCUC,GPROSTD354033,"58,852.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Canterbury College,GPROSTD335266,"35,580.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Central College Nott,GPROSTD337129,"38,545.00"
BIS,HEFCE,17/07/2014,NSP,E&P policy team,Centr for Enterprise,PIG9943,"40,707.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Chesterfield College,GPROSTD335338,"40,605.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,City College Norwich,GPROSTD336688,"30,578.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,City Liverpool Col,GPROSTD335419,"52,445.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,City of Bristol Coll,GPROSTD335428,"28,836.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,City of Westminster,GPROSTD335374,"57,073.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,"City University, Lon",GPROSTD334051,"125,836.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,"City University, Lon",GPROSTD335410,"1,118,416.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,"City University, Lon",GPROSTD337957,"965,658.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,"City University, Lon",GPROSTD339019,"41,620.00"
BIS,HEFCE,17/07/2014,Teaching 12-13,E&P policy team,"City University, Lon",GPROSTD352793,"170,544.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,"City University, Lon",GPROSTD354051,"129,002.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Cleveland College,GPROSTD335446,"99,377.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Conservatoire D&D,GPROSTD334060,"28,179.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Conservatoire D&D,GPROSTD335464,"717,406.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Cornwall College,GPROSTD335473,"38,618.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Cornwall College,GPROSTD354058,"28,893.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Courtauld Institute,GPROSTD335482,"66,520.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Courtauld Institute,GPROSTD337966,"111,930.00"
BIS,HEFCE,17/07/2014,"Museums, Gal & Coll",RIS policy team,Courtauld Institute,GPROSTD340299,"80,413.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Coventry University,GPROSTD334069,"214,164.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Coventry University,GPROSTD335491,"2,305,191.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Coventry University,GPROSTD337975,"184,199.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,Coventry University,GPROSTD339037,"70,835.00"
BIS,HEFCE,17/07/2014,Catalyst Fund  (R),RIS policy team,Coventry University,GPROSTD347154,"213,857.00"
BIS,HEFCE,17/07/2014,Teaching 12-13,E&P policy team,Coventry University,GPROSTD352802,"128,809.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Cranfield University,GPROSTD334078,"214,164.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Cranfield University,GPROSTD335509,"841,955.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Cranfield University,GPROSTD337984,"1,134,141.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,Cranfield University,GPROSTD339046,"70,835.00"
BIS,HEFCE,17/07/2014,PSS,E&P policy team,Cranfield University,GPROSTD346881,"333,333.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Craven College,GPROSTD335500,"26,616.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Croydon College,GPROSTD335527,"85,300.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,De Montfort Uni,GPROSTD334087,"76,988.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,De Montfort Uni,GPROSTD335554,"2,226,383.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,De Montfort Uni,GPROSTD338011,"433,991.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,De Montfort Uni,GPROSTD339055,"25,464.00"
BIS,HEFCE,17/07/2014,Teaching 12-13,E&P policy team,De Montfort Uni,GPROSTD352809,"76,436.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,De Montfort Uni,GPROSTD354067,"54,431.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Doncaster College,GPROSTD335581,"149,263.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Dudley College,GPROSTD335590,"25,529.00"
BIS,HEFCE,17/07/2014,Equal opportunities,LGM,ECU,GPROSTD363271,"78,209.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Edge Hill University,GPROSTD335680,"1,097,650.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Falmouth Uni,GPROSTD335725,"733,455.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Falmouth Uni,GPROSTD338092,"45,685.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Farnborough College,GPROSTD335743,"101,852.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Gateshead College,GPROSTD335761,"59,655.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Gloucestershire Coll,GPROSTD335779,"28,346.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Goldsmiths' College,GPROSTD335788,"730,816.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Goldsmiths' College,GPROSTD338110,"793,177.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Goldsmiths' College,GPROSTD354093,"78,496.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Grimsby Institute,GPROSTD335815,"263,480.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Guildford College,GPROSTD335824,"67,644.00"
BIS,HEFCE,17/07/2014,Catalyst Fund  (R),RIS policy team,Guildford College,GPROSTD343273,"75,000.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Guildhall Sch M & D,GPROSTD335833,"153,018.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Harper Adams Uni,GPROSTD335887,"901,574.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Harper Adams Uni,GPROSTD338137,"29,888.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Hartpury College,GPROSTD335896,"51,748.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Havering College,GPROSTD335923,"170,949.00"
BIS,HEFCE,17/07/2014,HE Academy,E&P policy team,HE Academy,GPROSTD341550,"1,846,000.00"
BIS,HEFCE,17/07/2014,Nat Teaching Fellows,E&P policy team,HE Academy,GPROSTD341551,"177,000.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Henley College Cov,GPROSTD335931,"25,381.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Henley College Cov,GPROSTD335932,"25,381.00"
BIS,HEFCE,17/07/2014,Basic Grant,RIS policy team,Henley College Cov,GPROSTD363252,"42,209.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Hereford Coll of Art,GPROSTD335941,"54,946.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Heythrop College,GPROSTD335977,"57,593.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Hopwood Hall College,GPROSTD336004,"25,960.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Hull College,GPROSTD336031,"226,898.00"
BIS,HEFCE,17/07/2014,SDF Recurrent,RIS policy team,Imperial College,GPROSTD265801,"30,217.00"
BIS,HEFCE,17/07/2014,SDF Recurrent,RIS policy team,Imperial College,GPROSTD309137,"30,214.00"
BIS,HEFCE,17/07/2014,SDF Recurrent,RIS policy team,Imperial College,GPROSTD309167,"30,214.00"
BIS,HEFCE,17/07/2014,SDF Recurrent,RIS policy team,Imperial College,GPROSTD326459,"29,405.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Imperial College,GPROSTD334231,"214,164.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Imperial College,GPROSTD336049,"4,097,340.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Imperial College,GPROSTD338182,"9,840,025.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,Imperial College,GPROSTD339199,"70,835.00"
BIS,HEFCE,17/07/2014,SDF Recurrent,RIS policy team,Inst Cancer Research,GPROSTD265831,"30,214.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Inst Cancer Research,GPROSTD334006,"52,836.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Inst Cancer Research,GPROSTD335257,"75,618.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Inst Cancer Research,GPROSTD337903,"1,672,306.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Inst of Education,GPROSTD334132,"76,725.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Inst of Education,GPROSTD335689,"286,135.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Inst of Education,GPROSTD338065,"787,182.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,Inst of Education,GPROSTD339100,"25,377.00"
BIS,HEFCE,17/07/2014,PSS,E&P policy team,Inst of Education,GPROSTD346815,"83,333.00"
BIS,HEFCE,17/07/2014,JISC,JISC NAH,JISC,GPROSTD340587,"3,385,913.00"
BIS,HEFCE,17/07/2014,JISC Capital (R),JISC NAH,JISC,GPROSTD348009,"500,000.00"
BIS,HEFCE,17/07/2014,JISC Capital (T),RIS policy team,JISC,GPROSTD348014,"750,000.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Keele University,GPROSTD334240,"56,160.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Keele University,GPROSTD336058,"1,319,192.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Keele University,GPROSTD338191,"620,020.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Keele University,GPROSTD354122,"80,635.00"
BIS,HEFCE,17/07/2014,SDF Recurrent,RIS policy team,King's College,GPROSTD305083,"30,214.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,King's College,GPROSTD334258,"214,164.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,King's College,GPROSTD336112,"5,391,443.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,King's College,GPROSTD338209,"5,786,621.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,King's College,GPROSTD339226,"70,835.00"
BIS,HEFCE,17/07/2014,PSS,E&P policy team,King's College,GPROSTD346875,"86,171.00"
BIS,HEFCE,17/07/2014,Catalyst Fund  (R),RIS policy team,King's College,GPROSTD363273,"502,488.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Kingston College,GPROSTD336103,"35,422.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Kingston University,GPROSTD334267,"68,461.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Kingston University,GPROSTD336121,"3,141,292.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Kingston University,GPROSTD338218,"305,448.00"
BIS,HEFCE,17/07/2014,PSS,E&P policy team,Kingston University,GPROSTD346869,"309,985.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Kingston University,GPROSTD354129,"52,236.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Kirklees College,GPROSTD336148,"54,914.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Lakes College,GPROSTD336166,"35,801.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Lancaster University,GPROSTD334276,"166,267.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Lancaster University,GPROSTD336175,"1,174,401.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Lancaster University,GPROSTD338227,"1,795,649.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,Lancaster University,GPROSTD339244,"54,993.00"
BIS,HEFCE,17/07/2014,Catalyst Fund  (R),RIS policy team,Lancaster University,GPROSTD346592,"98,642.00"
BIS,HEFCE,17/07/2014,PSS,E&P policy team,Lancaster University,GPROSTD346797,"91,207.00"
BIS,HEFCE,17/07/2014,Promoting Efficiency,LGM,Leader Foundation HE,GPROSTD326833,"81,000.00"
BIS,HEFCE,17/07/2014,Promoting Efficiency,LGM,Leader Foundation HE,GPROSTD326834,"43,985.00"
BIS,HEFCE,17/07/2014,CLL,E&P policy team,Leader Foundation HE,GPROSTD341555,"250,000.00"
BIS,HEFCE,17/07/2014,Leaders Foundation,LGM,Leader Foundation HE,GPROSTD342839,"75,000.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Leeds City College,GPROSTD336220,"257,384.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Leeds College of Art,GPROSTD336193,"169,711.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Leeds Met University,GPROSTD334294,"112,808.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Leeds Met University,GPROSTD336211,"2,265,153.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Leeds Met University,GPROSTD338245,"166,485.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,Leeds Met University,GPROSTD339262,"37,311.00"
BIS,HEFCE,17/07/2014,Teaching 12-13,E&P policy team,Leeds Met University,GPROSTD352867,"362,597.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Leeds Met University,GPROSTD354139,"1,033,294.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Leeds Trinity Uni,GPROSTD337453,"235,100.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Leicester College,GPROSTD336229,"43,448.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Lincoln College,GPROSTD336265,"33,305.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Liverpool Hope Uni,GPROSTD334330,"51,465.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Liverpool Hope Uni,GPROSTD336283,"635,138.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Liverpool Hope Uni,GPROSTD338281,"28,275.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Liverpool Inst PA,GPROSTD336301,"185,571.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Liverpool John Moore,GPROSTD334321,"145,890.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Liverpool John Moore,GPROSTD336274,"2,766,390.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Liverpool John Moore,GPROSTD338272,"348,425.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,Liverpool John Moore,GPROSTD339289,"48,253.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,London Bus School,GPROSTD334357,"214,164.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,London Bus School,GPROSTD338317,"358,907.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,London Bus School,GPROSTD339325,"70,835.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,London Met Uni,GPROSTD334375,"116,270.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,London Met Uni,GPROSTD336355,"2,290,968.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,London Met Uni,GPROSTD338344,"265,074.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,London Met Uni,GPROSTD339343,"38,456.00"
BIS,HEFCE,17/07/2014,Teaching 12-13,E&P policy team,London Met Uni,GPROSTD352883,"164,401.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,London Met Uni,GPROSTD354155,"155,499.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,London Sch Economics,GPROSTD334366,"126,808.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,London Sch Economics,GPROSTD336337,"389,366.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,London Sch Economics,GPROSTD338326,"1,680,894.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,London Sch Economics,GPROSTD339334,"41,942.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,London Sch Hygiene,GPROSTD336346,"336,936.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,London Sch Hygiene,GPROSTD338335,"1,819,936.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,London South Bank,GPROSTD334384,"60,681.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,London South Bank,GPROSTD336364,"2,048,308.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,London South Bank,GPROSTD338353,"196,806.00"
BIS,HEFCE,17/07/2014,Teaching 12-13,E&P policy team,London South Bank,GPROSTD352884,"97,698.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Loughborough Uni,GPROSTD334402,"122,921.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Loughborough Uni,GPROSTD336391,"2,110,779.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Loughborough Uni,GPROSTD338371,"2,127,782.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,Loughborough Uni,GPROSTD339370,"40,656.00"
BIS,HEFCE,17/07/2014,Catalyst Fund  (R),RIS policy team,Loughborough Uni,GPROSTD343129,"71,900.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,LSTM,GPROSTD342782,"570,758.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Macclesfield College,GPROSTD336409,"71,670.00"
BIS,HEFCE,17/07/2014,Teaching 12-13,E&P policy team,Macclesfield College,GPROSTD352889,"70,057.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Macclesfield College,GPROSTD354161,"26,347.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Manchester Met,GPROSTD334420,"103,884.00"
BIS,HEFCE,17/07/2014,Teaching 13-14,E&P policy team,Manchester Met,GPROSTD336418,"3,606,277.00"
BIS,HEFCE,17/07/2014,Research 13-14,RIS policy team,Manchester Met,GPROSTD338389,"530,134.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15,RIS policy team,Manchester Met,GPROSTD339388,"34,360.00"
BIS,HEFCE,17/07/2014,HEIF 2011-15 (BIS),RIS policy team,Middlesex University,GPROSTD334438,"42,269.00"
