Department,Entity,Payment date,Expense Type,Expense Area,Supplier,TransactionNo,Amount
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of East Anglia,GPROSTD370149,"30,057.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of East Anglia,GPROSTD371100,"533,325.33"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of East Anglia,GPROSTD375698,"88,144.50"
BIS,HEFCE,18/02/2016,"Museums, Gal & Coll",RIS policy team,Uni of East Anglia,GPROSTD382464,"25,486.00"
BIS,HEFCE,18/02/2016,Revolving Green Fund,RIS policy team,Uni of East Anglia,GPROSTD386779,"80,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of East London,GPROSTD370150,"109,406.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of East London,GPROSTD371101,"41,992.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of East London,GPROSTD375699,"300,000.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of East London,GPROSTD386605,"252,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Gloucester,GPROSTD370159,"58,437.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Gloucester,GPROSTD375702,"77,074.75"
BIS,HEFCE,18/02/2016,Inherited Staff,Finance,Uni of Greenwich,GPROSTD367642,"89,193.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Greenwich,GPROSTD370162,"133,144.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Greenwich,GPROSTD371108,"82,635.00"
BIS,HEFCE,18/02/2016,Engineer Conversion,"R,,E & KE",Uni of Greenwich,GPROSTD386836,"25,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Hertfordshire,GPROSTD370172,"137,097.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Hertfordshire,GPROSTD371111,"135,416.33"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Huddersfield,GPROSTD370177,"130,107.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Huddersfield,GPROSTD371112,"96,614.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Lancaster,GPROSTD370189,"88,409.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Lancaster,GPROSTD371119,"544,490.67"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Lancaster,GPROSTD375710,"1,078,758.25"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Lancaster,GPROSTD386611,"715,516.50"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Leicester,GPROSTD370196,"121,567.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Leicester,GPROSTD371122,"770,003.67"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Lincoln,GPROSTD370197,"87,453.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Lincoln,GPROSTD371123,"67,930.67"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Lincoln,GPROSTD375711,"1,250,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Liverpool,GPROSTD370201,"182,845.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Liverpool,GPROSTD371126,"1,275,349.67"
BIS,HEFCE,18/02/2016,Revolving Green Fund,RIS policy team,Uni of Liverpool,GPROSTD386476,"83,395.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Manchester,GPROSTD370216,"280,267.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Manchester,GPROSTD371139,"3,111,317.00"
BIS,HEFCE,18/02/2016,UKRPIF,Finance,Uni of Manchester,GPROSTD375326,"3,750,000.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Manchester,GPROSTD375714,"1,249,750.00"
BIS,HEFCE,18/02/2016,"Museums, Gal & Coll",RIS policy team,Uni of Manchester,GPROSTD382468,"175,852.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Newcastle,GPROSTD370227,"190,869.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Newcastle,GPROSTD371141,"1,370,504.67"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Northampton,GPROSTD370233,"80,702.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Northampton,GPROSTD375718,"149,425.25"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Northumbria,GPROSTD370237,"167,915.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Northumbria,GPROSTD371143,"101,296.67"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Northumbria,GPROSTD375719,"843,000.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Northumbria,GPROSTD386619,"461,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Nottingham,GPROSTD370242,"243,188.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Nottingham,GPROSTD371145,"1,739,098.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Nottingham,GPROSTD375721,"1,000,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Plymouth,GPROSTD370251,"203,982.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Plymouth,GPROSTD371150,"193,366.67"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Plymouth,GPROSTD375725,"303,093.75"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Plymouth,GPROSTD386624,"210,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Portsmouth,GPROSTD370253,"173,565.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Portsmouth,GPROSTD371151,"125,363.67"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Portsmouth,GPROSTD375726,"1,250,000.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Portsmouth,GPROSTD386674,"150,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Reading,GPROSTD370256,"100,261.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Reading,GPROSTD371153,"606,098.67"
BIS,HEFCE,18/02/2016,"Museums, Gal & Coll",RIS policy team,Uni of Reading,GPROSTD382472,"25,486.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Salford,GPROSTD370270,"127,515.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Salford,GPROSTD371161,"116,078.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Salford,GPROSTD375729,"625,000.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Salford,GPROSTD386679,"804,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Sheffield,GPROSTD370273,"207,054.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Sheffield,GPROSTD371163,"1,837,472.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Sheffield,GPROSTD375731,"1,218,797.50"
BIS,HEFCE,18/02/2016,SIVS,E&P policy team,Uni of Southampton,GPROSTD341539,"263,495.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Southampton,GPROSTD370279,"168,031.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Southampton,GPROSTD371165,"1,739,523.33"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Southampton,GPROSTD375734,"1,250,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Sunderland,GPROSTD370293,"86,468.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of Sunderland,GPROSTD375738,"662,500.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Warwick,GPROSTD370307,"138,222.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Warwick,GPROSTD371174,"1,342,319.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of West London,GPROSTD370300,"50,659.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",Uni of West London,GPROSTD375741,"86,320.00"
BIS,HEFCE,18/02/2016,Inherited Staff,Finance,Uni of Westminster,GPROSTD367655,"98,287.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Westminster,GPROSTD370311,"138,806.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Westminster,GPROSTD371176,"74,890.67"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Winchester,GPROSTD370317,"50,538.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni of Wolverhampton,GPROSTD370319,"121,123.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni of Wolverhampton,GPROSTD371178,"40,968.67"
BIS,HEFCE,18/02/2016,Revolving Green Fund,RIS policy team,Uni of Wolverhampton,GPROSTD375367,"58,419.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of Bath,GPROSTD370085,"121,570.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,University of Bath,GPROSTD371073,"536,976.67"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Bath,GPROSTD375679,"1,250,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of Bolton,GPROSTD370095,"43,631.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Bolton,GPROSTD375685,"1,250,000.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Bolton,GPROSTD386569,"2,006,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of Derby,GPROSTD370142,"113,006.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Derby,GPROSTD375697,"1,250,000.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Derby,GPROSTD386628,"258,000.00"
BIS,HEFCE,18/02/2016,Engineer Conversion,"R,,E & KE",University of Derby,GPROSTD386834,"25,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of Durham,GPROSTD370146,"132,840.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,University of Durham,GPROSTD371099,"900,287.33"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of Essex,GPROSTD370152,"91,401.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,University of Essex,GPROSTD371103,"450,559.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Essex,GPROSTD375700,"1,250,000.00"
BIS,HEFCE,18/02/2016,Revolving Green Fund,RIS policy team,University of Essex,GPROSTD386763,"100,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of Exeter,GPROSTD370154,"160,779.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,University of Exeter,GPROSTD371104,"906,838.33"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Exeter,GPROSTD375701,"1,250,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of Hull,GPROSTD370180,"116,763.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,University of Hull,GPROSTD371113,"159,051.67"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of Keele,GPROSTD370182,"69,801.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,University of Keele,GPROSTD371115,"200,092.67"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Keele,GPROSTD375706,"937,500.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Keele,GPROSTD386632,"339,000.00"
BIS,HEFCE,18/02/2016,HEAT,E&P policy team,University of Kent,GPROSTD363299,"312,305.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of Kent,GPROSTD370183,"151,192.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,University of Kent,GPROSTD371116,"274,476.67"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Kent,GPROSTD375707,"1,250,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of Leeds,GPROSTD370192,"250,548.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,University of Leeds,GPROSTD371120,"1,900,046.33"
BIS,HEFCE,18/02/2016,Catalyst Fund  (R),RIS policy team,University of Leeds,GPROSTD375890,"121,079.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of Oxford,GPROSTD370246,"152,614.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,University of Oxford,GPROSTD371148,"5,755,982.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Oxford,GPROSTD375723,"1,250,000.00"
BIS,HEFCE,18/02/2016,"Museums, Gal & Coll",RIS policy team,University of Oxford,GPROSTD382471,"285,016.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of Surrey,GPROSTD370294,"86,381.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,University of Surrey,GPROSTD371170,"476,742.33"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Surrey,GPROSTD375739,"1,250,000.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Surrey,GPROSTD386642,"700,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of Sussex,GPROSTD370295,"97,930.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,University of Sussex,GPROSTD371171,"491,560.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of Sussex,GPROSTD375740,"1,225,000.00"
BIS,HEFCE,18/02/2016,Engineer Conversion,"R,,E & KE",University of Sussex,GPROSTD386846,"25,000.00"
BIS,HEFCE,18/02/2016,Catalyst Fund  (R),RIS policy team,University of York,GPROSTD347181,"384,919.00"
BIS,HEFCE,18/02/2016,Catalyst Fund C (R),RIS policy team,University of York,GPROSTD367027,"40,000.00"
BIS,HEFCE,18/02/2016,Catalyst Fund C (T),RIS policy team,University of York,GPROSTD367029,"60,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,University of York,GPROSTD370323,"123,832.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,University of York,GPROSTD371180,"792,522.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",University of York,GPROSTD375742,"1,250,000.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Uni West of England,GPROSTD370309,"147,070.00"
BIS,HEFCE,18/02/2016,RCIF Round 2,Finance,Uni West of England,GPROSTD371175,"169,163.33"
BIS,HEFCE,18/02/2016,Inherited Staff,Finance,Wakefield LEA,GPROSTD367625,"43,894.00"
BIS,HEFCE,18/02/2016,Inherited Staff,Finance,Walsall LEA,GPROSTD367626,"93,703.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,Warwickshire College,GPROSTD370308,"29,552.00"
BIS,HEFCE,18/02/2016,Inherited Staff,Finance,Windsor LEA,GPROSTD367632,"27,487.00"
BIS,HEFCE,18/02/2016,Inherited Staff,Finance,Wolv'ton LEA,GPROSTD367633,"251,540.00"
BIS,HEFCE,18/02/2016,Inherited Staff,Finance,Worcester CC,GPROSTD367634,"69,383.00"
BIS,HEFCE,18/02/2016,TCIF Round 2,Finance,York St John Uni,GPROSTD370324,"42,002.00"
BIS,HEFCE,18/02/2016,STEM Capital,"R,,E & KE",York St John Uni,GPROSTD375743,"27,959.25"
BIS,HEFCE,26/02/2016,PD - research,"R,,E & KE",Mr Peter Saraga,PIS5896,"25,512.09"
BIS,HEFCE,26/02/2016,Building alterations,ROBO,Uni West of England,PIS5894,"596,306.70"
BIS,HEFCE,26/02/2016,Phones - land lines,ROBO,Vodafone Ltd,PIS5888,"61,993.29"
BIS,HEFCE,26/02/2016,Furn purchase,Facilities Managemen,Wagstaff Interiors,PIS5898,"34,386.00"
BIS,HEFCE,27/02/2016,HEDIIP,Regulatory Partnersh,HESA,GPROSTD386903,"91,909.00"
BIS,HEFCE,27/02/2016,HEDIIP,Regulatory Partnersh,HESA,GPROSTD386905,"36,109.00"
