Department,Entity,Payment date,Expense Type,Expense Area,Supplier,TransactionNo,Amount
BIS,HEFCE,16/07/2015,Research 14-15,RIS policy team,University of Hull,GPROSTD358724,"696,449.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15 (BIS),RIS policy team,University of Hull,GPROSTD361820,"147,112.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15,RIS policy team,University of Hull,GPROSTD362711,"49,037.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of Hull,GPROSTD371937,"227,907.00"
BIS,HEFCE,16/07/2015,Teaching 13-14,E&P policy team,University of Hull,GPROSTD374577,"173,442.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of Keele,GPROSTD356564,"790,581.00"
BIS,HEFCE,16/07/2015,Research 14-15,RIS policy team,University of Keele,GPROSTD358742,"566,359.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15 (BIS),RIS policy team,University of Keele,GPROSTD361838,"56,052.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of Keele,GPROSTD371949,"214,233.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of Kent,GPROSTD356573,"1,169,927.00"
BIS,HEFCE,16/07/2015,Research 14-15,RIS policy team,University of Kent,GPROSTD358751,"987,297.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15 (BIS),RIS policy team,University of Kent,GPROSTD361847,"65,959.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of Kent,GPROSTD371953,"133,934.00"
BIS,HEFCE,16/07/2015,Teaching 13-14,E&P policy team,University of Kent,GPROSTD374589,"28,891.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of Leeds,GPROSTD356717,"2,959,746.00"
BIS,HEFCE,16/07/2015,Research 14-15,RIS policy team,University of Leeds,GPROSTD358787,"4,323,245.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15 (BIS),RIS policy team,University of Leeds,GPROSTD361883,"213,750.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15,RIS policy team,University of Leeds,GPROSTD362774,"71,250.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of Leeds,GPROSTD372017,"501,973.00"
BIS,HEFCE,16/07/2015,Teaching 13-14,E&P policy team,University of Leeds,GPROSTD374641,"88,312.00"
BIS,HEFCE,16/07/2015,Revolving Green Fund,RIS policy team,University of Leeds,GPROSTD375443,"50,000.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of Oxford,GPROSTD357293,"2,049,973.00"
BIS,HEFCE,16/07/2015,Research 14-15,RIS policy team,University of Oxford,GPROSTD359048,"12,300,311.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15 (BIS),RIS policy team,University of Oxford,GPROSTD362108,"213,750.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15,RIS policy team,University of Oxford,GPROSTD362999,"71,250.00"
BIS,HEFCE,16/07/2015,"Museums, Gal & Coll",RIS policy team,University of Oxford,GPROSTD364025,"279,587.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of Oxford,GPROSTD372273,"272,820.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of Surrey,GPROSTD357923,"778,142.00"
BIS,HEFCE,16/07/2015,Research 14-15,RIS policy team,University of Surrey,GPROSTD359273,"1,340,962.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15 (BIS),RIS policy team,University of Surrey,GPROSTD362279,"213,750.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15,RIS policy team,University of Surrey,GPROSTD363170,"71,250.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of Surrey,GPROSTD372537,"79,061.00"
BIS,HEFCE,16/07/2015,Teaching 13-14,E&P policy team,University of Surrey,GPROSTD375133,"89,582.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of Sussex,GPROSTD357932,"700,965.00"
BIS,HEFCE,16/07/2015,Research 14-15,RIS policy team,University of Sussex,GPROSTD359282,"1,347,946.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15 (BIS),RIS policy team,University of Sussex,GPROSTD362288,"139,473.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15,RIS policy team,University of Sussex,GPROSTD363179,"46,490.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of Sussex,GPROSTD372541,"253,163.00"
BIS,HEFCE,16/07/2015,Teaching 13-14,E&P policy team,University of Sussex,GPROSTD375137,"37,736.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of York,GPROSTD358274,"902,131.00"
BIS,HEFCE,16/07/2015,Research 14-15,RIS policy team,University of York,GPROSTD359381,"2,168,841.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15 (BIS),RIS policy team,University of York,GPROSTD362360,"213,750.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15,RIS policy team,University of York,GPROSTD363251,"71,250.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,University of York,GPROSTD372689,"62,151.00"
BIS,HEFCE,16/07/2015,Teaching 13-14,E&P policy team,University of York,GPROSTD375269,"73,544.00"
BIS,HEFCE,16/07/2015,Catalyst Fund,RIS policy team,University of York,GPROSTD382102,"258,000.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,Uni West of England,GPROSTD358103,"1,149,816.00"
BIS,HEFCE,16/07/2015,Research 14-15,RIS policy team,Uni West of England,GPROSTD359336,"400,300.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15 (BIS),RIS policy team,Uni West of England,GPROSTD362333,"88,624.00"
BIS,HEFCE,16/07/2015,HEIF 2011-15,RIS policy team,Uni West of England,GPROSTD363224,"29,541.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,Wakefield College,GPROSTD358049,"36,187.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,Warwickshire College,GPROSTD358085,"133,489.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,West Notts College,GPROSTD358130,"45,633.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,Wigan & Leigh Coll,GPROSTD358184,"65,255.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,Wiltshire College,GPROSTD358193,"52,025.00"
BIS,HEFCE,16/07/2015,Inherited Staff,Finance,Wolv'ton LEA,GPROSTD382063,"93,925.27"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,Writtle College,GPROSTD358256,"102,191.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,York College,GPROSTD358292,"36,777.00"
BIS,HEFCE,16/07/2015,Teaching 14-15,E&P policy team,York St John Uni,GPROSTD358283,"150,909.00"
BIS,HEFCE,16/07/2015,Teaching 13-14,E&P policy team,York St John Uni,GPROSTD375273,"33,398.00"
BIS,HEFCE,24/07/2015,New site alterations,ROBO,Bray & Slaughter Ltd,PIS5132,"181,453.56"
BIS,HEFCE,31/07/2015,Inherited Staff,Finance,Birmingham LEA,GPROSTD382140,"41,225.79"
BIS,HEFCE,31/07/2015,PD - research,"R,,E & KE",Centr for Enterprise,PIC757,"61,110.00"
BIS,HEFCE,31/07/2015,PD - research,"R,,E & KE",Centr for Enterprise,PIC758,"52,963.50"
BIS,HEFCE,31/07/2015,HESA,Regulatory Partnersh,HESA,PIG14613,"175,238.60"
BIS,HEFCE,31/07/2015,Provision of Info,E&P policy team,Ipsos UK Ltd,PIG14615,"432,000.00"
BIS,HEFCE,31/07/2015,Quality Assurance,E&P policy team,KPMG Llp,PIG14611,"46,109.80"
BIS,HEFCE,31/07/2015,Inherited Staff,Finance,Liverpool LEA,GPROSTD382156,"41,423.69"
BIS,HEFCE,31/07/2015,Inherited Staff,Finance,London PFA,GPROSTD382157,"45,871.26"
BIS,HEFCE,31/07/2015,Inherited Staff,Finance,London South Bank,GPROSTD382146,"64,747.35"
BIS,HEFCE,31/07/2015,Inherited Staff,Finance,Manchester Cty Couni,GPROSTD382154,"97,365.08"
BIS,HEFCE,31/07/2015,Provision of Info,E&P policy team,NUS,PIG14622,"50,000.00"
BIS,HEFCE,31/07/2015,Inherited Staff,Finance,Sheffield LEA,GPROSTD382139,"31,750.68"
BIS,HEFCE,31/07/2015,Inherited Staff,Finance,Worcester CC,GPROSTD382129,"32,406.95"
