Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
HMRC,HMRC,27/07/2010,Security services,Estates & Support Services,Mapeley Steps Limited,5100037088,77780.6
HMRC,HMRC,27/07/2010,Affinity Data Centre,Information Management Solutions,DWP,5100037155,20530.56
HMRC,HMRC,27/07/2010,Affinity Data Centre,Information Management Solutions,DWP,5100037155,20530.56
HMRC,HMRC,27/07/2010,Aff/Metro Supp Tel,Information Management Solutions,DWP,5100037155,3489.41
HMRC,HMRC,27/07/2010,Aff/Metro Supp Tel,Information Management Solutions,DWP,5100037155,615.78
HMRC,HMRC,27/07/2010,Forensic Services,Criminal Investigations,Forensic Science Service,5100037160,76300.96
HMRC,HMRC,27/07/2010,STEPS FUP,Estates & Support Services,Mapeley Steps Limited,5100037178,18172488.06
HMRC,HMRC,28/07/2010,Legal Service; Solicitors fees,Solicitors Office,Treasury Solicitors,1900094865,29374.99
HMRC,HMRC,28/07/2010,Legal Service Sol's,Solicitors Office,Howes Percival Solicitors,5100037265,93913.61
HMRC,HMRC,28/07/2010,Legal Service Sol's,Solicitors Office,Howes Percival Solicitors,5100037265,10.64
HMRC,HMRC,28/07/2010,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100037269,221222.94
HMRC,HMRC,28/07/2010,Legal Service Sol's,Solicitors Office,Howes Percival Solicitors,5100037277,31870.17
HMRC,HMRC,28/07/2010,Website Development,Business Customer Unit,Serco Assurance,5100037424,107899.6
HMRC,HMRC,28/07/2010,Website Development,Business Customer Unit,Serco Assurance,5100037425,317935.2
HMRC,HMRC,28/07/2010,Build/cont insurance,Estates & Support Services,NB Real Estate Property,5100037429,25345.9
HMRC,HMRC,28/07/2010,Document destruction,Estates & Support Services,Banner Business Services Ltd,5100037432,120825.98
HMRC,HMRC,28/07/2010,Document destruction,Estates & Support Services,Banner Business Services Ltd,5100037433,28313.95
HMRC,HMRC,28/07/2010,Prof membership,Knowledge Analysis & Intelligence,HM Treasury,5100037465,31387.78
HMRC,HMRC,28/07/2010,Govt finance service,Finance & Internal Audit,PricewaterhouseCoopers LLP,5100037488,25952.23
HMRC,HMRC,28/07/2010,Website Development,Business Customer Unit,Serco Assurance,5100037522,3479372.38
HMRC,HMRC,28/07/2010,Business Consultancy,Performance and Improvement,Fujitsu Services Ltd (Pacesetter),5100037528,30039.54
HMRC,HMRC,28/07/2010,Business Consultancy,Finance & Internal Audit,Deloitte M C S Ltd,5100037575,209992.48
HMRC,HMRC,29/07/2010,Marketing Promotion,Charities Assets & Residence,COI - COI Trading Fund/GNN,5100037872,121214.18
HMRC,HMRC,29/07/2010,Marketing Promotion,Charities Assets & Residence,COI - COI Trading Fund/GNN,5100037873,29624.69
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Borough of Telford & Wrekin,5100037940,54889
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Salford City Council,5100037945,50975
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Salford City Council,5100037947,145513
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Portsmouth City Council,5100037950,25270
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Birmingham City Council,5100037974,55134
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Bournemouth Borough Council,5100037982,37219
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Bradford Council,5100037987,33380
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Bradford Council,5100037988,48635
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Nottingham City Council,5100037992,134173
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Bristol City Council,5100038003,31464
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Cardiff County Council,5100038011,86299
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Sefton Mbc,5100038043,38625
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Sefton Mbc,5100038045,37021
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Sheffield City Council,5100038048,35823
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,City of  Westminster,5100038064,37712
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,City of  Westminster,5100038065,73066
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,City of  Westminster,5100038066,94535
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,City of  Westminster,5100038067,100842
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Coventry City Council,5100038071,52433
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Croydon Council,5100038075,57325
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,South Lanarkshire Council,5100038083,89010
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,South Lanarkshire Council,5100038084,27903.6
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Southend Borough Council,5100038088,54250
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Sunderland City Council,5100038110,75399
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Dundee City Council,5100038118,29932
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Glasgow City Council,5100038133,35190
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Glasgow City Council,5100038134,28980
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Liverpool City Council,5100038179,99360
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Liverpool City Council,5100038180,32085
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Liverpool City Council,5100038181,45954
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,London Borough of Camden,5100038190,200930
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,West Lindsey District Council,5100038193,27531
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,West Lothian Council,5100038197,39703
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Manchester City Council,5100038211,48142.01
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Woking Borough  Council,5100038213,43846
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Worthing Borough Council,5100038222,56937
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Worthing Borough Council,5100038223,28949
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Newcastle City Council,5100038235,332122
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,North Lanarkshire Council,5100038246,61893
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,City Of London,5100038259,77547
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,City Of London,5100038260,46392
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Leeds City Council,5100038272,36225
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Council Of The Borough,5100038278,31472
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,City Of Edinburgh Council,5100038310,26620
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,City Of Edinburgh Council,5100038311,32872
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,Royal Borough Of Kensington &,5100038314,155032
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,London Borough of Southwark,5100038320,72314
HMRC,HMRC,29/07/2010,Business Rates,Estates & Support Services,London Borough of Southwark,5100038321,209398
HMRC,HMRC,30/07/2010,Court Fees,Debt Management & Banking,Natwest Sols 83639635,1900095192,40000
HMRC,HMRC,30/07/2010,Management Consultancy,Customer Contact,Hays Specialist Recruitment Ltd,5100000155,-26359.74
HMRC,HMRC,30/07/2010,Management Consultancy,Customer Contact,Hays Specialist Recruitment Ltd,5100000216,-42495.79
HMRC,HMRC,30/07/2010,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100038580,126611.74
HMRC,HMRC,30/07/2010,Court Fees,Debt Management & Banking,The Insolvency Service,5100038584,203665
HMRC,HMRC,30/07/2010,Phones - landlines,Information Management Solutions,OGC Buying Solutions,5100038667,5540939.67
HMRC,HMRC,12/07/2010,Phones - landlines,Information Management Solutions,Cable & Wireless,5100032781,"-80,962.20"
