Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure type
HMRC,HMRC,14/07/2014,Training costs,HR,CAPITA BUSINESS SERVICES LTD,1900127507,66,"Leadership, Management & Generic Learning - Building Our Future",DL1 9HN
HMRC,HMRC,14/07/2014,Training costs,HR,CAPITA BUSINESS SERVICES LTD,1900127507,66,"Leadership, Management & Generic Learning - Building Our Future",DL1 9HN
HMRC,HMRC,14/07/2014,Legal Service Sol's,Solicitors Office,TSOL,5100025960,"32,799.84",Costs incurred by Treasury Solicitor's for HMRC Employment legal cases.,WC2B 4TS
HMRC,HMRC,14/07/2014,Water,Estates & Support Services,NORTHUMBRIAN WATER,5100026078,"27,962.97",Utility payment,DH1 5WQ
HMRC,HMRC,15/07/2014,Chairs,Estates & Support Services,SENATOR INTERNATIONAL LTD,5100025216,"17,400.00","Purchase of furniture for a new Digital Delivery Centre in Benton Park View, Newcastle. ",BB5 5YE
HMRC,HMRC,15/07/2014,Desks,Estates & Support Services,SENATOR INTERNATIONAL LTD,5100025216,"10,080.00","Purchase of furniture for a new Digital Delivery Centre in Benton Park View, Newcastle. ",BB5 5YE
HMRC,HMRC,15/07/2014,Legal Service Sol's,Solicitors Office,TSOL,5100026202,"159,920.63",Costs incurred by Treasury Solicitor's for HMRC Employment legal cases.,WC2B 4TS
HMRC,HMRC,15/07/2014,Grant in Aid Funding,PT Customer Product & Process,TAXAID,5100026254,"72,500.00",Grant in Aid,SE1 0LH
HMRC,HMRC,15/07/2014,Grant in Aid Funding,PT Customer Product & Process,TAXAID,5100026255,"95,000.00",Grant in Aid,SE1 0LH
HMRC,HMRC,15/07/2014,Grant in Aid Funding,PT Customer Product & Process,TAXAID,5100026257,"26,250.00",Grant in Aid,SE1 0LH
HMRC,HMRC,15/07/2014,Storage (non enfmnt),Benefits & Credits Delivery,IRON MOUNTAIN (UK) LTD,5100026264,"32,376.46",Secure storage of Tax Credit Claims/Papers,EH54 7DF
HMRC,HMRC,15/07/2014,Grant in Aid Funding,PT Customer Product & Process,TAX VOLUNTEERS,5100026271,"93,750.00",Grant in Aid,DT6 5DB
HMRC,HMRC,15/07/2014,Grant in Aid Funding,PT Customer Product & Process,TAX VOLUNTEERS,5100026273,"37,500.00",Grant in Aid,DT6 5DB
HMRC,HMRC,15/07/2014,Document scanning,PT Change,EDM GROUP LTD,5100026292,"62,400.00",Digitisation of White Mail,EC4N 1SP
HMRC,HMRC,15/07/2014,Storage (non enfmnt),Benefits & Credits Delivery,IRON MOUNTAIN (UK) LTD,5100026328,"29,511.97",Secure storage of Tax Credit Claims/Papers,EH54 7DF
HMRC,HMRC,16/07/2014,Ship builder's Relief Payments,BT Corporate Centre,BAE SYTEMS,1900135465,"453,806.00",Ship Builders Relief Claim (March 14).  Amounts accrued monthly until July 14 when invoice settled.  Costs  linked to HMS Astute Supliamentary Claims.,LA14 1AF
HMRC,HMRC,16/07/2014,Ship builder's Relief Payments,BT Corporate Centre,BAE SYTEMS,1900135466,"287,804.00",As above (both costs paid on the same invoice),LA14 1AF
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"180,720.90",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"108,733.49",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"97,315.06",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"90,540.50",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"65,075.99",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"64,534.03",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"63,416.28",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"26,971.26",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"25,181.58",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"23,458.22",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"22,892.34",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"16,461.91",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"9,604.07",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"8,987.17",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"7,600.26",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"7,052.90",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"7,032.37",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"6,797.96",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"5,658.78",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"4,115.47",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"3,662.77",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"3,208.82",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"2,821.16",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"2,191.62",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,"1,011.08",Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,539.44,Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,257.22,Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Software coding,Information Management Services,ASPIRE,5100025146,228.92,Aspire June 2014 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025176,"-1,174.43",Aspire Jun-14 Recharge to VOA for share of Communication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025176,"-542,774.97",Aspire Jun-14 - credit for S05.54 for DMB Remote and Mobile Bundle,TF3 3BD
HMRC,HMRC,16/07/2014,Data storage service,Information Management Services,ASPIRE,5100025882,"14,678,275.82",Aspire June14 Invoice charges for S04.600 Managed Service - Non-VOA Calculated Charges,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"4,319,248.55",Aspire June 14 Invoice charges for S05.1 Standard Workstation Seat ,TF3 3BD
HMRC,HMRC,16/07/2014,Management Agreement,Information Management Services,ASPIRE,5100025882,"2,859,581.29",Aspire Jun-14 invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,16/07/2014,Data storage service,Information Management Services,ASPIRE,5100025882,"2,191,375.38",Aspire June14 Invoice charges for S04.601 Pre-PIT Charges - Non-VOA Calculated Charges,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"1,878,599.00",Aspire June 14 Invoice charges for S05.201 MOIS Legacy Contracts and MOIS New Contracts,TF3 3BD
HMRC,HMRC,16/07/2014,Telephone Support,Information Management Services,ASPIRE,5100025882,"1,614,940.96",Aspire Jun-14 invoice charges for Contact Centre Service,TF3 3BD
HMRC,HMRC,16/07/2014,Bus. Form Printing,Information Management Services,ASPIRE,5100025882,"1,572,104.68","Aspire June14 Invoice charges for S07.1, Laser Printing",TF3 3BD
HMRC,HMRC,16/07/2014,Data storage service,Information Management Services,ASPIRE,5100025882,"1,568,952.82",Aspire June14 Invoice charges for S04.620 S4 Standard Shared Service for HMRC (excluding VOA),TF3 3BD
HMRC,HMRC,16/07/2014,Software Licences,Information Management Services,ASPIRE,5100025882,"1,381,754.65",Aspire June '14 invoice charges for Sap Maintenance charge - 04AH,TF3 3BD
HMRC,HMRC,16/07/2014,WAN maint or supp,Information Management Services,ASPIRE,5100025882,"1,375,294.57",Aspire Jun-14 invoice charges to provide wide area network and other circuits to HMRC data centres and office locations,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"1,227,469.84",Aspire June 14 charges forS02.7 National Systems - Normal,TF3 3BD
HMRC,HMRC,16/07/2014,Bus. Form Printing,Information Management Services,ASPIRE,5100025882,"1,193,329.27","Aspire June14 Invoice charges for S07.6, Flatpack",TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"1,180,134.95",Aspire June 14 charges forS02.8 National Systems - Simple,TF3 3BD
HMRC,HMRC,16/07/2014,Software Licences,Information Management Services,ASPIRE,5100025882,"968,873.69",Aspire June '14 invoice charges for Annual Extension of 56RY,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"798,840.90",Aspire June 14 charges forS02.12 SAP Support Unit,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"779,013.84",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Accommodation Other,Information Management Services,ASPIRE,5100025882,"727,467.70",Aspire Jun-14 invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"688,764.11",Aspire June 14 charges forS02.10 NIRS2 (Accenture),TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"657,512.24",Aspire June 14 charges forS02.77 National Systems - Normal,TF3 3BD
HMRC,HMRC,16/07/2014,Disaster recovery,Information Management Services,ASPIRE,5100025882,"617,172.48",ASPIRE June-14 Invoice Charges for S11 Business Continuity and Disaster Recovery Services,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"551,504.20",Aspire June 14 Invoice charges for  S05.301 Managed Desktop PC refresh of PCs - Tranche 2,TF3 3BD
HMRC,HMRC,16/07/2014,Data input or prep,Information Management Services,ASPIRE,5100025882,"526,358.26",Aspire Jun 14 Invoice charges for S03.2 Scanned Input,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"506,505.40",Aspire June 14 Invoice charges for  S05.70 Managed Desktop refresh of PCs - Tranche 1,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"479,573.71",Aspire June 14 charges forS02.9 Other Systems,TF3 3BD
HMRC,HMRC,16/07/2014,Telephone Support,Information Management Services,ASPIRE,5100025882,"423,600.97",Aspire Jun-14 invoice charges for Contact Centre Service,TF3 3BD
HMRC,HMRC,16/07/2014,Management Agreement,Information Management Services,ASPIRE,5100025882,"421,210.40",Aspire Jun-14 invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,16/07/2014,Data storage service,Information Management Services,ASPIRE,5100025882,"406,520.10",Aspire June14 Invoice charges for S04.640 25BN,TF3 3BD
HMRC,HMRC,16/07/2014,Database analysis,Information Management Services,ASPIRE,5100025882,"393,630.43",Aspire Jun-14 invoice charges for analysis and research service charge,TF3 3BD
HMRC,HMRC,16/07/2014,Elect Data Transf,Information Management Services,ASPIRE,5100025882,"392,532.34",ASPIRE Jun-14 Invoice Charges for S13 Managed Data Transfer Service,TF3 3BD
HMRC,HMRC,16/07/2014,Accommodation Other,Information Management Services,ASPIRE,5100025882,"370,776.37",Aspire Jun-14 invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,16/07/2014,Accommodation Other,Information Management Services,ASPIRE,5100025882,"358,144.87",Aspire Jun-14 invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"354,000.00",Aspire June 14 Invoice charges for  S05.199 Ongoing consumables (toner and maintenance kit) charge,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"323,180.24",Aspire June 14 Invoice charges for  S05.100 Service Wrap and Project,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"270,697.44","Aspire June 14 Invoice charges for S05.200 MOIS Lifecycle Management, MOIS Software Asset Management and MOIS Particular Needs",TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"251,236.49",Aspire June 14 charges forS02.11 Electronic Folder-ICLipse Applica,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"229,893.46",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"207,970.09",Aspire June 14 Invoice charges for  S05.23 Category B uplift,TF3 3BD
HMRC,HMRC,16/07/2014,Telephone Support,Information Management Services,ASPIRE,5100025882,"174,050.22",Aspire Jun-14 invoice charges for Contact Centre Service,TF3 3BD
HMRC,HMRC,16/07/2014,EDI design,Information Management Services,ASPIRE,5100025882,"173,350.60",Aspire June-14 Invoice Charge S10.1 - EDI,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"162,033.97",Aspire June 14 charges forS02.2 CESA,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"135,278.80",Aspire June 14 Invoice charges for  S05.101 CM6040f - A3 colour MFD   ,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"131,115.77",Aspire June 14 Invoice charges for  S05.81 Ongoing consumables,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"130,960.01",Aspire June 14 Invoice charges for  S05.21 Category A uplift,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"129,937.22",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Software licences,Information Management Services,ASPIRE,5100025882,"127,464.28",Aspire June '14 invoice charges for Support of D & B Linkage,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"125,825.57",Aspire June 14 Invoice charges for  S05.106 P4015x - A4 mono  ,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"124,288.28",Aspire June 14 charges forS02.6 NTC,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Install Services,Information Management Services,ASPIRE,5100025882,"123,603.31",Aspire Jun 14 Invoice charges for S06 Installation Services,TF3 3BD
HMRC,HMRC,16/07/2014,Conference Calling,Information Management Services,ASPIRE,5100025882,"99,198.80",Aspire Jun-14 invoice charges to provide audio conferencing services,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"94,668.44",Aspire June 14 Invoice charges for  S05.105 M5035xs - A3 mono MFD  ,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"91,272.11",Aspire June 14 Invoice charges for  S05.82 Enhanced Networks Service,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"83,438.32",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Conference Calling,Information Management Services,ASPIRE,5100025882,"77,768.51",Aspire Jun-14 invoice charges to provide video conferencing services at 143 HMRC locations.,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"77,214.85",Aspire June 14 charges forS02.5 COTAX,TF3 3BD
HMRC,HMRC,16/07/2014,Software Licences,Information Management Services,ASPIRE,5100025882,"74,981.05",Aspire June '14 invoice charges for Support of software re GIANT 02AG,TF3 3BD
HMRC,HMRC,16/07/2014,Data storage service,Information Management Services,ASPIRE,5100025882,"72,831.85",Aspire June14 Invoice charges for S04.999 Passthrough,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"72,371.90",Aspire June 14 Invoice charges for  S05.321 WAN Device Maintenance,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"67,023.67",Aspire June 14 Invoice charges for  S05.80 Ongoing run service charge,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"66,200.32",Aspire June 14 charges forS02.14 PPE Websol,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"65,792.74",Aspire June 14 Invoice charges for  S05.68 UKBA Support Service,TF3 3BD
HMRC,HMRC,16/07/2014,Data input or prep,Information Management Services,ASPIRE,5100025882,"62,524.86",Aspire Jun 14 Invoice charges for S03.1 Manual Input,TF3 3BD
HMRC,HMRC,16/07/2014,Data input or prep,Information Management Services,ASPIRE,5100025882,"62,411.18",Aspire Jun 14 Invoice charges for S03.5 BancTec Input Services - fixed costs,TF3 3BD
HMRC,HMRC,16/07/2014,Cloud & Collab,Information Management Services,ASPIRE,5100025882,"57,390.91",Aspire June-14 Invoice Charge for S15.1 Sharepoint Collaboration Service,TF3 3BD
HMRC,HMRC,16/07/2014,Physical Data Transf,Information Management Services,ASPIRE,5100025882,"56,788.42",ASPIRE Jun-14 Invoice Charges for S13 Managed Data Transfer Service,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"55,727.71",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Telephone Support,Information Management Services,ASPIRE,5100025882,"55,493.15",Aspire Jun-14 invoice charges for Contact Centre Service,TF3 3BD
HMRC,HMRC,16/07/2014,Bus. Form Printing,Information Management Services,ASPIRE,5100025882,"53,938.02","Aspire June14 Invoice charges for S07.12, Additional Mailsort",TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"52,176.94",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"46,035.49",Aspire June 14 Invoice charges for  S05.11 Confidential Workstation Uplift,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"45,254.53",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"44,085.72",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Software Licences,Information Management Services,ASPIRE,5100025882,"44,037.43",Aspire June '14 invoice charges for Annual Atos Hosting charges - Nov'13,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"42,766.66",Aspire June 14 Invoice charges for  S05.61 Blackberry Support,TF3 3BD
HMRC,HMRC,16/07/2014,Data storage service,Information Management Services,ASPIRE,5100025882,"37,388.66",Aspire June14 Invoice charges for S04.660 Data Centre Back Up Tape Transfers - Enhanced Service,TF3 3BD
HMRC,HMRC,16/07/2014,Software Licences,Information Management Services,ASPIRE,5100025882,"35,556.62",Aspire June '14 invoice charges for Support of Greycourt,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"34,122.76",Aspire June 14 Invoice charges for  S05.59 Enhanced support of Government Banking Service,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"33,480.48",Aspire June 14 Invoice charges for  S05.57 FAP Backup,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"28,935.32",Aspire June 14 Invoice charges for  S05.58 Cable Talk,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"27,516.74",Aspire June 14 charges forS02.15 Disaster Recovery for Tax Credit,TF3 3BD
HMRC,HMRC,16/07/2014,Data input or prep,Information Management Services,ASPIRE,5100025882,"26,968.28",Aspire Jun 14 Invoice charges for S03.11 Caseflow,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"26,690.80",Aspire June 14 Invoice charges for  S05.322 LIS Device Maintenance,TF3 3BD
HMRC,HMRC,16/07/2014,Software licences,Information Management Services,ASPIRE,5100025882,"24,462.31",Aspire June '14 invoice charges for Support of monthly data feed,TF3 3BD
HMRC,HMRC,16/07/2014,Software licences,Information Management Services,ASPIRE,5100025882,"23,859.79",Aspire June '14 invoice charges for Annual Maintenance for RTI Installation,TF3 3BD
HMRC,HMRC,16/07/2014,Software Licences,Information Management Services,ASPIRE,5100025882,"23,747.36",Aspire June '14 invoice charges for Support & Maintenance of Control,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"22,722.32",Aspire June 14 Invoice charges for  S05.107 M4345x - A4 mono MFD,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"22,346.87",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Software licences,Information Management Services,ASPIRE,5100025882,"20,242.10",Aspire June '14 invoice charges for Support * maint for Director NFC s/w,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"19,035.43",Aspire June 14 Invoice charges for  S05.102 CP2025dn - A4 colour (payslip),TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"18,776.80",Aspire June 14 Invoice charges for  S05.71 HDE Service,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"18,716.16",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Software licences,Information Management Services,ASPIRE,5100025882,"18,214.74",Aspire June '14 invoice charges for Support of monitoring tools,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"18,081.54",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"15,568.67",Aspire June 14 Invoice charges for  S05.63 sRAS Support,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"15,032.66",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"14,506.09",Aspire June 14 Invoice charges for S05.54 DMB Remote and Mobile Bundle,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"13,948.57",Aspire June 14 charges forS02.19 Office Mail,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"11,873.41",Aspire June 14 Invoice charges for  S05.103 CP3525x - A4 colour   ,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"11,495.33",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"11,241.97",Aspire June 14 Invoice charges for  S05.72 Becrypt Disc Protect,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"11,045.33",Aspire June 14 charges forS02.47 National Systems-Normal(Passive M,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"10,830.92",Aspire June 14 Invoice charges for  S05.62 sRAS Provisioning,TF3 3BD
HMRC,HMRC,16/07/2014,Software licences,Information Management Services,ASPIRE,5100025882,"10,414.74",Aspire June '14 invoice charges for Support of monitoring tools,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"9,976.31",Aspire June 14 Invoice charges for  S05.65 3G Provisioning,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"9,493.60",Aspire June 14 charges forS02.18 Engage One,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"8,744.95",Aspire June 14 Invoice charges for  S05.83 Firewalls & Managers Datacentre Hosting ,TF3 3BD
HMRC,HMRC,16/07/2014,Software Licences,Information Management Services,ASPIRE,5100025882,"8,694.16",Aspire June '14 invoice charges for Development - Oct'13,TF3 3BD
HMRC,HMRC,16/07/2014,Software Licences,Information Management Services,ASPIRE,5100025882,"8,694.16",Aspire June '14 invoice charges for Development - Nov'13,TF3 3BD
HMRC,HMRC,16/07/2014,Software Licences,Information Management Services,ASPIRE,5100025882,"8,694.16",Aspire June '14 invoice charges for Development - Dec'13,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"8,376.19",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
