Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
HMRC,HMRC,23/06/2010,Maj AW struc non-VAT,Estates & Support Services,Mapeley Steps Limited,5100026810,72074.97
HMRC,HMRC,23/06/2010,OGD costs,Estates & Support Services,HM Land Registry,5100026854,65379.94
HMRC,HMRC,23/06/2010,Diesel fuel,Commercial Directorate,Arval PHH Business Solutions Ltd,5100026918,60836.76
HMRC,HMRC,23/06/2010,Diesel fuel,Commercial Directorate,Arval PHH Business Solutions Ltd,5100026919,41622.99
HMRC,HMRC,23/06/2010,Forensic Services,Criminal Investigations,Forensic Science Service,5100026932,47349.93
HMRC,HMRC,24/06/2010,Software coding,Information Management Solutions,Detica Limited,5100026998,42134.57
HMRC,HMRC,24/06/2010,Rent,Estates & Support Services,Corporate Administration,5100027466,157038.75
HMRC,HMRC,24/06/2010,IT consultancy,Information Management Solutions,Accenture (UK) Limited,5100027536,28274.06
HMRC,HMRC,24/06/2010,Website Development,Business Customer Unit,Serco Assurance,5100027538,101542.68
HMRC,HMRC,24/06/2010,Website Development,Business Customer Unit,Serco Assurance,5100027540,169017.83
HMRC,HMRC,24/06/2010,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100027566,26918.16
HMRC,HMRC,24/06/2010,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100027568,299178.49
HMRC,HMRC,24/06/2010,Storage Seized Goods,Specialist Investigations (SI),TNT UK Limited,5100027569,136795.18
HMRC,HMRC,24/06/2010,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100027570,149071.79
HMRC,HMRC,24/06/2010,Landlord Charges,Estates & Support Services,Zurich Assurance Ltd,5100027638,120240.17
HMRC,HMRC,24/06/2010,Landlord Charges,Estates & Support Services,Zurich Assurance Ltd,5100027642,110347.04
HMRC,HMRC,24/06/2010,Landlord Service Charge,Estates & Support Services,Zurich Assurance Ltd,5100027649,-110548.26
HMRC,HMRC,24/06/2010,Employee education,Information Management Solutions,CapGemini UK Plc - PeoplePoint,5100027672,107113
HMRC,HMRC,24/06/2010,Website Development,Business Customer Unit,Serco Assurance,5100027802,3110572.87
HMRC,HMRC,25/06/2010,Document destruction,Estates & Support Services,Banner Business Services Ltd,5100027926,78791.58
HMRC,HMRC,25/06/2010,Rent,Estates & Support Services,Buy As You View Limited,5100027928,37625.26
HMRC,HMRC,25/06/2010,Rent,Estates & Support Services,Eddisons,5100027929,231555.19
HMRC,HMRC,25/06/2010,Website Development,Business Customer Unit,Serco Assurance,5100027944,63269.5
HMRC,HMRC,25/06/2010,Govt dept services,People Function,Cabinet Office,5100027974,33605
HMRC,HMRC,28/06/2010,IT Config Services,Information Management Solutions,Foreign and Commonwealth,5100028212,37224
HMRC,HMRC,28/06/2010,Rent,Estates & Support Services,Mapeley Steps Limited,5100028217,54833.34
HMRC,HMRC,28/06/2010,Landlord Charges,Estates & Support Services,Mapeley Steps Limited,5100028217,52871.21
HMRC,HMRC,28/06/2010,Landlord Charges,Estates & Support Services,Mapeley Steps Limited,5100028218,30168.81
HMRC,HMRC,28/06/2010,Rent,Estates & Support Services,Mapeley Steps Limited,5100028218,26664.66
HMRC,HMRC,28/06/2010,Landlord Charges,Estates & Support Services,Mapeley Steps Limited,5100028220,24109.33
HMRC,HMRC,28/06/2010,Rent,Estates & Support Services,Mapeley Steps Limited,5100028220,19707.19
HMRC,HMRC,28/06/2010,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100028306,32895.53
HMRC,HMRC,28/06/2010,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100028308,85187.5
HMRC,HMRC,28/06/2010,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100028309,43381.3
HMRC,HMRC,28/06/2010,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100028310,84835
HMRC,HMRC,29/06/2010,Dept forms Stock,Estates & Support Services,St Ives Direct,5100022167,131184.14
HMRC,HMRC,29/06/2010,Research (VAT rec),Knowledge Analysis & Intelligence,Market & Opinion Research Int,5100028349,26878.13
HMRC,HMRC,29/06/2010,Business Consultancy,People Function,COI Communications,5100028378,33105.63
HMRC,HMRC,29/06/2010,Govt accounting serv,Money Laundering Regulations,Department of the Environment,5100028580,31791.9
HMRC,HMRC,29/06/2010,Periodicals,Charities Assets & Residence,C Hoare & Co,5100028582,42887.5
HMRC,HMRC,29/06/2010,Postal delivery serv,Commercial Directorate,Royal Mail Wholesale,5100028655,210665.07
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Borough of Telford & Wrekin,5100028670,54889
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Salford City Council,5100028674,50975
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Salford City Council,5100028676,145513
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Portsmouth City Council,5100028680,25270
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Birmingham City Council,5100028703,55134
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Bournemouth Borough Council,5100028710,37219
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Bradford Council,5100028715,33380
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Bradford Council,5100028716,48635
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Nottingham City Council,5100028720,134173
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Bristol City Council,5100028730,31464
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Cardiff County Council,5100028738,86299
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Sefton Mbc,5100028770,38625
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Sefton Mbc,5100028772,37021
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Sheffield City Council,5100028775,35823
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,City of  Westminster,5100028791,37712
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,City of  Westminster,5100028792,73066
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,City of  Westminster,5100028793,94535
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,City of  Westminster,5100028794,100842
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Coventry City Council,5100028798,52433
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Croydon Council,5100028802,57325
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,South Lanarkshire Council,5100028810,89010
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,South Lanarkshire Council,5100028811,27903.6
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Southend Borough Council,5100028815,54250
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Sunderland City Council,5100028835,75399
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Dundee City Council,5100028843,29932
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Glasgow City Council,5100028859,35190
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Liverpool City Council,5100028906,99360
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Liverpool City Council,5100028907,32085
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Liverpool City Council,5100028908,45954
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,London Borough of Camden,5100028917,200930
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,London Borough of Ealing,5100028918,30553
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,West Lindsey District Council,5100028921,27531
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,West Lothian Council,5100028925,39703
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Manchester City Council,5100028938,53310
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Woking Borough  Council,5100028940,43846
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Worthing Borough Council,5100028949,56937
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Newcastle City Council,5100028961,332122
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,North Lanarkshire Council,5100028972,61893
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,City Of London,5100028984,77547
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,City Of London,5100028985,46392
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Leeds City Council,5100028997,36225
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,City Of Edinburgh Council,5100029032,26620
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,City Of Edinburgh Council,5100029033,32872
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,Royal Borough Of Kensington &,5100029037,155032
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,London Borough of Southwark,5100029043,72314
HMRC,HMRC,29/06/2010,Business Rates,Estates & Support Services,London Borough of Southwark,5100029044,209398
HMRC,HMRC,29/06/2010,Data output prod,Information Management Solutions,Aspire,5100029106,50443825.43
HMRC,HMRC,29/06/2010,IT Software Capgemin,Information Management Solutions,Aspire,5100029106,13389320.05
HMRC,HMRC,29/06/2010,OHS,People Function,Capita Health Solutions Limited,5100029130,46654.59
HMRC,HMRC,30/06/2010,Dept forms Stock,Estates & Support Services,Adare Halcyon Limited,5100007570,40457.84
HMRC,HMRC,30/06/2010,Dept forms Stock,Estates & Support Services,St Ives Direct,5100022169,78566.33
HMRC,HMRC,30/06/2010,Specialty envelopes,Commercial Directorate,Banner Business Services Ltd,5100024393,191365.2
HMRC,HMRC,30/06/2010,Specialty envelopes,Commercial Directorate,Banner Business Services Ltd,5100029111,170102.4
HMRC,HMRC,30/06/2010,Specialty envelopes,Estates & Support Services,Banner Business Services Ltd,5100029121,-191365.2
HMRC,HMRC,30/06/2010,Min AW struc non-VAT,Estates & Support Services,Mapeley STEPS Contractor Ltd  Compo,5100029423,27413.16
HMRC,HMRC,30/06/2010,Business Rates,Estates & Support Services,Glasgow City Council,5100029570,86940
HMRC,HMRC,30/06/2010,Business Rates,Estates & Support Services,Worthing Borough Council,5100029571,115794.35
HMRC,HMRC,30/06/2010,Business Rates,Estates & Support Services,Council Of The Borough,5100029572,125891.09
