Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,19/02/2015,Gov Bank Serv Charge,Finance & Internal Audit,RBS - NATWEST,5100086024,"53,879.45",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,EC2M 4RB,,,,
HMRC,HMRC,19/02/2015,Gas,Estates & Support Services,CORONA ENERGY,5100085991,"84,417.66",Utility payment,WD17 1JW,,,,
HMRC,HMRC,19/02/2015,Haulage Seized Goods,Criminal Investigations,TNT UK LTD,5100086033,"86,535.04",Courier Services,BL8 9AR,,,,
HMRC,HMRC,19/02/2015,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900409671,"105,645.15",Employee Training,DL1 9HN,,,,
HMRC,HMRC,19/02/2015,Court Fees,Debt Management & Banking,THE INSOLVENCY SERVICE,5100085814,"179,715.00",Court Fees,B4 6FD,,,,
HMRC,HMRC,19/02/2015,Non PFI serv VAT,Estates & Support Services,MacLELLAN INTERNATIONAL LTD,5100086115,"418,355.46",Monthly charge for provision of services on the Newcastle estate,B70 1DA,,,,
HMRC,HMRC,19/02/2015,100 PS Service Charg,Estates & Support Services,EXCHEQUER PARTNERSHIP PLC,5100086134,"2,225,651.21",Monthly charge for fully serviced accommodation at 100 Parliament Street London,M41 7HG,,,,
HMRC,HMRC,20/02/2015,Network Voice Serv,Information Management Services,Vodafone Limited,5100086216,3.5,Vodafone Jan-15 invoice charges for Communication Services,RG14 5FF,,,,
HMRC,HMRC,20/02/2015,Legal Service Sol's,Solicitors Office,HOWES PERCIVAL SOLICITORS,5100086137,6,Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD,,,,
HMRC,HMRC,20/02/2015,Network Voice Serv,Information Management Services,Vodafone Limited,5100086217,9.82,Vodafone Jan-15 invoice charges for Communication Services,RG14 5FF,,,,
HMRC,HMRC,20/02/2015,Network Voice Serv,Information Management Services,Vodafone Limited,5100086216,258.27,Vodafone Jan-15 invoice charges for Communication Services,RG14 5FF,,,,
HMRC,HMRC,20/02/2015,Network Voice Serv,Information Management Services,Vodafone Limited,5100086217,"3,758.36",Vodafone Jan-15 invoice charges for Communication Services,RG14 5FF,,,,
HMRC,HMRC,20/02/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100087248,"23,766.83",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,20/02/2015,Legal Service Sol's,Solicitors Office,HOWES PERCIVAL SOLICITORS,5100086137,"25,970.56",Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD,,,,
HMRC,HMRC,20/02/2015,Cross Government Ser,Commercial Directorate,IBM UNITED KINGDOM LTD,5100086292,"29,423.06",Payment for HMRC's industry standard procurement tool Emptoris which speeds up the procurement process and reduces the cost of sourcing.,PO6 3AU,,,,
HMRC,HMRC,20/02/2015,Network Voice Serv,Information Management Services,Vodafone Limited,5100086216,"33,954.76",Vodafone Jan-15 invoice charges for Communication Services,RG14 5FF,,,,
HMRC,HMRC,20/02/2015,Crown Sol's Off NI,Debt Management & Banking,CROWN SOLICITORS OFFICE,5100086226,"58,224.00",High Court costs,BT1 3JY,,,,
HMRC,HMRC,20/02/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100087248,"135,460.80",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,20/02/2015,Network Voice Serv,Information Management Services,Vodafone Limited,5100086217,"144,175.20",Vodafone Jan-15 invoice charges for Communication Services,RG14 5FF,,,,
HMRC,HMRC,20/02/2015,Debt coll serv (DEL),Debt Management & Banking,ADVANTIS CREDIT LTD,5100086271,"147,144.41",Debt Collection Services,ST4 7RY,,,,
HMRC,HMRC,20/02/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100087248,"265,164.12",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,20/02/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100087248,"322,780.68",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,20/02/2015,Electricity,Estates & Support Services,EDF ENERGY,5100086142,"341,157.46",Utility payment,EX1 3UT,,,,
HMRC,HMRC,20/02/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100087248,"717,008.40",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,20/02/2015,Bank Charges PO Card,Finance & Internal Audit,POST OFFICE LTD,5100086274,"799,696.61",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,PE4 5PG,,,,
HMRC,HMRC,23/02/2015,Rent,Estates & Support Services,CUSHMAN & WAKEFIELD LLP,5100087209,"14,536.61",Monthly rent payment payable to the Landlord,G2 2ND,,,,
HMRC,HMRC,23/02/2015,Software coding,Digital,EQUAL EXPERTS UK LTD,5100087464,"16,530.00",Digital development contractor costs,WC1H 9BB,,,,
HMRC,HMRC,23/02/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100087464,"24,750.00",Digital development contractor costs,WC1H 9BB,,,,
HMRC,HMRC,23/02/2015,Dilapidations,Estates & Support Services,AVIEMORE HILLINGTON PARK TRUST,5100087212,"29,799.22",Dilapidations payment to cover the financial settlement to the landlord to cover HMRC’s repairing obligations set out in the lease after vacation of Hillington Park Glasgow.,JE4 9WG,,,,
HMRC,HMRC,23/02/2015,Software coding,Digital,EQUAL EXPERTS UK LTD,5100087464,"40,890.00",Digital development contractor costs,WC1H 9BB,,,,
HMRC,HMRC,23/02/2015,Gov Bank Serv Charge,Finance & Internal Audit,HSBC BANK PLC,5100087228,"46,068.00",Cash management solution provided by HSBC,E14 5HQ,,,,
HMRC,HMRC,23/02/2015,Phone book adverts,PT Operations,TMP (UK) LTD,5100087160,"63,936.00",Advertising  HMRC contact details via Phone Book publications,W1T 7RQ,,,,
HMRC,HMRC,23/02/2015,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100087196,"79,017.10",Facilities management at Trinity Bridge under the G4S Facilities Management Contract.,S81 7QF,,,,
HMRC,HMRC,23/02/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100087464,"82,230.00",Digital development contractor costs,WC1H 9BB,,,,
HMRC,HMRC,23/02/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100087464,"88,920.00",Digital development contractor costs,WC1H 9BB,,,,
HMRC,HMRC,23/02/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100087464,"91,350.00",Digital development contractor costs,WC1H 9BB,,,,
HMRC,HMRC,23/02/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100087464,"126,585.00",Digital development contractor costs,WC1H 9BB,,,,
HMRC,HMRC,23/02/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100087464,"133,095.00",Digital development contractor costs,WC1H 9BB,,,,
HMRC,HMRC,23/02/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100087464,"155,265.00",Digital development contractor costs,WC1H 9BB,,,,
HMRC,HMRC,23/02/2015,Rent,Estates & Support Services,CUSHMAN & WAKEFIELD LLP,5100087209,"240,491.53",Monthly rent payment payable to the Landlord,G2 2ND,,,,
HMRC,HMRC,23/02/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100087464,"350,655.00",Digital development contractor costs,WC1H 9BB,,,,
HMRC,HMRC,24/02/2015,Fleet mgmt services,PT Operations,INCHCAPE FLEET SOLUTIONS,5100087706,687.53,Vehicle Leasing,P06 4RP,,,,
HMRC,HMRC,24/02/2015,Vehicle servicing ma,PT Operations,INCHCAPE FLEET SOLUTIONS,5100087706,797.37,Vehicle Leasing,P06 4RP,,,,
HMRC,HMRC,24/02/2015,OHS,HR,ATOS IT SERVICES UK LTD,5100087575,"2,991.38",Outsourced contract to deliver Occupational Health services,WV10 6UH,,,,
HMRC,HMRC,24/02/2015,Vehicle repairs,PT Operations,INCHCAPE FLEET SOLUTIONS,5100087706,"9,334.48",Vehicle Leasing,P06 4RP,,,,
HMRC,HMRC,24/02/2015,Fleet mgmt services,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100087672,"11,454.91",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,24/02/2015,Vehicle leasing,PT Operations,INCHCAPE FLEET SOLUTIONS,5100087706,"12,789.50",Vehicle Leasing,P06 4RP,,,,
HMRC,HMRC,24/02/2015,Vehicle repairs,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100087672,"24,618.22",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,24/02/2015,Debt coll serv (DEL),Debt Management & Banking,FREDRICKSON INTERNATIONAL LTD,5100087630,"27,516.04",Debt Collection Services,KT13 0NT,,,,
HMRC,HMRC,24/02/2015,Cross Government Ser,Commercial Directorate,IBM UNITED KINGDOM LTD,5100087566,"29,423.06",Payment for HMRC's industry standard procurement tool Emptoris which speeds up the procurement process and reduces the cost of sourcing.,PO6 3AU,,,,
HMRC,HMRC,24/02/2015,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100087634,"30,014.77",Costs for officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,24/02/2015,Debt coll serv (AME),Debt Management & Banking,ROSSENDALES LTD,5100087730,"30,841.03",Debt Collection Services,BB4 4NB,,,,
HMRC,HMRC,24/02/2015,Vehicle servicing ma,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100087672,"33,505.15",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,24/02/2015,Debt coll serv (DEL),Debt Management & Banking,CREDIT SOLUTIONS,5100087755,"37,582.48",Debt Collection Services,CR8 2PG,,,,
HMRC,HMRC,24/02/2015,Debt coll serv (DEL),Debt Management & Banking,FREDRICKSON INTERNATIONAL LTD,5100087629,"38,405.89",Debt Collection Services,KT13 0NT,,,,
HMRC,HMRC,24/02/2015,Recruitment services,Civil Service Resourcing,MOLONEY SEARCH LTD,5100087761,"39,999.60",Executive Search costs to fill vacancies available for 12 executive posts.,W8 4LD,,,,
HMRC,HMRC,24/02/2015,Vehicle leasing,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100087672,"40,197.07",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,24/02/2015,Vehicle servicing ma,PT Operations,INCHCAPE FLEET SOLUTIONS,5100087706,"48,526.61",Vehicle Leasing,P06 4RP,,,,
HMRC,HMRC,24/02/2015,Nat Pst Del Ser(VAT),Finance & Internal Audit,UK MAIL,5100087447,"56,148.01",Payment for mail sorting and delivery services,SL1 4LZ,,,,
HMRC,HMRC,24/02/2015,Vehicle leasing,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100087673,"56,541.29",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,24/02/2015,Debt coll serv (DEL),Debt Management & Banking,ADVANTIS CREDIT LTD,5100087495,"59,719.78",Debt Collection Services,ST4 7RY,,,,
HMRC,HMRC,24/02/2015,Debt coll serv (DEL),Debt Management & Banking,ROSSENDALES LTD,5100087731,"66,357.35",Debt Collection Services,BB4 4NB,,,,
HMRC,HMRC,24/02/2015,Debt coll serv (DEL),Debt Management & Banking,AKINIKA HOLDINGS (UK) LIMITED,5100087460,"69,214.98",Debt Collection Services,PR1 3EL,,,,
HMRC,HMRC,24/02/2015,Debt coll serv (DEL),Debt Management & Banking,HILLESDEN SECURITIES LTD,5100087650,"72,297.95",Debt Collection Services,NN13 7DN,,,,
HMRC,HMRC,24/02/2015,OHS,HR,ATOS IT SERVICES UK LTD,5100087575,"81,149.90",Outsourced contract to deliver Occupational Health services,WV10 6UH,,,,
HMRC,HMRC,24/02/2015,Debt coll serv (DEL),Debt Management & Banking,AKINIKA HOLDINGS (UK) LIMITED,5100087459,"112,098.49",Debt Collection Services,PR1 3EL,,,,
HMRC,HMRC,24/02/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100087618,"146,744.36",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,24/02/2015,Maintenance fees,Information Management Services,SKYSCAPE CLOUD,5100087640,"155,498.75",Skyscape January-15  invoice for server hosting,SN12 0RP,,,,
HMRC,HMRC,24/02/2015,Vehicle servicing ma,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100087672,"183,556.20",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,24/02/2015,Debt coll serv (DEL),Debt Management & Banking,TDX GROUP LTD,5100087478,"317,369.98",Debt Collection Services,NG1 5FS,,,,
HMRC,HMRC,25/02/2015,Debt coll serv (DEL),Debt Management & Banking,DRYDENSFAIRFAX SOLICITORS,5100087845,"27,969.64",Debt Collection Services,LS2 8BX,,,,
HMRC,HMRC,25/02/2015,Storage (non enfmnt),Benefits & Credits Delivery,IRON MOUNTAIN (UK) LTD,5100087942,"31,182.19",Secure storage of Tax Credit Claims/Papers,EH54 7DF,,,,
HMRC,HMRC,25/02/2015,Research (VAT rec),Central Customer & Strategy,IPSOS MORI UK LTD,5100088098,"34,153.20",Research to understand customer behaviour when opening e-mails.,SE1 1PY,,,,
HMRC,HMRC,25/02/2015,Debt coll serv (DEL),Debt Management & Banking,COMMERCIAL COLLECTION SERVICES,5100087837,"42,465.22",Debt Collection Services,CR7 6YY,,,,
HMRC,HMRC,25/02/2015,Debt coll serv (DEL),Debt Management & Banking,FREDRICKSON INTERNATIONAL LTD,5100087840,"58,191.01",Debt Collection Services,KT13 0NT,,,,
HMRC,HMRC,25/02/2015,Debt coll serv (DEL),Debt Management & Banking,DRYDENSFAIRFAX SOLICITORS,5100087844,"69,911.12",Debt Collection Services,LS2 8BX,,,,
HMRC,HMRC,25/02/2015,Gov Bank Serv Charge,Finance & Internal Audit,CITIBANK NA,5100088006,"72,136.67",Monthly bank charges forpayments into HMRC of Direct Taxes.,E14 5LB,,,,
HMRC,HMRC,25/02/2015,Debt coll serv (DEL),Debt Management & Banking,COMMERCIAL COLLECTION SERVICES,5100088073,"72,639.35",Debt Collection Services,CR7 6YY,,,,
HMRC,HMRC,25/02/2015,Debt coll serv (DEL),Debt Management & Banking,HILLESDEN SECURITIES LTD,5100087903,"75,257.38",Debt Collection Services,NN13 7DN,,,,
HMRC,HMRC,25/02/2015,Debt coll serv (DEL),Debt Management & Banking,ROSSENDALES LTD,5100087822,"77,123.03",Debt Collection Services,BB4 4NB,,,,
HMRC,HMRC,25/02/2015,Debt coll serv (DEL),Debt Management & Banking,COMMERCIAL COLLECTION SERVICES,5100088071,"83,016.95",Debt Collection Services,CR7 6YY,,,,
HMRC,HMRC,25/02/2015,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900418419,"116,647.30",Employee Training,DL1 9HN,,,,
HMRC,HMRC,26/02/2015,Rent,Estates & Support Services,MJ MAPP,5100088347,"2,494.08",Quarterly rental charge for Bathgate West Lothian,W1W 5QZ,,,,
HMRC,HMRC,26/02/2015,Rent,Estates & Support Services,MJ MAPP,5100088347,"246,913.92",Quarterly rental charge for Bathgate West Lothian,W1W 5QZ,,,,
HMRC,HMRC,27/02/2015,STEPS FUP,Estates & Support Services,CAPITA SYMONDS LTD,1700027223,"-334,041.30",Credit for rent rates and LSC at Eastbrook Cambridge which HMRC occupy under a MOTO arrangement.,WC2H 8AD,,,,
HMRC,HMRC,27/02/2015,Marketing Promotion,Corporate Communications,CARAT,5100088578,65.28,Evasion 2014/15 campaign  Radio Media,NW1 3BF,,,,
HMRC,HMRC,27/02/2015,Marketing Promotion,Corporate Communications,CARAT,5100088545,549.49,Evasion 2014/15 campaign Outdoor Media,NW1 3BF,,,,
HMRC,HMRC,27/02/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100088474,697.27,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,27/02/2015,Software coding,Information Management Services,W3PARTNERSHIP,5100088475,"2,280.00",Digital development contractor costs,HP3 8NN,,,,
HMRC,HMRC,27/02/2015,Software coding,Information Management Services,W3PARTNERSHIP,5100088475,"7,440.00",Digital development contractor costs,HP3 8NN,,,,
HMRC,HMRC,27/02/2015,Software coding,Information Management Services,W3PARTNERSHIP,5100088475,"19,200.00",Digital development contractor costs,HP3 8NN,,,,
HMRC,HMRC,27/02/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100088474,"21,049.20",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,27/02/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100088474,"21,210.00",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,27/02/2015,Research (VAT rec),Business Customer & Strategy,TNS - BMRB,5100088452,"35,470.08",Research - Testing communication on stopping Tax Credits (moving to Univ Credits),W5 1UA,,,,
HMRC,HMRC,27/02/2015,OGD costs,Estates & Support Services,CAPITA SYMONDS LTD,5100088427,"60,595.86",Quarterly costs for Eastbrook Cambridge which HMRC occupy under a MOTO arrangement.,WC2H 8AD,,,,
HMRC,HMRC,27/02/2015,Marketing Promotion,Corporate Communications,CARAT,5100088578,"81,992.11",Evasion 2014/15 campaign Radio Media,NW1 3BF,,,,
HMRC,HMRC,27/02/2015,Gov Bank Serv Charge,Finance & Internal Audit,RBS - NATWEST,5100088412,"241,271.24",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,EC2M 4RB,,,,
HMRC,HMRC,27/02/2015,OGD costs,Estates & Support Services,CAPITA SYMONDS LTD,5100088427,"343,376.51",Quarterly costs for Eastbrook Cambridge which HMRC occupy under a MOTO arrangement.,WC2H 8AD,,,,
HMRC,HMRC,27/02/2015,Marketing Promotion,Corporate Communications,CARAT,5100088545,"764,580.69",Evasion 2014/15 campaign Outdoor Media,NW1 3BF,,,,
HMRC,HMRC,27/02/2015,Hardware maintenance,Information Management Services,CAPGEMINI UK PLC - PEOPLEPOINT,5100088596,"1,213,501.22",Capgemini Jan-15 Invoice charges for Contract payment  for the Customs Handling Inward Export Freight systems including ASN and LUCAS,W1F 0UU,,,,
