DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|05/04/2012|Basic - R|RIS policy team|Kent Institute|GPROSTD20079|25,208.00
BIS|HEFCE|05/04/2012|Basic - R|RIS policy team|Kent Institute|GPROSTD20080|25,208.00
BIS|HEFCE|05/04/2012|Basic - R|RIS policy team|Kent Institute|GPROSTD20081|25,208.00
BIS|HEFCE|05/04/2012|Basic - WP|E&P policy team|Kent Institute|GPROSTD22340|87,237.00
BIS|HEFCE|05/04/2012|Basic - WP|E&P policy team|Kent Institute|GPROSTD22341|87,237.00
BIS|HEFCE|05/04/2012|Basic - WP|E&P policy team|Kent Institute|GPROSTD22342|87,237.00
BIS|HEFCE|05/04/2012|Basic - WP|E&P policy team|Kent Institute|GPROSTD22343|87,237.00
BIS|HEFCE|05/04/2012|Basic - WP|E&P policy team|Kent Institute|GPROSTD22344|87,237.00
BIS|HEFCE|05/04/2012|Basic - WP|E&P policy team|Kent Institute|GPROSTD22345|87,237.00
BIS|HEFCE|05/04/2012|Basic - WP|E&P policy team|Kent Institute|GPROSTD22346|80,722.00
BIS|HEFCE|05/04/2012|Basic - WP|E&P policy team|Kent Institute|GPROSTD22347|80,722.00
BIS|HEFCE|05/04/2012|Basic - WP|E&P policy team|Kent Institute|GPROSTD22348|80,637.00
BIS|HEFCE|05/04/2012|Basic - WP|E&P policy team|Kent Institute|GPROSTD22349|80,640.00
BIS|HEFCE|05/04/2012|Basic - T|E&P policy team|Manchester Art Tech|GPROSTD204905|144,243.00
BIS|HEFCE|05/04/2012|Basic - T|E&P policy team|Manchester Art Tech|GPROSTD204906|144,243.00
BIS|HEFCE|05/04/2012|Basic - T|E&P policy team|Manchester Art Tech|GPROSTD204907|144,243.00
BIS|HEFCE|05/04/2012|Basic - T|E&P policy team|Manchester Art Tech|GPROSTD204908|144,243.00
BIS|HEFCE|05/04/2012|Basic - T|E&P policy team|Manchester Art Tech|GPROSTD204909|144,243.00
BIS|HEFCE|05/04/2012|Basic - T|E&P policy team|Manchester Art Tech|GPROSTD204910|144,243.00
BIS|HEFCE|05/04/2012|Basic - T|E&P policy team|Manchester Art Tech|GPROSTD204911|138,331.00
BIS|HEFCE|05/04/2012|Basic - T|E&P policy team|Manchester Art Tech|GPROSTD204912|138,331.00
BIS|HEFCE|05/04/2012|Basic - T|E&P policy team|Manchester Art Tech|GPROSTD204913|138,330.00
BIS|HEFCE|05/04/2012|Basic - T|E&P policy team|Manchester Art Tech|GPROSTD204914|138,330.00
BIS|HEFCE|05/04/2012|Capital for FECs|E&P policy team|Manchester Art Tech|GPROSTD211767|27,785.00
BIS|HEFCE|05/04/2012|Capital for FECs|E&P policy team|Manchester Art Tech|GPROSTD211769|27,785.00
BIS|HEFCE|05/04/2012|Capital for FECs|E&P policy team|Manchester Art Tech|GPROSTD211770|27,785.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Peoples College|GPROSTD19362|113,472.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Peoples College|GPROSTD105096|106,658.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Peoples College|GPROSTD105100|106,658.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Peoples College|GPROSTD105104|106,658.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Peoples College|GPROSTD105109|106,658.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Peoples College|GPROSTD105113|106,658.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Peoples College|GPROSTD105118|106,658.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Peoples College|GPROSTD105131|98,640.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Peoples College|GPROSTD105135|98,640.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Peoples College|GPROSTD105141|98,640.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Peoples College|GPROSTD105145|98,635.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Pershore and Hindlip|GPROSTD102215|28,467.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Pershore and Hindlip|GPROSTD102220|28,467.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Pershore and Hindlip|GPROSTD102224|28,467.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Pershore and Hindlip|GPROSTD102229|28,467.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Pershore and Hindlip|GPROSTD102233|28,467.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Pershore and Hindlip|GPROSTD102237|28,467.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Pershore and Hindlip|GPROSTD102252|26,327.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Pershore and Hindlip|GPROSTD102256|26,327.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Pershore and Hindlip|GPROSTD102260|26,327.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|Pershore and Hindlip|GPROSTD102265|26,326.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|St Martin's Coll HE|GPROSTD169499|1,051,129.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|St Martin's Coll HE|GPROSTD170049|1,051,129.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|St Martin's Coll HE|GPROSTD170324|1,051,128.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|St Martin's Coll HE|GPROSTD170599|1,051,128.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|St Martin's Coll HE|GPROSTD170874|1,051,127.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|St Martin's Coll HE|GPROSTD171149|974,591.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|St Martin's Coll HE|GPROSTD171424|974,590.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|St Martin's Coll HE|GPROSTD171699|974,589.00
BIS|HEFCE|05/04/2012|Basic - T|Learning & Teaching|St Martin's Coll HE|GPROSTD171974|974,589.00
BIS|HEFCE|05/04/2012|TCIF 2008-11|Finance|TDA|GPROSTD192551|151,320.00
BIS|HEFCE|10/04/2012|Offsite premises|JISC KCL|King's College|PIS1800|57,734.64
BIS|HEFCE|10/04/2012|Basic - R|RIS policy team|Wimbledon Sch of Art|GPROSTD95687|82,161.00
BIS|HEFCE|10/04/2012|Basic - T|Learning & Teaching|Wimbledon Sch of Art|GPROSTD95688|272,281.00
BIS|HEFCE|10/04/2012|Basic - R|RIS policy team|Wimbledon Sch of Art|GPROSTD95691|82,161.00
BIS|HEFCE|10/04/2012|Basic - T|Learning & Teaching|Wimbledon Sch of Art|GPROSTD95693|272,281.00
BIS|HEFCE|10/04/2012|Basic - R|RIS policy team|Wimbledon Sch of Art|GPROSTD95696|82,161.00
BIS|HEFCE|10/04/2012|Basic - T|Learning & Teaching|Wimbledon Sch of Art|GPROSTD95697|272,281.00
BIS|HEFCE|10/04/2012|Basic - R|RIS policy team|Wimbledon Sch of Art|GPROSTD95700|82,161.00
BIS|HEFCE|10/04/2012|Basic - T|Learning & Teaching|Wimbledon Sch of Art|GPROSTD95701|272,281.00
BIS|HEFCE|10/04/2012|Basic - R|RIS policy team|Wimbledon Sch of Art|GPROSTD95705|82,161.00
BIS|HEFCE|10/04/2012|Basic - T|Learning & Teaching|Wimbledon Sch of Art|GPROSTD95706|272,281.00
BIS|HEFCE|10/04/2012|Basic - R|RIS policy team|Wimbledon Sch of Art|GPROSTD95709|82,161.00
BIS|HEFCE|10/04/2012|Basic - T|Learning & Teaching|Wimbledon Sch of Art|GPROSTD95710|272,281.00
BIS|HEFCE|10/04/2012|Basic - R|RIS policy team|Wimbledon Sch of Art|GPROSTD95722|75,985.00
BIS|HEFCE|10/04/2012|Basic - T|Learning & Teaching|Wimbledon Sch of Art|GPROSTD95723|251,813.00
BIS|HEFCE|10/04/2012|Basic - R|RIS policy team|Wimbledon Sch of Art|GPROSTD95727|75,985.00
BIS|HEFCE|10/04/2012|Basic - T|Learning & Teaching|Wimbledon Sch of Art|GPROSTD95728|251,813.00
BIS|HEFCE|10/04/2012|Basic - R|RIS policy team|Wimbledon Sch of Art|GPROSTD95731|75,985.00
BIS|HEFCE|10/04/2012|Basic - T|Learning & Teaching|Wimbledon Sch of Art|GPROSTD95732|251,813.00
BIS|HEFCE|10/04/2012|Basic - R|RIS policy team|Wimbledon Sch of Art|GPROSTD95735|75,982.00
BIS|HEFCE|10/04/2012|Basic - T|Learning & Teaching|Wimbledon Sch of Art|GPROSTD95737|251,807.00
BIS|HEFCE|17/04/2012|SLA income|Central|HM Revenue & Customs|PII92|25,087.75
BIS|HEFCE|17/04/2012|Rates|Facilities Managemen|London Bor Camden|PIS1803|58,316.00
BIS|HEFCE|17/04/2012|Rates|Facilities Managemen|South Glos Council|PIS1805|138,545.00
BIS|HEFCE|17/04/2012|Fin & Corp Serv|JISC UB|Uni of Bristol|PIS1817|633,165.27
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Accrington|GPROSTD302112|68,069.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Anglia Ruskin Uni|GPROSTD302113|3,109,922.00
BIS|HEFCE|19/04/2012|Basic - R|RIS policy team|Anglia Ruskin Uni|GPROSTD302365|95,516.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Anglia Ruskin Uni|GPROSTD302490|525,935.00
BIS|HEFCE|19/04/2012|HEIF 2011-15|RIS policy team|Anglia Ruskin Uni|GPROSTD302850|144,145.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Arts Uni Bournemouth|GPROSTD302114|746,596.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Arts Uni Bournemouth|GPROSTD302491|94,838.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Askham Bryan College|GPROSTD302115|121,450.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Aston University|GPROSTD302116|2,017,705.00
BIS|HEFCE|19/04/2012|Basic - R|RIS policy team|Aston University|GPROSTD302367|562,032.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Aston University|GPROSTD302493|117,574.00
BIS|HEFCE|19/04/2012|HEIF 2011-15|RIS policy team|Aston University|GPROSTD302862|140,863.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Barking and Dagenham|GPROSTD302117|63,489.00
BIS|HEFCE|19/04/2012|Inherited Staff|Finance|Barking LEA|GPROSTD313648|82,106.00
BIS|HEFCE|19/04/2012|Inherited Staff|Finance|Barnet LEA|GPROSTD313649|79,108.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Basingstoke College|GPROSTD302118|38,023.00
BIS|HEFCE|19/04/2012|Inherited Staff|Finance|Bath LEA|GPROSTD313647|63,158.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Bath Spa University|GPROSTD302119|1,463,391.00
BIS|HEFCE|19/04/2012|Basic - R|RIS policy team|Bath Spa University|GPROSTD302368|59,292.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Bath Spa University|GPROSTD302496|173,170.00
BIS|HEFCE|19/04/2012|SDF Recurrent|RIS policy team|BBSRC|GPROSTD210833|200,000.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Bedford College|GPROSTD302121|79,783.00
BIS|HEFCE|19/04/2012|SDF Capital LAT|RIS policy team|Birkbeck College|GPROSTD259349|46,000.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Birkbeck College|GPROSTD302123|1,736,435.00
BIS|HEFCE|19/04/2012|Basic - R|RIS policy team|Birkbeck College|GPROSTD302370|934,507.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Birkbeck College|GPROSTD302500|201,083.00
BIS|HEFCE|19/04/2012|HEIF 2011-15|RIS policy team|Birkbeck College|GPROSTD302886|53,404.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Birmingham City Univ|GPROSTD302148|3,072,670.00
BIS|HEFCE|19/04/2012|Basic - R|RIS policy team|Birmingham City Univ|GPROSTD302383|152,043.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Birmingham City Univ|GPROSTD302525|491,787.00
BIS|HEFCE|19/04/2012|HEIF 2011-15|RIS policy team|Birmingham City Univ|GPROSTD303030|107,800.00
BIS|HEFCE|19/04/2012|Inherited Staff|Finance|Birmingham LEA|GPROSTD313652|57,839.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Birmingham Met Coll|GPROSTD302126|46,623.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Bishop Burton|GPROSTD302128|233,330.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Bishop Burton|GPROSTD302505|43,516.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Bishop Gros Uni Coll|GPROSTD302127|309,454.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Bishop Gros Uni Coll|GPROSTD302504|53,995.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Blackburn College|GPROSTD302129|700,881.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Blackburn College|GPROSTD302506|160,606.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Blackburn College|GPROSTD310438|66,455.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Blackpool College|GPROSTD302130|592,051.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Blackpool College|GPROSTD302507|151,928.00
BIS|HEFCE|19/04/2012|Emp Engagement - Rec|E&P policy team|Bournemouth Uni|GPROSTD286394|26,100.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Bournemouth Uni|GPROSTD302133|3,041,898.00
BIS|HEFCE|19/04/2012|Basic - R|RIS policy team|Bournemouth Uni|GPROSTD302374|184,110.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Bournemouth Uni|GPROSTD302510|367,000.00
BIS|HEFCE|19/04/2012|HEIF 2011-15|RIS policy team|Bournemouth Uni|GPROSTD302922|53,442.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Bradford College|GPROSTD302134|568,642.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Bradford College|GPROSTD302511|135,002.00
BIS|HEFCE|19/04/2012|Inherited Staff|Finance|Bradford LEA|GPROSTD313654|29,471.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Bridgwater College|GPROSTD302136|54,291.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Brunel University|GPROSTD302140|2,908,689.00
BIS|HEFCE|19/04/2012|Basic - R|RIS policy team|Brunel University|GPROSTD302378|1,092,090.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Brunel University|GPROSTD302517|200,924.00
BIS|HEFCE|19/04/2012|Moderation - T|E&P policy team|Brunel University|GPROSTD302748|77,575.00
BIS|HEFCE|19/04/2012|HEIF 2011-15|RIS policy team|Brunel University|GPROSTD302970|93,713.00
BIS|HEFCE|19/04/2012|Inherited Staff|Finance|Bucks County Council|GPROSTD313657|35,458.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Bucks New University|GPROSTD302141|1,583,268.00
BIS|HEFCE|19/04/2012|Basic - R|RIS policy team|Bucks New University|GPROSTD302379|26,000.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Bucks New University|GPROSTD302518|232,753.00
BIS|HEFCE|19/04/2012|Moderation - T|E&P policy team|Bucks New University|GPROSTD302749|33,325.00
BIS|HEFCE|19/04/2012|HEIF 2011-15|RIS policy team|Bucks New University|GPROSTD302982|63,058.00
BIS|HEFCE|19/04/2012|JISC|JISC NAH|BUFVC|GPROSTD309028|52,534.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Calderdale College|GPROSTD302142|50,143.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Canterbury CCUC|GPROSTD302144|2,054,532.00
BIS|HEFCE|19/04/2012|Basic - R|RIS policy team|Canterbury CCUC|GPROSTD302381|110,023.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Canterbury CCUC|GPROSTD302521|380,251.00
BIS|HEFCE|19/04/2012|HEIF 2011-15|RIS policy team|Canterbury CCUC|GPROSTD303006|73,204.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Carlisle College|GPROSTD302146|48,387.00
BIS|HEFCE|19/04/2012|Voluntary Giving|Finance|Case Europe|GPROSTD288281|29,714.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Central Sussex Coll|GPROSTD302151|60,830.00
BIS|HEFCE|19/04/2012|Inherited Staff|Finance|Cheshire West|GPROSTD313659|38,475.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Chesterfield College|GPROSTD302153|102,161.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Chichester College|GPROSTD302154|41,094.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|City Coll Coventry|GPROSTD302158|41,923.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|City of Bath College|GPROSTD302160|37,357.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|City of Sunderland C|GPROSTD302159|90,018.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|City of Sunderland C|GPROSTD302536|25,931.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|City of Westminster|GPROSTD302156|54,129.00
BIS|HEFCE|19/04/2012|Moderation - T|E&P policy team|City of Westminster|GPROSTD302751|30,082.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|City University|GPROSTD302161|1,928,619.00
BIS|HEFCE|19/04/2012|Basic - R|RIS policy team|City University|GPROSTD302388|905,612.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|City University|GPROSTD302538|79,917.00
BIS|HEFCE|19/04/2012|Moderation - T|E&P policy team|City University|GPROSTD302752|75,913.00
BIS|HEFCE|19/04/2012|HEIF 2011-15|RIS policy team|City University|GPROSTD303078|139,558.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Cleveland College|GPROSTD302163|144,616.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Cleveland College|GPROSTD302540|28,227.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Conservatoire D&D|GPROSTD302164|854,641.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Conservatoire D&D|GPROSTD302541|35,640.00
BIS|HEFCE|19/04/2012|HEIF 2011-15|RIS policy team|Conservatoire D&D|GPROSTD308875|31,250.00
BIS|HEFCE|19/04/2012|Museums, Gal & Coll|RIS policy team|Courtauld Institute|GPROSTD295616|80,416.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Courtauld Institute|GPROSTD302165|83,565.00
BIS|HEFCE|19/04/2012|Basic - R|RIS policy team|Courtauld Institute|GPROSTD302389|105,789.00
BIS|HEFCE|19/04/2012|Inherited Staff|Finance|Coventry LEA|GPROSTD313660|28,803.00
BIS|HEFCE|19/04/2012|Emp Engagement - Rec|E&P policy team|Coventry University|GPROSTD228082|81,917.00
BIS|HEFCE|19/04/2012|Basic - T|E&P policy team|Coventry University|GPROSTD302166|3,874,513.00
BIS|HEFCE|19/04/2012|Basic - R|RIS policy team|Coventry University|GPROSTD302390|180,071.00
BIS|HEFCE|19/04/2012|Basic - WP|E&P policy team|Coventry University|GPROSTD302543|667,534.00
