DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|19/03/2015|Catalyst Fund  (R)|RIS policy team|Uni of Chester|GPROSTD343037|70,791.00
BIS|HEFCE|19/03/2015|Museums, Gal & Coll|RIS policy team|Uni of East Anglia|GPROSTD363928|25,000.00
BIS|HEFCE|19/03/2015|Museums, Gal & Coll|RIS policy team|Uni of Manchester|GPROSTD363932|172,500.00
BIS|HEFCE|19/03/2015|Catalyst Fund C (R)|RIS policy team|Uni of Newcastle|GPROSTD363781|304,000.00
BIS|HEFCE|19/03/2015|Catalyst Fund C (T)|RIS policy team|Uni of Newcastle|GPROSTD363785|456,000.00
BIS|HEFCE|19/03/2015|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD309248|30,214.00
BIS|HEFCE|19/03/2015|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD309258|30,214.00
BIS|HEFCE|19/03/2015|Catalyst Fund  (R)|RIS policy team|Uni of Nottingham|GPROSTD346611|41,938.00
BIS|HEFCE|19/03/2015|Museums, Gal & Coll|RIS policy team|Uni of Reading|GPROSTD363936|25,000.00
BIS|HEFCE|19/03/2015|SDF Recurrent|RIS policy team|Uni of Sheffield|GPROSTD328949|25,000.00
BIS|HEFCE|19/03/2015|Catalyst Fund  (R)|RIS policy team|Uni of Sheffield|GPROSTD346635|528,498.00
BIS|HEFCE|19/03/2015|SDF Recurrent|RIS policy team|Uni of Southampton|GPROSTD340563|30,214.00
BIS|HEFCE|19/03/2015|Catalyst Fund|RIS policy team|Uni of Southampton|GPROSTD364126|209,375.00
BIS|HEFCE|19/03/2015|Catalyst Fund  (R)|RIS policy team|Uni of Warwick|GPROSTD346726|230,001.00
BIS|HEFCE|19/03/2015|Museums, Gal & Coll|RIS policy team|University of Oxford|GPROSTD363935|279,583.00
BIS|HEFCE|19/03/2015|Catalyst Fund  (R)|RIS policy team|University of Surrey|GPROSTD346650|232,208.00
BIS|HEFCE|19/03/2015|Catalyst Fund C (R)|RIS policy team|University of Surrey|GPROSTD347557|244,800.00
BIS|HEFCE|19/03/2015|Catalyst Fund C (T)|RIS policy team|University of Surrey|GPROSTD347563|367,200.00
BIS|HEFCE|19/03/2015|Social Entrep|RIS policy team|UnLtd|GPROSTD346741|206,461.00
BIS|HEFCE|20/03/2015|PD - research|R,,E & KE|King's College|PIC724|27,512.58
BIS|HEFCE|20/03/2015|PD - research|R,,E & KE|Rand Europe Ltd|PIC730|57,359.52
BIS|HEFCE|20/03/2015|PD - research|R,,E & KE|The Wellcome Trust|PIC728|26,200.00
BIS|HEFCE|20/03/2015|PD - research|R,,E & KE|Universities UK|PIC727|37,500.00
BIS|HEFCE|20/03/2015|Premises costs|Facilities Managemen|Uni West of England|PIS4654|221,772.44
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Anglia Ruskin Uni|GPROSTD367686|521,587.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Anglia Ruskin Uni|GPROSTD368684|1,243,292.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Arts Uni Bournemouth|GPROSTD367687|95,287.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Arts Uni Bournemouth|GPROSTD368685|166,208.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Aston University|GPROSTD367688|343,506.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Aston University|GPROSTD368573|60,427.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Aston University|GPROSTD368686|1,009,191.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Bath Spa University|GPROSTD367689|208,362.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Bath Spa University|GPROSTD368687|322,177.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Birkbeck College|GPROSTD367691|249,496.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Birkbeck College|GPROSTD368576|82,362.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Birkbeck College|GPROSTD368689|1,051,952.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Birmingham City Univ|GPROSTD367705|542,873.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Birmingham City Univ|GPROSTD368703|1,233,955.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Bishop Gros Uni|GPROSTD367694|75,009.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Bishop Gros Uni|GPROSTD368692|68,295.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Bournemouth Uni|GPROSTD367696|420,354.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Bournemouth Uni|GPROSTD368694|1,141,955.00
BIS|HEFCE|28/03/2015|New site alterations|ROBO|Bray & Slaughter Ltd|PIS4766|778,385.16
BIS|HEFCE|28/03/2015|New site alterations|ROBO|Bray & Slaughter Ltd|PIS4773|402,606.96
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Brunel University|GPROSTD367700|366,914.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Brunel University|GPROSTD368583|131,203.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Brunel University|GPROSTD368698|1,108,717.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Bucks New University|GPROSTD367701|188,376.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Bucks New University|GPROSTD368699|440,221.00
BIS|HEFCE|28/03/2015|Organise conferences|Corp Communications|Calder|PIS4724|32,159.86
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Canterbury CCUC|GPROSTD367703|350,643.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Canterbury CCUC|GPROSTD368701|515,119.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Conservatoire D&D|GPROSTD367711|73,343.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Conservatoire D&D|GPROSTD368709|654,126.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Courtauld Institute|GPROSTD368710|53,049.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Coventry University|GPROSTD367713|626,295.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Coventry University|GPROSTD368595|39,475.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Coventry University|GPROSTD368711|1,690,173.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Cranfield University|GPROSTD367714|102,976.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Cranfield University|GPROSTD368596|169,960.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Cranfield University|GPROSTD368712|763,055.00
BIS|HEFCE|28/03/2015|Hardware purchase|ITS|Dell Corporation Ltd|PIM369|26,544.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|De Montfort Uni|GPROSTD367717|536,902.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|De Montfort Uni|GPROSTD368599|35,152.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|De Montfort Uni|GPROSTD368715|1,351,851.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Edge Hill University|GPROSTD367723|352,022.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Edge Hill University|GPROSTD368721|564,104.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Falmouth Uni|GPROSTD367726|153,174.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Falmouth Uni|GPROSTD368725|405,566.00
BIS|HEFCE|28/03/2015|Provision of Info|E&P policy team|Fluent Interaction|PIG14558|28,626.00
BIS|HEFCE|28/03/2015|PD - research|Efficiency & Funding|Frontier Economics|PIC736|34,155.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Goldsmiths' College|GPROSTD367728|211,465.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Goldsmiths' College|GPROSTD368609|42,934.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Goldsmiths' College|GPROSTD368727|505,516.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Guildhall Sch M & D|GPROSTD367730|28,015.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Guildhall Sch M & D|GPROSTD368729|107,898.00
BIS|HEFCE|28/03/2015|Misc income|Central|GVA Grimley Ltd|PIS4617|60,765.49
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Harper Adams Uni|GPROSTD367731|162,354.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Harper Adams Uni|GPROSTD368730|760,716.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Imperial College|GPROSTD367736|590,598.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Imperial College|GPROSTD368616|1,712,972.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Imperial College|GPROSTD368735|3,653,899.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Inst Cancer Research|GPROSTD368587|204,348.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Inst Cancer Research|GPROSTD368702|76,267.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Inst of Education|GPROSTD368722|219,263.00
BIS|HEFCE|28/03/2015|Hardware purchase|ROBO|Internet Videocomms|PIS4768|77,736.60
BIS|HEFCE|28/03/2015|Provision of Info|E&P policy team|Ipsos UK Ltd|PIG14546|552,000.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|King's College|GPROSTD367739|798,769.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|King's College|GPROSTD368619|861,594.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|King's College|GPROSTD368738|4,514,543.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Kingston University|GPROSTD367740|631,979.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Kingston University|GPROSTD368739|1,981,516.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Leeds Bec University|GPROSTD367744|595,738.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Leeds Bec University|GPROSTD368743|1,250,987.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Leeds College of Art|GPROSTD367742|42,445.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Leeds College of Art|GPROSTD368741|81,005.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Leeds Trinity Uni|GPROSTD367805|99,016.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Leeds Trinity Uni|GPROSTD368803|118,428.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Liverpool Hope Uni|GPROSTD367748|167,481.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Liverpool Hope Uni|GPROSTD368747|283,693.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Liverpool Inst PA|GPROSTD367750|28,273.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Liverpool Inst PA|GPROSTD368749|121,517.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Liverpool John Moore|GPROSTD367747|670,610.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Liverpool John Moore|GPROSTD368626|44,532.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Liverpool John Moore|GPROSTD368746|1,538,148.00
BIS|HEFCE|28/03/2015|Professional serv|ROBO|Lockheed Martin|PIS4716|37,241.63
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|London Met Uni|GPROSTD367756|386,657.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|London Met Uni|GPROSTD368755|1,545,607.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|London Sch Economics|GPROSTD367754|152,689.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|London Sch Economics|GPROSTD368633|140,151.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|London Sch Economics|GPROSTD368753|192,091.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|London Sch Hygiene|GPROSTD367755|31,980.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|London Sch Hygiene|GPROSTD368634|204,479.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|London Sch Hygiene|GPROSTD368754|338,899.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|London South Bank|GPROSTD367757|369,123.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|London South Bank|GPROSTD368756|1,441,300.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Loughborough Uni|GPROSTD367759|530,376.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Loughborough Uni|GPROSTD368638|268,756.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Loughborough Uni|GPROSTD368758|1,436,825.00
BIS|HEFCE|28/03/2015|HEIF 2011-15|RIS policy team|LSTM|GPROSTD367668|1,242,224.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|LSTM|GPROSTD368629|76,903.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Manchester Met|GPROSTD367761|917,085.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Manchester Met|GPROSTD368640|37,232.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Manchester Met|GPROSTD368760|1,864,036.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Middlesex University|GPROSTD367763|428,236.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Middlesex University|GPROSTD368642|28,263.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Middlesex University|GPROSTD368762|1,193,324.00
BIS|HEFCE|28/03/2015|HEIF 2011-15|RIS policy team|National Film & TV|GPROSTD367673|197,414.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|National Film & TV|GPROSTD368765|37,519.00
BIS|HEFCE|28/03/2015|Policy Ongoing Serv|Central|NCUB|PIG14547|191,000.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Newman Uni|GPROSTD367764|77,938.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Newman Uni|GPROSTD368763|118,425.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Norwich Uni Arts|GPROSTD367768|68,566.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Norwich Uni Arts|GPROSTD368767|157,139.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Nottingham Trent Uni|GPROSTD367770|787,466.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Nottingham Trent Uni|GPROSTD368646|33,318.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Nottingham Trent Uni|GPROSTD368769|1,560,267.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Open University|GPROSTD367772|1,647,713.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Open University|GPROSTD368648|104,093.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Open University|GPROSTD368771|7,684,745.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Oxford Brookes Univ|GPROSTD367775|429,103.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Oxford Brookes Univ|GPROSTD368651|36,306.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Oxford Brookes Univ|GPROSTD368774|916,221.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Plymouth Coll of Art|GPROSTD367777|34,122.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Queen Mary, UoL|GPROSTD367779|608,725.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Queen Mary, UoL|GPROSTD368654|466,938.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Queen Mary, UoL|GPROSTD368777|3,035,043.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Ravensbourne|GPROSTD367780|82,305.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Ravensbourne|GPROSTD368778|259,082.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|RCSSD|GPROSTD367707|43,326.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|RCSSD|GPROSTD368705|295,684.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Roehampton Uni|GPROSTD367782|250,494.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Roehampton Uni|GPROSTD368780|503,259.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Rose Bruford College|GPROSTD367783|31,222.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Rose Bruford College|GPROSTD368781|156,233.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Royal Academy Music|GPROSTD367785|35,589.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Royal Academy Music|GPROSTD368783|300,681.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Royal Agricultural|GPROSTD367784|61,951.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Royal Agricultural|GPROSTD368782|284,263.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Royal College Music|GPROSTD367787|37,444.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Royal College Music|GPROSTD368785|329,297.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Royal College of Art|GPROSTD367786|87,519.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Royal College of Art|GPROSTD368784|1,056,657.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Royal Holloway|GPROSTD367788|254,262.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Royal Holloway|GPROSTD368660|118,622.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Royal Holloway|GPROSTD368786|592,636.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Royal North Coll Mus|GPROSTD367789|47,682.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Royal North Coll Mus|GPROSTD368787|437,899.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Royal Veterinary|GPROSTD367790|143,956.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Royal Veterinary|GPROSTD368662|64,261.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Royal Veterinary|GPROSTD368788|1,539,373.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Sheffield Hallam Uni|GPROSTD367792|725,007.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Sheffield Hallam Uni|GPROSTD368664|44,690.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Sheffield Hallam Uni|GPROSTD368790|1,530,474.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|SOAS|GPROSTD367773|103,304.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|SOAS|GPROSTD368649|35,350.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|SOAS|GPROSTD368772|317,034.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Southampton Solent U|GPROSTD367794|364,304.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Southampton Solent U|GPROSTD368792|977,191.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Staffordshire Uni|GPROSTD367796|428,809.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Staffordshire Uni|GPROSTD368794|1,382,551.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|St George's Hos Med|GPROSTD367797|176,464.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|St George's Hos Med|GPROSTD368669|51,474.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|St George's Hos Med|GPROSTD368795|1,459,028.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|St Mary's University|GPROSTD367798|156,840.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|St Mary's University|GPROSTD368796|296,877.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Teesside University|GPROSTD367803|420,181.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Teesside University|GPROSTD368801|1,083,751.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|The City University|GPROSTD367710|302,628.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|The City University|GPROSTD368593|76,545.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|The City University|GPROSTD368708|799,148.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Trinity Laban Cons|GPROSTD367806|61,519.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Trinity Laban Cons|GPROSTD368804|623,060.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Uni Coll Birmingham|GPROSTD367692|142,046.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Uni Coll Birmingham|GPROSTD368690|384,198.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Uni College London|GPROSTD367758|910,875.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Uni College London|GPROSTD368637|1,997,331.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Uni College London|GPROSTD368757|4,556,006.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Uni for Creative Art|GPROSTD367715|153,343.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Uni for Creative Art|GPROSTD368713|368,801.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Uni of Arts London|GPROSTD367751|463,914.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Uni of Arts London|GPROSTD368750|1,567,140.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Uni of Bedfordshire|GPROSTD367760|324,772.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Uni of Bedfordshire|GPROSTD368759|759,644.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Uni of Birmingham|GPROSTD367693|943,003.00
BIS|HEFCE|28/03/2015|RCIF Round 2|Finance|Uni of Birmingham|GPROSTD368577|613,405.00
BIS|HEFCE|28/03/2015|Teaching 14-15|E&P policy team|Uni of Birmingham|GPROSTD368691|3,466,904.00
BIS|HEFCE|28/03/2015|TCIF Round 2|Finance|Uni of Bradford|GPROSTD367697|350,062.00
