DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|20/03/2014|UKRPIF|Finance|Brunel University|GPROSTD347945|7,021,600.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Bucks New University|GPROSTD347427|81,351.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Canterbury CCUC|GPROSTD342505|37,439.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Canterbury CCUC|GPROSTD347429|147,497.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|City University, Lon|GPROSTD347433|108,363.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Conservatoire D&D|GPROSTD347524|31,891.00
BIS|HEFCE|20/03/2014|Museums, Gal & Coll|RIS policy team|Courtauld Institute|GPROSTD340227|80,417.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Coventry University|GPROSTD342532|37,337.00
BIS|HEFCE|20/03/2014|Catalyst Fund  (R)|RIS policy team|Coventry University|GPROSTD347150|113,371.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Coventry University|GPROSTD347434|228,218.00
BIS|HEFCE|20/03/2014|Catalyst Fund C (R)|RIS policy team|Coventry University|GPROSTD347535|530,409.00
BIS|HEFCE|20/03/2014|Catalyst Fund C (T)|RIS policy team|Coventry University|GPROSTD347544|795,614.00
BIS|HEFCE|20/03/2014|Catalyst Fund  (R)|RIS policy team|Cranfield University|GPROSTD346578|160,000.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Cranfield University|GPROSTD347435|45,482.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|De Montfort Uni|GPROSTD342539|49,179.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|De Montfort Uni|GPROSTD347437|233,398.00
BIS|HEFCE|20/03/2014|Catalyst Fund C (R)|RIS policy team|Dudley College|GPROSTD343076|45,500.00
BIS|HEFCE|20/03/2014|Catalyst Fund C (T)|RIS policy team|Dudley College|GPROSTD343080|68,250.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Edge Hill University|GPROSTD342551|38,109.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Edge Hill University|GPROSTD347442|148,566.00
BIS|HEFCE|20/03/2014|SDF Capital (R)|RIS policy team|EPSRC|PIG8391|39,864.38
BIS|HEFCE|20/03/2014|PD - research|R&E programme|ESRC|PIC639|49,500.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Falmouth Uni|GPROSTD347446|56,296.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Goldsmiths' College|GPROSTD347448|79,693.00
BIS|HEFCE|20/03/2014|Catalyst Fund  (R)|RIS policy team|Hadlow College|GPROSTD347131|50,000.00
BIS|HEFCE|20/03/2014|Catalyst Fund C (R)|RIS policy team|Hadlow College|GPROSTD347135|40,000.00
BIS|HEFCE|20/03/2014|Catalyst Fund C (T)|RIS policy team|Hadlow College|GPROSTD347141|60,000.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Harper Adams Uni|GPROSTD347451|59,521.00
BIS|HEFCE|20/03/2014|HE Academy|E&P policy team|HE Academy|GPROSTD341546|923,000.00
BIS|HEFCE|20/03/2014|SDF Recurrent|RIS policy team|Imperial College|GPROSTD326468|25,000.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Imperial College|GPROSTD347455|248,648.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|Imperial College|GPROSTD347949|16,383,734.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Inst of Education|GPROSTD347443|40,071.00
BIS|HEFCE|20/03/2014|JISC|JISC NAH|JISC|GPROSTD340583|3,385,917.00
BIS|HEFCE|20/03/2014|JISC Capital (R)|JISC NAH|JISC|GPROSTD348005|2,068,729.00
BIS|HEFCE|20/03/2014|JISC Capital (T)|RIS policy team|JISC|GPROSTD348010|3,103,094.00
BIS|HEFCE|20/03/2014|SDF Recurrent|RIS policy team|Keele University|GPROSTD258541|96,139.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Keele University|GPROSTD347456|117,615.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|King's College|GPROSTD347458|306,297.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|King's College|GPROSTD347953|7,021,600.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Kingston University|GPROSTD342596|47,307.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Kingston University|GPROSTD347459|304,590.00
BIS|HEFCE|20/03/2014|SDF Recurrent|RIS policy team|Lancaster University|GPROSTD314814|32,955.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Lancaster University|GPROSTD347460|124,797.00
BIS|HEFCE|20/03/2014|Leaders Foundation|LGM|Leader Foundation HE|GPROSTD342835|75,000.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Leeds Met University|GPROSTD342605|44,262.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Leeds Met University|GPROSTD347462|279,455.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Leeds Trinity Uni|GPROSTD347464|38,941.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Liverpool Hope Uni|GPROSTD347468|86,371.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Liverpool John Moore|GPROSTD342612|49,199.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Liverpool John Moore|GPROSTD347469|285,676.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|London Met Uni|GPROSTD342621|56,582.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|London Met Uni|GPROSTD347473|230,058.00
BIS|HEFCE|20/03/2014|Revolving Green Fund|RIS policy team|London Met Uni|GPROSTD348019|250,000.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|London Sch Economics|GPROSTD347472|49,444.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|London South Bank|GPROSTD342622|53,011.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|London South Bank|GPROSTD347474|180,972.00
BIS|HEFCE|20/03/2014|Catalyst Fund  (R)|RIS policy team|Loughborough Uni|GPROSTD343125|71,900.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Loughborough Uni|GPROSTD347475|198,737.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Manchester Met|GPROSTD342628|72,217.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Manchester Met|GPROSTD347477|384,356.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Middlesex University|GPROSTD342631|43,799.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Middlesex University|GPROSTD347478|207,653.00
BIS|HEFCE|20/03/2014|Policy Ongoing Serv|Central|NCUB|GPROSTD333830|50,000.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Newcastle University|GPROSTD347479|282,237.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Newman Uni|GPROSTD347480|37,946.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Northumbria Uni|GPROSTD342653|48,428.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Northumbria Uni|GPROSTD347482|249,077.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Norwich Uni Arts|GPROSTD347483|28,859.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Nottingham Trent Uni|GPROSTD342659|45,995.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Nottingham Trent Uni|GPROSTD347485|302,297.00
BIS|HEFCE|20/03/2014|Catalyst Fund|RIS policy team|NUS|GPROSTD333765|211,250.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Open University|GPROSTD342662|411,954.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Open University|GPROSTD347486|763,419.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Oxford Brookes Univ|GPROSTD347489|162,960.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Plymouth University|GPROSTD342673|74,053.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Plymouth University|GPROSTD347490|358,670.00
BIS|HEFCE|20/03/2014|Quality Assurance|E&P policy team|QAA|GPROSTD343194|486,482.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Queen Mary, UoL|GPROSTD347493|233,225.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Ravensbourne|GPROSTD347494|34,421.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Roehampton Uni|GPROSTD347495|113,204.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Royal College of Art|GPROSTD347498|33,962.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Royal Holloway|GPROSTD347500|103,534.00
BIS|HEFCE|20/03/2014|Catalyst Fund C (R)|RIS policy team|Royal North Coll Mus|GPROSTD347115|200,000.00
BIS|HEFCE|20/03/2014|Catalyst Fund C (T)|RIS policy team|Royal North Coll Mus|GPROSTD347123|300,000.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Royal Veterinary|GPROSTD347501|64,101.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|SFC (HE)|PIG8414|4,300,000.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|SFC (HE)|PIG8415|1,900,000.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Sheffield Hallam Uni|GPROSTD342700|62,900.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Sheffield Hallam Uni|GPROSTD347506|315,001.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|SOAS|GPROSTD347487|34,451.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Southampton Solent U|GPROSTD347508|160,633.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Staffordshire Uni|GPROSTD342719|53,121.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Staffordshire Uni|GPROSTD347526|199,986.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|St George's Uni|GPROSTD347502|73,997.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|St Mary's University|GPROSTD347503|59,125.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Teesside University|GPROSTD342736|48,183.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Teesside University|GPROSTD347512|202,967.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Trinity Laban Cons M|GPROSTD347531|26,492.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni Coll Birmingham|GPROSTD347419|52,587.00
BIS|HEFCE|20/03/2014|SDF Recurrent|RIS policy team|Uni College London|GPROSTD292630|30,214.00
BIS|HEFCE|20/03/2014|SDF Recurrent|RIS policy team|Uni College London|GPROSTD304054|30,214.00
BIS|HEFCE|20/03/2014|Catalyst Fund  (R)|RIS policy team|Uni College London|GPROSTD346919|30,000.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni College London|GPROSTD347513|307,813.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|Uni College London|GPROSTD347957|4,681,067.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|Uni College London|GPROSTD347961|5,198,044.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni for Creative Art|GPROSTD347527|82,651.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Arts London|GPROSTD342616|29,212.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Arts London|GPROSTD347471|179,013.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Bedfordshire|GPROSTD342626|39,665.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Bedfordshire|GPROSTD347415|160,243.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Birmingham|GPROSTD342479|33,074.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Birmingham|GPROSTD347417|340,450.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|Uni of Birmingham|GPROSTD347965|9,362,134.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Bradford|GPROSTD342491|32,461.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Bradford|GPROSTD347522|153,334.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Brighton|GPROSTD342493|41,799.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Brighton|GPROSTD347424|234,022.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Bristol|GPROSTD347425|284,592.00
BIS|HEFCE|20/03/2014|Museums, Gal & Coll|RIS policy team|Uni of Cambridge|GPROSTD340226|163,000.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Cambridge|GPROSTD347428|244,922.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|Uni of Cambridge|GPROSTD347969|9,844,986.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Central Lancs|GPROSTD342511|69,915.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Central Lancs|GPROSTD347430|310,061.00
BIS|HEFCE|20/03/2014|Catalyst Fund  (R)|RIS policy team|Uni of Chester|GPROSTD343025|56,107.00
BIS|HEFCE|20/03/2014|Catalyst Fund C (R)|RIS policy team|Uni of Chester|GPROSTD346743|217,120.00
BIS|HEFCE|20/03/2014|Catalyst Fund C (T)|RIS policy team|Uni of Chester|GPROSTD346747|325,680.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Chester|GPROSTD347432|119,473.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Chichester|GPROSTD347523|65,113.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Cumbria|GPROSTD347436|114,281.00
BIS|HEFCE|20/03/2014|Museums, Gal & Coll|RIS policy team|Uni of East Anglia|GPROSTD340230|25,000.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of East Anglia|GPROSTD342547|25,019.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of East Anglia|GPROSTD347440|226,814.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Gloucester|GPROSTD347447|94,042.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Greenwich|GPROSTD342564|56,176.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Greenwich|GPROSTD347449|270,868.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Hertfordshire|GPROSTD342580|36,330.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Hertfordshire|GPROSTD347452|232,716.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Huddersfield|GPROSTD342585|54,414.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Huddersfield|GPROSTD347453|226,423.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Leicester|GPROSTD347465|183,038.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Lincoln|GPROSTD342610|26,659.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Lincoln|GPROSTD347466|150,809.00
BIS|HEFCE|20/03/2014|Museums, Gal & Coll|RIS policy team|Uni of Manchester|GPROSTD340233|172,500.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Manchester|GPROSTD342629|38,017.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|Uni of Manchester|GPROSTD343335|1,539,899.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Manchester|GPROSTD347476|435,416.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|Uni of Manchester|GPROSTD347976|8,434,056.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Northampton|GPROSTD342649|32,148.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Northampton|GPROSTD347481|122,240.00
BIS|HEFCE|20/03/2014|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD228872|137,250.00
BIS|HEFCE|20/03/2014|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD309246|29,405.00
BIS|HEFCE|20/03/2014|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD309256|29,405.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Nottingham|GPROSTD342660|36,690.00
BIS|HEFCE|20/03/2014|Catalyst Fund  (R)|RIS policy team|Uni of Nottingham|GPROSTD346607|43,059.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Nottingham|GPROSTD347484|356,750.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|Uni of Nottingham|GPROSTD347980|4,844,904.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Portsmouth|GPROSTD342675|37,243.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Portsmouth|GPROSTD347492|274,370.00
BIS|HEFCE|20/03/2014|Museums, Gal & Coll|RIS policy team|Uni of Reading|GPROSTD340237|25,000.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Reading|GPROSTD347529|86,468.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Salford|GPROSTD342696|47,404.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Salford|GPROSTD347504|210,578.00
BIS|HEFCE|20/03/2014|SDF Recurrent|RIS policy team|Uni of Sheffield|GPROSTD328947|25,000.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Sheffield|GPROSTD342701|26,845.00
BIS|HEFCE|20/03/2014|Catalyst Fund  (R)|RIS policy team|Uni of Sheffield|GPROSTD346631|486,984.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Sheffield|GPROSTD347505|303,321.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|Uni of Sheffield|GPROSTD347988|4,681,067.00
BIS|HEFCE|20/03/2014|SDF Recurrent|RIS policy team|Uni of Southampton|GPROSTD340561|29,405.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Southampton|GPROSTD342709|25,131.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|Uni of Southampton|GPROSTD346554|626,351.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Southampton|GPROSTD347507|266,640.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|Uni of Southampton|GPROSTD348001|706,234.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Sunderland|GPROSTD342730|36,104.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Sunderland|GPROSTD347509|166,531.00
BIS|HEFCE|20/03/2014|SDF Recurrent|RIS policy team|Uni of Warwick|GPROSTD232276|100,000.00
BIS|HEFCE|20/03/2014|Catalyst Fund  (R)|RIS policy team|Uni of Warwick|GPROSTD343279|64,000.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Warwick|GPROSTD347514|214,232.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|Uni of Warwick|GPROSTD347997|7,021,600.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of West London|GPROSTD347532|91,234.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Westminster|GPROSTD342751|35,554.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Westminster|GPROSTD347516|225,689.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Winchester|GPROSTD347517|67,943.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Wolverhampton|GPROSTD342760|63,002.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Wolverhampton|GPROSTD347518|218,449.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni of Worcester|GPROSTD342763|27,962.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni of Worcester|GPROSTD347519|108,009.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni StMark & StJohn|GPROSTD347491|32,120.00
BIS|HEFCE|20/03/2014|Voluntary Giving|Finance|Universities UK|GPROSTD346682|38,910.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|University of Bath|GPROSTD347413|169,514.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|University of Bolton|GPROSTD342486|25,964.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|University of Bolton|GPROSTD347421|85,843.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|University of Derby|GPROSTD342540|43,024.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|University of Derby|GPROSTD347438|170,768.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|University of Durham|GPROSTD347439|193,754.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|University of Essex|GPROSTD342553|28,223.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|University of Essex|GPROSTD347444|134,084.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|University of Exeter|GPROSTD347445|205,455.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|University of Hull|GPROSTD342588|39,687.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|University of Hull|GPROSTD347454|193,053.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|University of Kent|GPROSTD342591|29,522.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|University of Kent|GPROSTD347457|224,262.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|University of Leeds|GPROSTD342604|34,119.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|University of Leeds|GPROSTD347461|402,237.00
BIS|HEFCE|20/03/2014|Museums, Gal & Coll|RIS policy team|University of Oxford|GPROSTD340236|279,583.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|University of Oxford|GPROSTD346777|690,000.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|University of Oxford|GPROSTD347488|234,061.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|University of Oxford|GPROSTD347984|4,681,067.00
BIS|HEFCE|20/03/2014|Catalyst Fund  (R)|RIS policy team|University of Surrey|GPROSTD346646|223,218.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|University of Surrey|GPROSTD347510|122,364.00
BIS|HEFCE|20/03/2014|Catalyst Fund C (R)|RIS policy team|University of Surrey|GPROSTD347553|734,400.00
BIS|HEFCE|20/03/2014|Catalyst Fund C (T)|RIS policy team|University of Surrey|GPROSTD347559|1,101,600.00
BIS|HEFCE|20/03/2014|UKRPIF|Finance|University of Surrey|GPROSTD347993|5,446,421.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|University of Sussex|GPROSTD347511|140,405.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|University of York|GPROSTD347520|171,561.00
BIS|HEFCE|20/03/2014|Revolving Green Fund|RIS policy team|University of York|GPROSTD348015|300,000.00
BIS|HEFCE|20/03/2014|Access to Learn Fund|E&P policy team|Uni West of England|GPROSTD342748|48,395.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|Uni West of England|GPROSTD347515|292,688.00
BIS|HEFCE|20/03/2014|Social Entrep|RIS policy team|UnLtd|GPROSTD346737|531,461.00
BIS|HEFCE|20/03/2014|Revolving Green Fund|RIS policy team|Writtle College|GPROSTD348022|66,458.00
BIS|HEFCE|20/03/2014|TCIF Round 2|Finance|York St John Uni|GPROSTD347521|58,746.00
BIS|HEFCE|21/03/2014|PD - research|R&E programme|Green Templeton Coll|PIC645|27,168.00
BIS|HEFCE|21/03/2014|PD - research|R&E programme|KPMG Llp|PIC648|47,024.40
BIS|HEFCE|21/03/2014|PD - research|R&E programme|PACEC Ltd|PIC646|25,215.00
BIS|HEFCE|28/03/2014|PD - research|R&E programme|CRAC Ltd|PIC653|48,000.00
BIS|HEFCE|28/03/2014|PD - research|R&E programme|CRAC Ltd|PIC660|41,706.00
BIS|HEFCE|28/03/2014|PD - research|R&E programme|I Graduate|PIC657|54,914.62
BIS|HEFCE|28/03/2014|PD - research|R&E programme|NatCen|PIC650|81,818.40
BIS|HEFCE|28/03/2014|Premises costs|Facilities Managemen|Uni West of England|PIS3401|221,772.44
BIS|HEFCE|29/03/2014|Teaching 13-14|E&P policy team|Accrington|GPROSTD348555|39,807.00
BIS|HEFCE|29/03/2014|Research 13-14|RIS policy team|Anglia Ruskin Uni|GPROSTD348432|46,612.00
BIS|HEFCE|29/03/2014|Teaching 13-14|E&P policy team|Anglia Ruskin Uni|GPROSTD348557|1,980,952.00
BIS|HEFCE|29/03/2014|Teaching 13-14|E&P policy team|Arts Uni Bournemouth|GPROSTD348558|412,161.00
