DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Cranfield University|GPROSTD335503|1,262,933.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Cranfield University|GPROSTD337978|1,701,211.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Cranfield University|GPROSTD339040|106,254.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Craven College|GPROSTD335494|39,924.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Croydon College|GPROSTD335521|127,951.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Dearne Valley Coll|GPROSTD335539|26,092.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|De Montfort Uni|GPROSTD334081|115,483.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|De Montfort Uni|GPROSTD335548|3,339,576.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|De Montfort Uni|GPROSTD338005|650,988.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|De Montfort Uni|GPROSTD339049|38,196.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Derby College|GPROSTD335566|31,114.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Doncaster College|GPROSTD335575|223,896.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Dudley Coll of Tech|GPROSTD335584|38,295.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Edge Hill University|GPROSTD335674|1,646,475.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Edge Hill University|GPROSTD338050|35,972.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Falmouth Uni|GPROSTD334153|31,948.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Falmouth Uni|GPROSTD335719|1,100,183.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Falmouth Uni|GPROSTD338086|68,528.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Farnborough College|GPROSTD335737|152,779.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Gateshead College|GPROSTD335755|89,483.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Gloucestershire Coll|GPROSTD335773|42,520.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Goldsmiths College|GPROSTD334171|37,326.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Goldsmiths College|GPROSTD335782|1,096,225.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Goldsmiths College|GPROSTD338104|1,189,767.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Grimsby Institute|GPROSTD335809|395,221.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Guildford College|GPROSTD335818|101,467.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Guildhall Sch M & D|GPROSTD334189|34,420.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Guildhall Sch M & D|GPROSTD335827|229,529.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Guildhall Sch M & D|GPROSTD338122|36,912.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Hackney Community Co|GPROSTD335836|26,251.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Harper Adams Uni|GPROSTD335881|1,352,362.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Harper Adams Uni|GPROSTD338131|44,834.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Hartpury College|GPROSTD335890|77,622.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Havering College|GPROSTD335917|256,423.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Henley College|GPROSTD335926|38,072.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Hereford Coll of Art|GPROSTD335935|82,419.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Heythrop College|GPROSTD335971|86,391.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Highbury College|GPROSTD335980|37,688.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Hopwood Hall College|GPROSTD335998|38,941.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Hull College|GPROSTD336025|340,349.00
BIS|HEFCE|19/09/2013|SDF Recurrent|RIS policy team|Imperial College|GPROSTD259716|30,217.00
BIS|HEFCE|19/09/2013|SDF Recurrent|RIS policy team|Imperial College|GPROSTD326467|25,000.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Imperial College|GPROSTD334225|321,247.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Imperial College|GPROSTD336043|6,146,010.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Imperial College|GPROSTD338176|14,760,039.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Imperial College|GPROSTD339193|106,254.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Inst Cancer Research|GPROSTD334000|79,255.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Inst Cancer Research|GPROSTD335251|113,428.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Inst Cancer Research|GPROSTD337897|2,508,459.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Inst Cancer Research|GPROSTD338968|26,214.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Inst of Education|GPROSTD334126|115,088.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Inst of Education|GPROSTD335683|429,204.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Inst of Education|GPROSTD338059|1,180,773.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Inst of Education|GPROSTD339094|38,065.00
BIS|HEFCE|19/09/2013|Quality Assurance|E&P policy team|Ipsos UK Ltd|PIG7008|376,195.20
BIS|HEFCE|19/09/2013|Quality Assurance|E&P policy team|Ipsos UK Ltd|PIG7011|138,000.00
BIS|HEFCE|19/09/2013|JISC|JISC NAH|JISC|GPROSTD340577|3,385,917.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Keele University|GPROSTD334234|84,241.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Keele University|GPROSTD336052|1,978,789.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Keele University|GPROSTD338185|930,031.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Keele University|GPROSTD339202|27,864.00
BIS|HEFCE|19/09/2013|SDF Recurrent|RIS policy team|King's College|GPROSTD259806|30,217.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|King's College|GPROSTD334252|321,247.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|King's College|GPROSTD336106|8,087,165.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|King's College|GPROSTD338203|8,679,932.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|King's College|GPROSTD339220|106,254.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Kingston College|GPROSTD336097|53,135.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Kingston University|GPROSTD334261|102,693.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Kingston University|GPROSTD336115|4,711,939.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Kingston University|GPROSTD338212|458,173.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Kingston University|GPROSTD339229|33,966.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Kirklees College|GPROSTD336142|82,373.00
BIS|HEFCE|19/09/2013|Promoting Efficiency|LGM|KPMG Llp|PIG7007|36,000.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Lakes College|GPROSTD336160|53,702.00
BIS|HEFCE|19/09/2013|SDF Recurrent|RIS policy team|Lancaster University|GPROSTD314808|32,956.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Lancaster University|GPROSTD334270|249,403.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Lancaster University|GPROSTD336169|1,761,602.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Lancaster University|GPROSTD338221|2,693,473.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Lancaster University|GPROSTD339238|82,490.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Leeds City College|GPROSTD336214|386,076.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Leeds College of Art|GPROSTD336187|254,568.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Leeds Met University|GPROSTD334288|169,213.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Leeds Met University|GPROSTD336205|3,397,731.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Leeds Met University|GPROSTD338239|249,729.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Leeds Met University|GPROSTD339256|55,967.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Leeds Trinity Uni|GPROSTD337447|352,652.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Leicester College|GPROSTD336223|65,173.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Lewisham College|GPROSTD336241|25,674.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Lincoln College|GPROSTD336259|49,959.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Liverpool Com Colleg|GPROSTD335413|78,668.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Liverpool Hope Uni|GPROSTD334324|77,200.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Liverpool Hope Uni|GPROSTD336277|952,709.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Liverpool Hope Uni|GPROSTD338275|42,414.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Liverpool Hope Uni|GPROSTD339292|25,534.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Liverpool Inst PA|GPROSTD336295|278,357.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Liverpool John Moore|GPROSTD334315|218,835.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Liverpool John Moore|GPROSTD336268|4,149,586.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Liverpool John Moore|GPROSTD338266|522,638.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Liverpool John Moore|GPROSTD339283|72,381.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|London Bus School|GPROSTD334351|321,247.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|London Bus School|GPROSTD338311|538,360.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|London Bus School|GPROSTD339319|106,254.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|London Met Uni|GPROSTD334369|174,405.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|London Met Uni|GPROSTD336349|3,436,453.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|London Met Uni|GPROSTD338338|397,611.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|London Met Uni|GPROSTD339337|57,685.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|London Sch Economics|GPROSTD334360|190,212.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|London Sch Economics|GPROSTD336331|584,051.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|London Sch Economics|GPROSTD338320|2,521,341.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|London Sch Economics|GPROSTD339328|62,913.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|London Sch Hygiene|GPROSTD336340|505,406.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|London Sch Hygiene|GPROSTD338329|2,729,905.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|London South Bank|GPROSTD334378|91,022.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|London South Bank|GPROSTD336358|3,072,462.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|London South Bank|GPROSTD338347|295,211.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|London South Bank|GPROSTD339346|30,107.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Loughborough College|GPROSTD336376|215,879.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Loughborough Uni|GPROSTD334396|184,382.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Loughborough Uni|GPROSTD336385|3,166,169.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Loughborough Uni|GPROSTD338365|3,191,674.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Loughborough Uni|GPROSTD339364|60,985.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|LSTM|GPROSTD342774|570,757.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Macclesfield College|GPROSTD336403|107,506.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Manchester College|GPROSTD336430|367,240.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Manchester Met|GPROSTD334414|155,828.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Manchester Met|GPROSTD336412|5,409,417.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Manchester Met|GPROSTD338383|795,202.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Manchester Met|GPROSTD339382|51,540.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Middlesex University|GPROSTD334432|63,405.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Middlesex University|GPROSTD336439|3,686,269.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Middlesex University|GPROSTD338401|388,940.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Mid Kent Coll of H&f|GPROSTD336448|68,219.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|MIlton Keynes Colleg|GPROSTD336457|27,114.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Moulton College|GPROSTD336466|78,883.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Myerscough College|GPROSTD336475|32,998.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Newcastle College|GPROSTD336502|459,786.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|New College Durham|GPROSTD336493|173,672.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|New College Notts|GPROSTD336511|130,544.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|New College Stamford|GPROSTD337249|59,350.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Newham College|GPROSTD336520|61,212.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Newman Uni College|GPROSTD336529|368,199.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Northbrook College|GPROSTD336565|235,209.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|North East Surrey|GPROSTD336592|105,065.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|North East Worcs Col|GPROSTD336583|51,145.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|North Lindsey Coll|GPROSTD336574|188,496.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Northumberland Coll|GPROSTD336628|27,159.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|North West London|GPROSTD336664|31,512.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Norwich City College|GPROSTD336682|45,867.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Norwich Uni Arts|GPROSTD336610|462,871.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Nottingham Trent Uni|GPROSTD334468|95,432.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Nottingham Trent Uni|GPROSTD336691|4,380,722.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Nottingham Trent Uni|GPROSTD338455|570,341.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Nottingham Trent Uni|GPROSTD339436|31,564.00
BIS|HEFCE|19/09/2013|Catalyst Fund|RIS policy team|NUS|GPROSTD333759|211,250.00
BIS|HEFCE|19/09/2013|Promoting Efficiency|LGM|NUS|GPROSTD342985|42,000.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|N Warwick & Hinckley|GPROSTD336646|50,940.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Oldham College|GPROSTD336718|95,310.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Open University|GPROSTD334486|107,083.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Open University|GPROSTD336727|12,973,854.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Open University|GPROSTD338473|1,457,663.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Open University|GPROSTD339454|35,418.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Oxford Brookes Univ|GPROSTD334513|184,595.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Oxford Brookes Univ|GPROSTD336754|2,261,205.00
BIS|HEFCE|19/09/2013|Research 13-14|RIS policy team|Oxford Brookes Univ|GPROSTD338500|515,897.00
BIS|HEFCE|19/09/2013|HEIF 2011-15|RIS policy team|Oxford Brookes Univ|GPROSTD339481|61,056.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Plumpton Coll|GPROSTD336799|44,371.00
BIS|HEFCE|19/09/2013|Teaching 13-14|E&P policy team|Plymouth Coll of Art|GPROSTD336826|251,201.00
BIS|HEFCE|19/09/2013|Quality Assurance|E&P policy team|QAA|GPROSTD340593|280,000.00
BIS|HEFCE|19/09/2013|HEIF 2011-15 (BIS)|RIS policy team|Queen Mary, UoL|GPROSTD334540|321,247.00
