DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|20/02/2014|Capital for FECs|E&P policy team|Hull College|GPROSTD333598|27,329.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Imperial College|GPROSTD328046|2,170,569.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Imperial College|GPROSTD332736|136,739.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Imperial College|GPROSTD333064|75,744.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Inst Cancer Research|GPROSTD328019|305,410.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Inst of Education|GPROSTD328035|174,432.00
BIS|HEFCE|20/02/2014|JISC|JISC NAH|JISC|GPROSTD340582|3,385,917.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Keele University|GPROSTD328047|98,274.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Keele University|GPROSTD332737|64,686.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Kent LEA|GPROSTD328859|40,209.00
BIS|HEFCE|20/02/2014|SDF Recurrent|RIS policy team|King's College|GPROSTD235004|30,217.00
BIS|HEFCE|20/02/2014|SDF Recurrent|RIS policy team|King's College|GPROSTD262164|30,214.00
BIS|HEFCE|20/02/2014|SDF Recurrent|RIS policy team|King's College|GPROSTD309266|29,405.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|King's College|GPROSTD328049|1,034,175.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|King's College|GPROSTD332739|168,461.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|King's College|GPROSTD333067|36,089.00
BIS|HEFCE|20/02/2014|Access to Learn Fund|E&P policy team|King's College|GPROSTD347361|52,405.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Kingston LEA|GPROSTD328860|51,423.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Kingston University|GPROSTD328050|35,107.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Kingston University|GPROSTD332740|167,520.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Kirklees Council|GPROSTD328861|98,160.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Lancashire LEA|GPROSTD328862|162,798.00
BIS|HEFCE|20/02/2014|SDF Recurrent|RIS policy team|Lancaster University|GPROSTD314813|32,956.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Lancaster University|GPROSTD328051|286,219.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Lancaster University|GPROSTD332741|68,637.00
BIS|HEFCE|20/02/2014|Leaders Foundation|LGM|Leader Foundation HE|GPROSTD342834|75,000.00
BIS|HEFCE|20/02/2014|Capital for FECs|E&P policy team|Leeds City College|GPROSTD333603|25,486.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Leeds LEA|GPROSTD328863|211,983.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Leeds Met University|GPROSTD332743|153,708.00
BIS|HEFCE|20/02/2014|Revolving Green Fund|RIS policy team|Leeds Met University|GPROSTD346755|337,558.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Leics LEA|GPROSTD328864|221,298.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Liverpool Hope Uni|GPROSTD332749|47,508.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Liverpool John Moore|GPROSTD328057|87,849.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Liverpool John Moore|GPROSTD332750|157,116.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Liverpool LEA|GPROSTD328866|259,689.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|London Bus School|GPROSTD328060|33,073.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|London Met Uni|GPROSTD328063|39,554.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|London Met Uni|GPROSTD328907|267,537.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|London Met Uni|GPROSTD332754|126,535.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|London PFA|GPROSTD328867|139,350.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|London Sch Economics|GPROSTD328061|195,943.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|London Sch Economics|GPROSTD332753|27,197.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|London Sch Hygiene|GPROSTD328062|290,791.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|London South Bank|GPROSTD328064|36,800.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|London South Bank|GPROSTD328908|53,967.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|London South Bank|GPROSTD332755|99,533.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Loughborough Uni|GPROSTD328065|347,395.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Loughborough Uni|GPROSTD332756|109,296.00
BIS|HEFCE|20/02/2014|Catalyst Fund  (R)|RIS policy team|Loughborough Uni|GPROSTD343124|71,900.00
BIS|HEFCE|20/02/2014|SIVS|E&P policy team|Loughborough Uni|GPROSTD343281|79,860.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Manchester Cty Couni|GPROSTD328868|336,588.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Manchester Met|GPROSTD328067|61,161.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Manchester Met|GPROSTD332758|211,402.00
BIS|HEFCE|20/02/2014|Revolving Green Fund|RIS policy team|Manchester Met|GPROSTD346670|180,355.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Mid'brough Council|GPROSTD328869|48,093.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Middlesex University|GPROSTD328068|36,137.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Middlesex University|GPROSTD332759|114,216.00
BIS|HEFCE|20/02/2014|Capital for FECs|E&P policy team|NCG|GPROSTD333613|44,693.00
BIS|HEFCE|20/02/2014|Policy Ongoing Serv|Central|NCUB|GPROSTD333829|50,000.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Newcastle LEA|GPROSTD328870|111,918.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Newcastle University|GPROSTD328069|687,721.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Newcastle University|GPROSTD332760|155,225.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Northum'lnd LEA|GPROSTD328873|47,676.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Northumbria Uni|GPROSTD328071|36,937.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Northumbria Uni|GPROSTD332763|136,996.00
BIS|HEFCE|20/02/2014|Catalyst Fund  (R)|RIS policy team|Northumbria Uni|GPROSTD347167|100,038.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Nottingham Trent Uni|GPROSTD328073|50,625.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Nottingham Trent Uni|GPROSTD332766|166,268.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Notts LEA|GPROSTD328875|174,729.00
BIS|HEFCE|20/02/2014|Catalyst Fund|RIS policy team|NUS|GPROSTD333764|211,250.00
BIS|HEFCE|20/02/2014|Policy Ongoing Serv|Central|NUS|GPROSTD342842|51,000.00
BIS|HEFCE|20/02/2014|Promoting Efficiency|LGM|NUS|GPROSTD342987|42,000.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Open University|GPROSTD328074|163,926.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Open University|GPROSTD332767|419,885.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Oxford Brookes Univ|GPROSTD328077|54,850.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Oxford Brookes Univ|GPROSTD332770|89,629.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Oxfordshire LEA|GPROSTD328877|111,447.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Plymouth University|GPROSTD328078|112,510.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Plymouth University|GPROSTD332771|197,262.00
BIS|HEFCE|20/02/2014|Quality Assurance|E&P policy team|QAA|GPROSTD343193|470,560.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Queen Mary, UoL|GPROSTD328080|552,593.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Queen Mary, UoL|GPROSTD332774|128,268.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Roehampton Uni|GPROSTD328911|30,942.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Roehampton Uni|GPROSTD332776|62,267.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Royal College of Art|GPROSTD328084|25,241.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Royal Holloway|GPROSTD328086|168,105.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Royal Holloway|GPROSTD332781|56,944.00
BIS|HEFCE|20/02/2014|Catalyst Fund C (R)|RIS policy team|Royal North Coll Mus|GPROSTD347114|100,000.00
BIS|HEFCE|20/02/2014|Catalyst Fund C (T)|RIS policy team|Royal North Coll Mus|GPROSTD347122|150,000.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Royal Veterinary|GPROSTD328087|83,827.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Royal Veterinary|GPROSTD332782|35,256.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Sheffield Hallam Uni|GPROSTD328091|89,468.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Sheffield Hallam Uni|GPROSTD332787|173,256.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Sheffield LEA|GPROSTD328879|186,747.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|SOAS|GPROSTD328075|49,136.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Southampton Solent U|GPROSTD332789|88,350.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Staffordshire Uni|GPROSTD332807|109,993.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Staffs LEA|GPROSTD328883|139,221.00
BIS|HEFCE|20/02/2014|SDF Recurrent|RIS policy team|St George's Uni|GPROSTD309933|29,405.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|St George's Uni|GPROSTD328088|112,363.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|St George's Uni|GPROSTD332783|40,697.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|St Mary's University|GPROSTD332784|32,520.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Sunderland  Council|GPROSTD328886|94,110.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Teesside University|GPROSTD328097|25,906.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Teesside University|GPROSTD332793|111,633.00
BIS|HEFCE|20/02/2014|SPA|E&P policy team|UCAS|GPROSTD343088|43,542.50
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni Coll Birmingham|GPROSTD332700|28,925.00
BIS|HEFCE|20/02/2014|SDF Recurrent|RIS policy team|Uni College London|GPROSTD259846|30,217.00
BIS|HEFCE|20/02/2014|SDF Recurrent|RIS policy team|Uni College London|GPROSTD259856|30,217.00
BIS|HEFCE|20/02/2014|SDF Recurrent|RIS policy team|Uni College London|GPROSTD292620|30,214.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni College London|GPROSTD328098|2,147,623.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni College London|GPROSTD332794|169,290.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni College London|GPROSTD333112|74,943.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni for Creative Art|GPROSTD332808|45,461.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Arts London|GPROSTD328058|42,313.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Arts London|GPROSTD332752|98,465.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Bedfordshire|GPROSTD332696|88,136.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Birmingham|GPROSTD328009|867,903.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Birmingham|GPROSTD332698|187,244.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Birmingham|GPROSTD333031|30,287.00
BIS|HEFCE|20/02/2014|Revolving Green Fund|RIS policy team|Uni of Birmingham|GPROSTD342940|37,800.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Bradford|GPROSTD328013|90,143.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Bradford|GPROSTD332803|84,325.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Brighton|GPROSTD328014|64,164.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Brighton|GPROSTD332705|128,712.00
BIS|HEFCE|20/02/2014|SDF Recurrent|RIS policy team|Uni of Bristol|GPROSTD286734|29,405.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Bristol|GPROSTD328015|921,712.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Bristol|GPROSTD332706|156,521.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Bristol|GPROSTD333036|32,164.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Cambridge|GPROSTD328018|2,373,068.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Cambridge|GPROSTD332709|134,700.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Cambridge|GPROSTD333039|82,811.00
BIS|HEFCE|20/02/2014|Museums, Gal & Coll|RIS policy team|Uni of Cambridge|GPROSTD340208|163,000.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Central Lancs|GPROSTD328021|48,428.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Central Lancs|GPROSTD332711|170,533.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Chester|GPROSTD332713|65,713.00
BIS|HEFCE|20/02/2014|Catalyst Fund  (R)|RIS policy team|Uni of Chester|GPROSTD343024|56,107.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Chichester|GPROSTD332804|35,816.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Cumbria|GPROSTD332717|62,858.00
BIS|HEFCE|20/02/2014|SDF Recurrent|RIS policy team|Uni of East Anglia|GPROSTD285882|29,405.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of East Anglia|GPROSTD328032|314,803.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of East Anglia|GPROSTD332721|124,746.00
BIS|HEFCE|20/02/2014|Museums, Gal & Coll|RIS policy team|Uni of East Anglia|GPROSTD340212|25,000.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of East London|GPROSTD332722|97,143.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Gloucester|GPROSTD332728|51,729.00
BIS|HEFCE|20/02/2014|Catalyst Fund  (R)|RIS policy team|Uni of Gloucester|GPROSTD347184|333,334.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Greenwich|GPROSTD328041|42,182.00
BIS|HEFCE|20/02/2014|Inherited Staff|Finance|Uni of Greenwich|GPROSTD328906|88,113.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Greenwich|GPROSTD332730|148,976.00
BIS|HEFCE|20/02/2014|Revolving Green Fund|RIS policy team|Uni of Greenwich|GPROSTD339888|59,000.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Hertfordshire|GPROSTD328043|73,024.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Hertfordshire|GPROSTD332733|127,995.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Huddersfield|GPROSTD328044|27,564.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Huddersfield|GPROSTD332734|124,536.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Leicester|GPROSTD328054|418,879.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Leicester|GPROSTD332746|100,668.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Lincoln|GPROSTD332747|82,948.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Liverpool|GPROSTD328056|732,370.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Liverpool|GPROSTD332748|161,501.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Liverpool|GPROSTD333075|25,556.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Manchester|GPROSTD328066|1,754,374.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Manchester|GPROSTD332757|239,468.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Manchester|GPROSTD333082|61,221.00
BIS|HEFCE|20/02/2014|Museums, Gal & Coll|RIS policy team|Uni of Manchester|GPROSTD340215|172,500.00
BIS|HEFCE|20/02/2014|Revolving Green Fund|RIS policy team|Uni of Manchester|GPROSTD343309|170,000.00
BIS|HEFCE|20/02/2014|UKRPIF|Finance|Uni of Manchester|GPROSTD343334|1,068,000.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Northampton|GPROSTD332762|67,236.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Nottingham|GPROSTD328072|916,813.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Nottingham|GPROSTD332765|196,208.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Nottingham|GPROSTD333088|31,993.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Portsmouth|GPROSTD328079|56,158.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Portsmouth|GPROSTD332773|150,901.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Reading|GPROSTD328081|320,114.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Reading|GPROSTD332810|47,557.00
BIS|HEFCE|20/02/2014|Revolving Green Fund|RIS policy team|Uni of Reading|GPROSTD339815|108,000.00
BIS|HEFCE|20/02/2014|Museums, Gal & Coll|RIS policy team|Uni of Reading|GPROSTD340219|25,000.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Salford|GPROSTD328089|102,419.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Salford|GPROSTD332785|115,819.00
BIS|HEFCE|20/02/2014|Access to Learn Fund|E&P policy team|Uni of Salford|GPROSTD347379|27,141.00
BIS|HEFCE|20/02/2014|SDF Recurrent|RIS policy team|Uni of Sheffield|GPROSTD284213|30,214.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Sheffield|GPROSTD328090|917,702.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Sheffield|GPROSTD332786|166,821.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Sheffield|GPROSTD333105|32,024.00
BIS|HEFCE|20/02/2014|SDF Recurrent|RIS policy team|Uni of Southampton|GPROSTD259736|30,217.00
BIS|HEFCE|20/02/2014|RCIF Round 2|Finance|Uni of Southampton|GPROSTD328092|843,991.00
BIS|HEFCE|20/02/2014|TCIF Round 2|Finance|Uni of Southampton|GPROSTD332788|146,645.00
