DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Aston University|GPROSTD334832|1,022,751.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Aston University|GPROSTD337766|594,848.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|Aston University|GPROSTD338855|42,010.00
BIS|HEFCE|15/05/2014|Revolving Green Fund|RIS policy team|Aston University|GPROSTD347202|43,632.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Aston University|GPROSTD353347|446,012.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Barking and Dagenham|GPROSTD334850|40,160.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Barking and Dagenham|GPROSTD347566|251,244.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Barnet LEA|GPROSTD347567|240,776.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Barnsley College|GPROSTD345463|116,025.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Bath LEA|GPROSTD347565|192,531.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Bath Spa University|GPROSTD334895|775,309.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Bath Spa University|GPROSTD337775|52,059.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Bedford College|GPROSTD334913|38,793.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Beds LEA|GPROSTD347569|72,462.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Birkbeck College|GPROSTD333905|48,153.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Birkbeck College|GPROSTD334967|1,020,512.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Birkbeck College|GPROSTD337793|1,011,423.00
BIS|HEFCE|15/05/2014|Teaching 12-13|E&P policy team|Birkbeck College|GPROSTD352189|266,293.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Birkbeck College|GPROSTD353361|432,870.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Birmingham City Univ|GPROSTD334013|97,201.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Birmingham City Univ|GPROSTD335291|1,750,743.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Birmingham City Univ|GPROSTD337910|170,985.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|Birmingham City Univ|GPROSTD338981|32,149.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Birmingham City Univ|GPROSTD345507|284,119.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Birmingham City Univ|GPROSTD353396|158,640.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Birmingham LEA|GPROSTD347570|176,491.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Birmingham Met Coll|GPROSTD334994|58,671.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Bishop Burton|GPROSTD335012|196,765.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Bishop Gros Uni|GPROSTD335002|178,323.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Bishop Gros Uni|GPROSTD335003|178,323.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Blackburn College|GPROSTD335030|370,171.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Blackpool College|GPROSTD335039|410,778.00
BIS|HEFCE|15/05/2014|Basic Grant|RIS policy team|Blackpool College|GPROSTD351878|66,721.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Bolton LEA|GPROSTD347571|47,825.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Bournemouth Uni|GPROSTD333932|48,187.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Bournemouth Uni|GPROSTD335075|1,743,958.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Bournemouth Uni|GPROSTD337829|187,999.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Bournemouth Uni|GPROSTD353373|84,296.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Bradford College|GPROSTD335102|334,388.00
BIS|HEFCE|15/05/2014|Teaching 12-13|E&P policy team|Bradford College|GPROSTD352201|25,737.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Bridgwater College|GPROSTD335120|28,392.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Bromley LEA|GPROSTD347574|41,824.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Brunel University|GPROSTD333968|84,499.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Brunel University|GPROSTD335183|1,698,361.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Brunel University|GPROSTD337865|1,117,054.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|Brunel University|GPROSTD338936|27,948.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Bucks County Council|GPROSTD347575|109,316.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Bucks New University|GPROSTD333977|56,857.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Bucks New University|GPROSTD335192|836,752.00
BIS|HEFCE|15/05/2014|Teaching 12-13|E&P policy team|Bucks New University|GPROSTD352210|51,803.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Canterbury CCUC|GPROSTD333995|66,006.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Canterbury CCUC|GPROSTD335246|1,162,733.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Canterbury CCUC|GPROSTD337892|89,547.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Canterbury CCUC|GPROSTD353391|58,853.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Canterbury College|GPROSTD335264|35,581.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Central College Nott|GPROSTD337127|38,545.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Cheshire West|GPROSTD347577|114,146.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Chesterfield College|GPROSTD335336|40,605.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|City College Norwich|GPROSTD336686|30,578.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|City Liverpool Col|GPROSTD335417|52,445.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|City of Bradford|GPROSTD347572|87,005.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|City of Bristol Coll|GPROSTD335426|28,836.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|City of Westminster|GPROSTD335372|57,073.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|City University, Lon|GPROSTD334049|125,836.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|City University, Lon|GPROSTD335408|1,118,416.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|City University, Lon|GPROSTD337955|965,659.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|City University, Lon|GPROSTD339017|41,621.00
BIS|HEFCE|15/05/2014|Teaching 12-13|E&P policy team|City University, Lon|GPROSTD352231|170,543.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|City University, Lon|GPROSTD353409|129,004.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Cleveland College|GPROSTD335444|99,377.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Conservatoire D&D|GPROSTD334058|28,180.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Conservatoire D&D|GPROSTD335462|717,407.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Cornwall College|GPROSTD335471|38,619.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Cornwall College|GPROSTD353416|28,893.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Courtauld Institute|GPROSTD335480|66,520.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Courtauld Institute|GPROSTD337964|111,930.00
BIS|HEFCE|15/05/2014|Museums, Gal & Coll|RIS policy team|Courtauld Institute|GPROSTD340263|80,417.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Coventry LEA|GPROSTD347578|84,096.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Coventry University|GPROSTD334067|214,165.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Coventry University|GPROSTD335489|2,305,191.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Coventry University|GPROSTD337973|184,199.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|Coventry University|GPROSTD339035|70,835.00
BIS|HEFCE|15/05/2014|Catalyst Fund  (R)|RIS policy team|Coventry University|GPROSTD347152|113,371.00
BIS|HEFCE|15/05/2014|Catalyst Fund C (R)|RIS policy team|Coventry University|GPROSTD347537|201,496.00
BIS|HEFCE|15/05/2014|Catalyst Fund C (T)|RIS policy team|Coventry University|GPROSTD347546|302,245.00
BIS|HEFCE|15/05/2014|Teaching 12-13|E&P policy team|Coventry University|GPROSTD352240|128,808.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Cranfield University|GPROSTD334076|214,165.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Cranfield University|GPROSTD335507|841,955.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Cranfield University|GPROSTD337982|1,134,141.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|Cranfield University|GPROSTD339044|70,835.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Craven College|GPROSTD335498|26,616.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Croydon College|GPROSTD335525|85,300.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|De Montfort Uni|GPROSTD334085|76,988.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|De Montfort Uni|GPROSTD335552|2,226,384.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|De Montfort Uni|GPROSTD338009|433,991.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|De Montfort Uni|GPROSTD339053|25,464.00
BIS|HEFCE|15/05/2014|Teaching 12-13|E&P policy team|De Montfort Uni|GPROSTD352247|76,438.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|De Montfort Uni|GPROSTD353425|54,431.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Derbyshire LEA|GPROSTD347582|45,780.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Devon County Council|GPROSTD347583|107,902.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Doncaster College|GPROSTD335579|149,263.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Doncaster Council|GPROSTD347584|51,023.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Dorset LEA|GPROSTD347585|78,940.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Dudley College|GPROSTD335588|25,530.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Durham LEA|GPROSTD347587|36,459.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Ealing LEA|GPROSTD347588|39,335.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|East Riding|GPROSTD347589|154,392.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|East Sussex LEA|GPROSTD347590|247,889.00
BIS|HEFCE|15/05/2014|Equal opportunities|LGM|ECU|PIG9793|78,209.00
BIS|HEFCE|15/05/2014|Equal opportunities|LGM|ECU|PIG9794|78,209.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Edge Hill University|GPROSTD335678|1,097,651.00
BIS|HEFCE|15/05/2014|Revolving Green Fund|RIS policy team|Edge Hill University|GPROSTD342909|111,000.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Essex LEA|GPROSTD347591|41,666.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Falmouth Uni|GPROSTD335723|733,455.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Falmouth Uni|GPROSTD338090|45,686.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Farnborough College|GPROSTD335741|101,853.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Gateshead College|GPROSTD335759|59,655.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Gloucestershire Coll|GPROSTD335777|28,346.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Gloucs LEA|GPROSTD347592|57,907.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Goldsmiths' College|GPROSTD335786|730,816.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Goldsmiths' College|GPROSTD338108|793,177.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Goldsmiths' College|GPROSTD347643|43,112.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Goldsmiths' College|GPROSTD353451|78,495.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Grimsby Institute|GPROSTD335813|263,480.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Guildford College|GPROSTD335822|67,644.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Guildhall Sch M & D|GPROSTD335831|153,019.00
BIS|HEFCE|15/05/2014|Catalyst Fund  (R)|RIS policy team|Hadlow College|GPROSTD347133|50,000.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Hampshire LEA|GPROSTD347593|291,494.00
BIS|HEFCE|15/05/2014|Revolving Green Fund|RIS policy team|Harper Adams Uni|GPROSTD261894|60,000.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Harper Adams Uni|GPROSTD335885|901,575.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Harper Adams Uni|GPROSTD338135|29,888.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Hartpury College|GPROSTD335894|51,749.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Havering College|GPROSTD335921|170,949.00
BIS|HEFCE|15/05/2014|HE Academy|E&P policy team|HE Academy|GPROSTD341548|1,223,000.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Henley College Cov|GPROSTD335930|25,382.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Hereford Coll of Art|GPROSTD335939|54,947.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Hertfordshire CC|GPROSTD347595|86,769.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Heythrop College|GPROSTD335975|57,594.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Hopwood Hall College|GPROSTD336002|25,961.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Hounslow LEA|GPROSTD347596|34,304.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Hull College|GPROSTD336029|226,898.00
BIS|HEFCE|15/05/2014|SDF Recurrent|RIS policy team|Imperial College|GPROSTD287398|29,405.00
BIS|HEFCE|15/05/2014|SDF Recurrent|RIS policy team|Imperial College|GPROSTD304064|30,214.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Imperial College|GPROSTD334229|214,165.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Imperial College|GPROSTD336047|4,097,341.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Imperial College|GPROSTD338180|9,840,025.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|Imperial College|GPROSTD339197|70,835.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Inst Cancer Research|GPROSTD334004|52,837.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Inst Cancer Research|GPROSTD335255|75,618.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Inst Cancer Research|GPROSTD337901|1,672,307.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Inst of Education|GPROSTD334130|76,725.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Inst of Education|GPROSTD335687|286,136.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Inst of Education|GPROSTD338063|787,182.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|Inst of Education|GPROSTD339098|25,377.00
BIS|HEFCE|15/05/2014|Provision of Info|E&P policy team|Ipsos UK Ltd|PIG9795|58,800.00
BIS|HEFCE|15/05/2014|JISC|JISC NAH|JISC|GPROSTD340585|3,385,917.00
BIS|HEFCE|15/05/2014|JISC Capital (R)|JISC NAH|JISC|GPROSTD348007|500,000.00
BIS|HEFCE|15/05/2014|JISC Capital (T)|RIS policy team|JISC|GPROSTD348012|750,000.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Keele University|GPROSTD334238|56,161.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Keele University|GPROSTD336056|1,319,193.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Keele University|GPROSTD338189|620,021.00
BIS|HEFCE|15/05/2014|Revolving Green Fund|RIS policy team|Keele University|GPROSTD339863|100,000.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Keele University|GPROSTD353480|80,636.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Kent LEA|GPROSTD347597|40,421.00
BIS|HEFCE|15/05/2014|SDF Recurrent|RIS policy team|King's College|GPROSTD284233|30,214.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|King's College|GPROSTD334256|214,165.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|King's College|GPROSTD336110|5,391,443.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|King's College|GPROSTD338207|5,786,622.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|King's College|GPROSTD339224|70,835.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Kingston College|GPROSTD336101|35,423.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Kingston LEA|GPROSTD347598|50,986.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Kingston University|GPROSTD334265|68,461.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Kingston University|GPROSTD336119|3,141,293.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Kingston University|GPROSTD338216|305,448.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Kingston University|GPROSTD353487|52,238.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Kirklees College|GPROSTD336146|54,915.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Kirklees Council|GPROSTD347599|99,259.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Lakes College|GPROSTD336164|35,801.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Lancashire LEA|GPROSTD347600|159,806.00
BIS|HEFCE|15/05/2014|SDF Recurrent|RIS policy team|Lancaster University|GPROSTD314816|32,955.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Lancaster University|GPROSTD334274|166,267.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Lancaster University|GPROSTD336173|1,174,402.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Lancaster University|GPROSTD338225|1,795,649.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|Lancaster University|GPROSTD339242|54,993.00
BIS|HEFCE|15/05/2014|Leaders Foundation|LGM|Leader Foundation HE|GPROSTD342837|75,000.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Leeds City College|GPROSTD336218|257,384.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Leeds College of Art|GPROSTD336191|169,712.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Leeds LEA|GPROSTD347601|213,554.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Leeds Met University|GPROSTD334292|112,808.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Leeds Met University|GPROSTD336209|2,265,154.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Leeds Met University|GPROSTD338243|166,485.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|Leeds Met University|GPROSTD339260|37,311.00
BIS|HEFCE|15/05/2014|Teaching 12-13|E&P policy team|Leeds Met University|GPROSTD352305|362,599.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Leeds Met University|GPROSTD353497|1,033,293.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Leeds Trinity Uni|GPROSTD337451|235,101.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Leicester College|GPROSTD336227|43,449.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Leics LEA|GPROSTD347602|227,783.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Leics LEA|GPROSTD354397|98,258.71
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Lincoln College|GPROSTD336263|33,305.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Liverpool Hope Uni|GPROSTD334328|51,465.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Liverpool Hope Uni|GPROSTD336281|635,139.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Liverpool Hope Uni|GPROSTD338279|28,275.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Liverpool Inst PA|GPROSTD336299|185,571.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|Liverpool John Moore|GPROSTD334319|145,890.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Liverpool John Moore|GPROSTD336272|2,766,391.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|Liverpool John Moore|GPROSTD338270|348,426.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|Liverpool John Moore|GPROSTD339287|48,253.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|Liverpool LEA|GPROSTD347604|264,002.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|London Bus School|GPROSTD334355|214,165.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|London Bus School|GPROSTD338315|358,907.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|London Bus School|GPROSTD339323|70,835.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|London Met Uni|GPROSTD334373|116,271.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|London Met Uni|GPROSTD336353|2,290,968.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|London Met Uni|GPROSTD338342|265,074.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|London Met Uni|GPROSTD339341|38,457.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|London Met Uni|GPROSTD347645|267,587.00
BIS|HEFCE|15/05/2014|Teaching 12-13|E&P policy team|London Met Uni|GPROSTD352321|164,403.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|London Met Uni|GPROSTD353513|155,500.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|London PFA|GPROSTD347605|142,568.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|London Sch Economics|GPROSTD334364|126,808.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|London Sch Economics|GPROSTD336335|389,366.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|London Sch Economics|GPROSTD338324|1,680,894.00
BIS|HEFCE|15/05/2014|HEIF 2011-15|RIS policy team|London Sch Economics|GPROSTD339332|41,942.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|London Sch Hygiene|GPROSTD336344|336,937.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|London Sch Hygiene|GPROSTD338333|1,819,936.00
BIS|HEFCE|15/05/2014|HEIF 2011-15 (BIS)|RIS policy team|London South Bank|GPROSTD334382|60,681.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|London South Bank|GPROSTD336362|2,048,308.00
BIS|HEFCE|15/05/2014|Research 13-14|RIS policy team|London South Bank|GPROSTD338351|196,807.00
BIS|HEFCE|15/05/2014|Inherited Staff|Finance|London South Bank|GPROSTD347646|53,438.00
BIS|HEFCE|15/05/2014|Teaching 12-13|E&P policy team|London South Bank|GPROSTD352322|97,699.00
BIS|HEFCE|15/05/2014|Teaching 13-14|E&P policy team|Loughborough College|GPROSTD336380|143,918.00
