DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Doncaster College|GPROSTD356074|73,880.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Dudley College|GPROSTD356083|28,318.00
BIS|HEFCE|18/12/2014|Equal opportunities|LGM|ECU|PIG14327|78,209.00
BIS|HEFCE|18/12/2014|Equal opportunities|LGM|ECU|PIG14328|78,209.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Edge Hill University|GPROSTD356164|544,054.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Edge Hill University|GPROSTD358603|28,010.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Falmouth Uni|GPROSTD356218|393,049.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Falmouth Uni|GPROSTD358639|49,399.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Farnborough College|GPROSTD356236|46,709.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Gateshead College|GPROSTD356254|37,617.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Gloucestershire Coll|GPROSTD356272|41,786.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Goldsmiths' College|GPROSTD356281|489,047.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Goldsmiths' College|GPROSTD358657|848,757.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Grimsby Institute|GPROSTD356308|171,418.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Guildford College|GPROSTD356317|56,629.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Guildhall Sch M & D|GPROSTD356326|104,475.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Guildhall Sch M & D|GPROSTD358675|26,348.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Harper Adams Uni|GPROSTD356380|736,820.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Harper Adams Uni|GPROSTD358684|40,827.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Hartpury College|GPROSTD356389|91,941.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Havering College|GPROSTD356416|99,727.00
BIS|HEFCE|18/12/2014|HE Academy|E&P policy team|HE Academy|GPROSTD364076|500,000.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Hull College|GPROSTD356524|123,042.00
BIS|HEFCE|18/12/2014|SDF Recurrent|RIS policy team|Imperial College|GPROSTD285834|30,214.00
BIS|HEFCE|18/12/2014|UKRPIF|Finance|Imperial College|GPROSTD347952|6,205,422.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Imperial College|GPROSTD356551|3,541,716.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Imperial College|GPROSTD358729|10,896,559.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Imperial College|GPROSTD361825|213,750.00
BIS|HEFCE|18/12/2014|HEIF 2011-15|RIS policy team|Imperial College|GPROSTD362716|71,250.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Inst Cancer Research|GPROSTD355741|73,932.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Inst Cancer Research|GPROSTD358450|1,823,766.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Inst Cancer Research|GPROSTD361600|52,734.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Inst of Education|GPROSTD356173|212,478.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Inst of Education|GPROSTD358612|861,379.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Inst of Education|GPROSTD361726|76,577.00
BIS|HEFCE|18/12/2014|HEIF 2011-15|RIS policy team|Inst of Education|GPROSTD362617|25,526.00
BIS|HEFCE|18/12/2014|Provision of Info|E&P policy team|Ipsos UK Ltd|PIG14330|340,000.00
BIS|HEFCE|18/12/2014|JISC|JISC NAH|JISC|GPROSTD363329|2,558,333.00
BIS|HEFCE|18/12/2014|JISC Capital (R)|JISC NAH|JISC|GPROSTD364141|933,340.00
BIS|HEFCE|18/12/2014|JISC Capital (T)|RIS policy team|JISC|GPROSTD364142|1,400,010.00
BIS|HEFCE|18/12/2014|SDF Recurrent|RIS policy team|King's College|GPROSTD285824|30,214.00
BIS|HEFCE|18/12/2014|UKRPIF|Finance|King's College|GPROSTD347956|2,659,466.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|King's College|GPROSTD356605|4,375,622.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|King's College|GPROSTD358756|6,395,523.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|King's College|GPROSTD361852|213,750.00
BIS|HEFCE|18/12/2014|HEIF 2011-15|RIS policy team|King's College|GPROSTD362743|71,250.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Kingston College|GPROSTD356596|38,415.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Kingston University|GPROSTD356614|1,917,528.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Kingston University|GPROSTD358765|330,741.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Kingston University|GPROSTD361861|68,329.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Kirklees College|GPROSTD356650|36,071.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Lakes College|GPROSTD356668|42,473.00
BIS|HEFCE|18/12/2014|Promoting Efficiency|LGM|Leader Foundation HE|GPROSTD363791|50,000.00
BIS|HEFCE|18/12/2014|Leaders Foundation|LGM|Leader Foundation HE|GPROSTD364101|75,000.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Leeds Bec University|GPROSTD356722|1,207,356.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Leeds Bec University|GPROSTD358792|186,273.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Leeds Bec University|GPROSTD361888|112,590.00
BIS|HEFCE|18/12/2014|HEIF 2011-15|RIS policy team|Leeds Bec University|GPROSTD362779|37,530.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Leeds City College|GPROSTD356731|131,327.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Leeds College of Art|GPROSTD356704|66,063.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Leeds Trinity Uni|GPROSTD358009|113,800.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Leicester College|GPROSTD356740|47,646.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Lincoln College|GPROSTD356776|46,380.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Liverpool Hope Uni|GPROSTD356794|274,320.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Liverpool Hope Uni|GPROSTD358828|34,372.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Liverpool Hope Uni|GPROSTD361924|51,366.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Liverpool Inst PA|GPROSTD356812|117,624.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Liverpool John Moore|GPROSTD356785|1,486,214.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Liverpool John Moore|GPROSTD358819|381,744.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Liverpool John Moore|GPROSTD361915|145,608.00
BIS|HEFCE|18/12/2014|HEIF 2011-15|RIS policy team|Liverpool John Moore|GPROSTD362806|48,536.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|London Bus School|GPROSTD358864|398,057.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|London Bus School|GPROSTD361951|213,750.00
BIS|HEFCE|18/12/2014|HEIF 2011-15|RIS policy team|London Bus School|GPROSTD362842|71,250.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|London Met Uni|GPROSTD356866|1,494,248.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|London Met Uni|GPROSTD358891|268,577.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|London Met Uni|GPROSTD361969|116,045.00
BIS|HEFCE|18/12/2014|HEIF 2011-15|RIS policy team|London Met Uni|GPROSTD362860|38,682.00
BIS|HEFCE|18/12/2014|Revolving Green Fund|RIS policy team|London Met Uni|GPROSTD366739|150,000.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|London Sch Economics|GPROSTD356848|186,054.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|London Sch Economics|GPROSTD358873|1,823,846.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|London Sch Economics|GPROSTD361960|126,563.00
BIS|HEFCE|18/12/2014|HEIF 2011-15|RIS policy team|London Sch Economics|GPROSTD362851|42,188.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|London Sch Hygiene|GPROSTD356857|328,522.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|London Sch Hygiene|GPROSTD358882|1,971,351.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|London South Bank|GPROSTD356875|1,393,498.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|London South Bank|GPROSTD358900|215,117.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|London South Bank|GPROSTD361978|60,564.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Loughborough College|GPROSTD356893|62,022.00
BIS|HEFCE|18/12/2014|Catalyst Fund  (R)|RIS policy team|Loughborough Uni|GPROSTD343134|104,250.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Loughborough Uni|GPROSTD356902|1,391,620.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Loughborough Uni|GPROSTD358918|2,296,168.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Loughborough Uni|GPROSTD361996|122,683.00
BIS|HEFCE|18/12/2014|HEIF 2011-15|RIS policy team|Loughborough Uni|GPROSTD362887|40,894.00
BIS|HEFCE|18/12/2014|Catalyst Fund C (R)|RIS policy team|Loughborough Uni|GPROSTD366749|320,000.00
BIS|HEFCE|18/12/2014|Catalyst Fund C (T)|RIS policy team|Loughborough Uni|GPROSTD366752|480,000.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|LSTM|GPROSTD358846|623,510.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Macclesfield College|GPROSTD356920|91,154.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Manchester Met|GPROSTD356929|1,799,404.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Manchester Met|GPROSTD358936|570,511.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Manchester Met|GPROSTD362014|103,683.00
BIS|HEFCE|18/12/2014|HEIF 2011-15|RIS policy team|Manchester Met|GPROSTD362905|34,561.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Middlesex University|GPROSTD356956|1,150,939.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Middlesex University|GPROSTD358954|288,505.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Middlesex University|GPROSTD362032|42,188.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Mid-Kent College|GPROSTD356965|54,260.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Moulton College|GPROSTD356983|60,536.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|National Film & TV|GPROSTD357082|36,370.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|NCG|GPROSTD357019|291,917.00
BIS|HEFCE|18/12/2014|Policy Ongoing Serv|Central|NCUB|GPROSTD333839|50,000.00
BIS|HEFCE|18/12/2014|SDF Recurrent|RIS policy team|Newcastle University|GPROSTD287986|31,045.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Newcastle University|GPROSTD357055|2,902,225.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Newcastle University|GPROSTD358972|3,838,103.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Newcastle University|GPROSTD362041|213,750.00
BIS|HEFCE|18/12/2014|HEIF 2011-15|RIS policy team|Newcastle University|GPROSTD362932|71,250.00
BIS|HEFCE|18/12/2014|Catalyst Fund C (R)|RIS policy team|Newcastle University|GPROSTD363780|304,000.00
BIS|HEFCE|18/12/2014|Catalyst Fund C (T)|RIS policy team|Newcastle University|GPROSTD363784|456,000.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|New College Durham|GPROSTD357010|81,585.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|New College Notts|GPROSTD357028|69,571.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Newham College|GPROSTD357037|42,324.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Newman Uni|GPROSTD357046|113,980.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Northbrook College|GPROSTD357100|99,116.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|North East Surrey|GPROSTD357127|54,196.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|North East Worcs Col|GPROSTD363352|107,812.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|North Lindsey Coll|GPROSTD357109|100,758.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Norwich Uni Arts|GPROSTD357154|151,587.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Nottingham Trent Uni|GPROSTD357235|1,507,042.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Nottingham Trent Uni|GPROSTD359008|374,433.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Nottingham Trent Uni|GPROSTD362068|63,497.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Nottingham Trent Uni|GPROSTD366718|43,862.00
BIS|HEFCE|18/12/2014|Catalyst Fund|RIS policy team|NUS|GPROSTD333774|211,250.00
BIS|HEFCE|18/12/2014|Policy Ongoing Serv|Central|NUS|GPROSTD363765|64,250.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|N Warwick & Hinckley|GPROSTD357190|36,839.00
BIS|HEFCE|18/12/2014|REF|REF|NYS Corporate|PIG14342|33,747.31
BIS|HEFCE|18/12/2014|REF|REF|NYS Corporate|PIG14343|89,777.27
BIS|HEFCE|18/12/2014|REF|REF|NYS Corporate|PIG14344|82,598.39
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Oxford Brookes Univ|GPROSTD357298|886,035.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Oxford Brookes Univ|GPROSTD359053|378,008.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Oxford Brookes Univ|GPROSTD362113|122,825.00
BIS|HEFCE|18/12/2014|HEIF 2011-15|RIS policy team|Oxford Brookes Univ|GPROSTD363004|40,942.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Plumpton College|GPROSTD357343|26,600.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Plymouth Coll of Art|GPROSTD357370|73,417.00
BIS|HEFCE|18/12/2014|Quality Assurance|E&P policy team|QAA|GPROSTD364112|429,296.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Queen Mary, UoL|GPROSTD357397|2,941,309.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Queen Mary, UoL|GPROSTD359080|3,556,289.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Queen Mary, UoL|GPROSTD362140|213,750.00
BIS|HEFCE|18/12/2014|HEIF 2011-15|RIS policy team|Queen Mary, UoL|GPROSTD363031|71,250.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Ravensbourne|GPROSTD357406|251,236.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|RCSSD|GPROSTD355795|286,425.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|RCSSD|GPROSTD358477|37,044.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Reaseheath College|GPROSTD357424|35,423.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Roehampton Uni|GPROSTD357469|486,150.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Roehampton Uni|GPROSTD359098|273,228.00
BIS|HEFCE|18/12/2014|HEIF 2011-15 (BIS)|RIS policy team|Roehampton Uni|GPROSTD362158|34,590.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Rose Bruford College|GPROSTD357478|151,190.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Rotherham Coll A&T|GPROSTD357487|35,396.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Royal Academy Music|GPROSTD357505|291,422.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Royal Academy Music|GPROSTD359125|48,285.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Royal Agricultural|GPROSTD357496|275,303.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Royal College Music|GPROSTD357523|319,156.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Royal College Music|GPROSTD359143|46,193.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Royal College of Art|GPROSTD357514|1,024,276.00
BIS|HEFCE|18/12/2014|Research 14-15|RIS policy team|Royal College of Art|GPROSTD359134|274,204.00
BIS|HEFCE|18/12/2014|Teaching 14-15|E&P policy team|Royal Holloway|GPROSTD357532|573,715.00
