DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|16/10/2014|Catalyst Fund  (R)|RIS policy team|The Open University|GPROSTD346621|585,000.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|Uni College London|GPROSTD285843|30,214.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|Uni College London|GPROSTD309277|30,214.00
BIS|HEFCE|16/10/2014|Catalyst Fund  (R)|RIS policy team|Uni College London|GPROSTD346921|30,000.00
BIS|HEFCE|16/10/2014|Catalyst Fund  (R)|RIS policy team|Uni College London|GPROSTD347091|250,000.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|Uni of Birmingham|GPROSTD266157|149,535.00
BIS|HEFCE|16/10/2014|Policy Ongoing Serv|Central|Uni of Bristol|GPROSTD347103|95,373.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|Uni of Cambridge|GPROSTD309954|30,214.00
BIS|HEFCE|16/10/2014|Museums, Gal & Coll|RIS policy team|Uni of Cambridge|GPROSTD363834|163,000.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|Uni of Central Lancs|GPROSTD343206|25,000.00
BIS|HEFCE|16/10/2014|Catalyst Fund  (R)|RIS policy team|Uni of Chester|GPROSTD343032|70,791.00
BIS|HEFCE|16/10/2014|Museums, Gal & Coll|RIS policy team|Uni of East Anglia|GPROSTD363838|25,000.00
BIS|HEFCE|16/10/2014|Catalyst Fund  (R)|RIS policy team|Uni of Gloucester|GPROSTD347187|250,000.00
BIS|HEFCE|16/10/2014|PSS|E&P policy team|Uni of Greenwich|GPROSTD346822|93,916.00
BIS|HEFCE|16/10/2014|Catalyst Fund  (R)|RIS policy team|Uni of Lancaster|GPROSTD346593|155,046.00
BIS|HEFCE|16/10/2014|PSS|E&P policy team|Uni of Lancaster|GPROSTD346798|91,207.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|Uni of Manchester|GPROSTD285853|30,214.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|Uni of Manchester|GPROSTD285894|30,214.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|Uni of Manchester|GPROSTD343211|25,000.00
BIS|HEFCE|16/10/2014|UKRPIF|Finance|Uni of Manchester|GPROSTD343342|1,547,900.00
BIS|HEFCE|16/10/2014|Museums, Gal & Coll|RIS policy team|Uni of Manchester|GPROSTD363842|172,500.00
BIS|HEFCE|16/10/2014|Catalyst Fund  (R)|RIS policy team|Uni of Northumbria|GPROSTD354494|83,024.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD316736|30,000.00
BIS|HEFCE|16/10/2014|Museums, Gal & Coll|RIS policy team|Uni of Reading|GPROSTD363846|25,000.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|Uni of Sheffield|GPROSTD263920|30,214.00
BIS|HEFCE|16/10/2014|PSS|E&P policy team|Uni of Sheffield|GPROSTD346846|498,947.00
BIS|HEFCE|16/10/2014|Catalyst Fund C (R)|RIS policy team|Uni of Sheffield|GPROSTD364122|160,000.00
BIS|HEFCE|16/10/2014|Catalyst Fund C (T)|RIS policy team|Uni of Sheffield|GPROSTD364123|240,000.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|Uni of Southampton|GPROSTD309944|30,214.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|Uni of Southampton|GPROSTD326449|25,000.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|Uni of Southampton|GPROSTD342795|25,000.00
BIS|HEFCE|16/10/2014|Catalyst Fund  (R)|RIS policy team|Uni of Southampton|GPROSTD343255|177,500.00
BIS|HEFCE|16/10/2014|International|LGM|Universities UK|GPROSTD343095|187,500.00
BIS|HEFCE|16/10/2014|International|LGM|Universities UK|GPROSTD343110|37,500.00
BIS|HEFCE|16/10/2014|PSS|E&P policy team|University of Derby|GPROSTD346858|99,822.00
BIS|HEFCE|16/10/2014|PSS|E&P policy team|University of Essex|GPROSTD346928|146,294.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|University of Keele|GPROSTD342805|25,000.00
BIS|HEFCE|16/10/2014|SDF Recurrent|RIS policy team|University of Oxford|GPROSTD262349|30,214.00
BIS|HEFCE|16/10/2014|UKRPIF|Finance|University of Oxford|GPROSTD346784|70,000.00
BIS|HEFCE|16/10/2014|PSS|E&P policy team|University of Oxford|GPROSTD346788|1,000,000.00
BIS|HEFCE|16/10/2014|Museums, Gal & Coll|RIS policy team|University of Oxford|GPROSTD363845|279,583.00
BIS|HEFCE|24/10/2014|Software maintenance|ITS|Hewlett Packard Ltd|PIS3988|37,723.92
BIS|HEFCE|31/10/2014|NSP|E&P policy team|Centr for Enterprise|PIG12520|29,707.00
BIS|HEFCE|31/10/2014|HEDIIP|Regulatory Partnersh|HESA|PIG12746|138,449.15
BIS|HEFCE|31/10/2014|JISC Capital (T)|RIS policy team|JISC|GPROSTD364129|1,400,010.00
BIS|HEFCE|31/10/2014|JISC Capital (R)|JISC NAH|JISC|GPROSTD364135|933,340.00
BIS|HEFCE|31/10/2014|Costing & Pricing|Finance|KPMG Llp|PIG12518|32,760.00
BIS|HEFCE|31/10/2014|Costing & Pricing|Finance|KPMG Llp|PIG12519|91,891.80
BIS|HEFCE|31/10/2014|REF|REF|NYS Corporate|PIG12521|120,511.48
BIS|HEFCE|31/10/2014|REF|REF|NYS Corporate|PIG12524|58,797.22
BIS|HEFCE|31/10/2014|Revolving Green Fund|RIS policy team|Royal North Coll Mus|GPROSTD364152|152,069.00
BIS|HEFCE|31/10/2014|Revolving Green Fund|RIS policy team|Uni of Bedfordshire|GPROSTD364170|484,644.00
BIS|HEFCE|31/10/2014|Revolving Green Fund|RIS policy team|Uni of Brighton|GPROSTD364143|500,000.00
BIS|HEFCE|31/10/2014|Catalyst Fund|RIS policy team|Uni of Southampton|GPROSTD364124|94,167.00
BIS|HEFCE|31/10/2014|Revolving Green Fund|RIS policy team|Uni StMark & StJohn|GPROSTD364161|360,000.00
