DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Brunel University|GPROSTD377108|89,094.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|Brunel University|GPROSTD378008|29,697.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Brunel University|GPROSTD379312|864,491.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Bucks New University|GPROSTD376048|30,087.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Bucks New University|GPROSTD377117|45,599.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Bucks New University|GPROSTD379321|355,497.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Burnley College|GPROSTD379330|26,995.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Burnley College|GPROSTD384830|33,401.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Canterbury CCUC|GPROSTD376066|222,772.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Canterbury CCUC|GPROSTD377135|35,091.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Canterbury CCUC|GPROSTD379384|518,182.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Canterbury College|GPROSTD379402|25,077.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Central College Nott|GPROSTD381373|33,060.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Chesterfield College|GPROSTD379483|41,379.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Chichester College|GPROSTD379492|36,224.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|City College Norwich|GPROSTD380905|65,096.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|City Liverpool Col|GPROSTD379573|33,710.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|City of Bristol Coll|GPROSTD379582|47,739.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|City of Bristol Coll|GPROSTD379583|71,610.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|City of Bristol Coll|GPROSTD379584|71,609.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|City of Bristol Coll|GPROSTD379585|47,739.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|City of Bristol Coll|GPROSTD379586|47,739.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|City of Westminster|GPROSTD379528|29,348.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Cleveland College|GPROSTD379600|33,247.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Colchester Institute|GPROSTD379609|29,154.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Conservatoire D&D|GPROSTD377189|42,188.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Conservatoire D&D|GPROSTD379618|637,684.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Cornwall College|GPROSTD379627|58,288.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Cornwall College|GPROSTD384862|67,470.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Courtauld Institute|GPROSTD376138|179,928.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Courtauld Institute|GPROSTD379636|50,613.00
BIS|HEFCE|14/01/2016|Museums, Gal & Coll|RIS policy team|Courtauld Institute|GPROSTD382443|81,979.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Coventry University|GPROSTD376147|354,466.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Coventry University|GPROSTD377198|213,751.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|Coventry University|GPROSTD378098|71,250.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Coventry University|GPROSTD379645|1,350,011.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Cranfield University|GPROSTD376156|1,137,851.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Cranfield University|GPROSTD377207|213,751.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|Cranfield University|GPROSTD378107|71,250.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Cranfield University|GPROSTD379663|768,322.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Croydon College|GPROSTD379681|27,171.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|De Montfort Uni|GPROSTD376183|422,459.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|De Montfort Uni|GPROSTD377225|41,751.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|De Montfort Uni|GPROSTD379708|1,092,733.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Doncaster College|GPROSTD379735|61,279.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Dudley College|GPROSTD379744|25,848.00
BIS|HEFCE|14/01/2016|Equal opportunities|LGM|ECU|PIG14759|78,209.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Edge Hill University|GPROSTD376228|127,520.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Edge Hill University|GPROSTD379825|465,570.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Exeter College|GPROSTD379852|31,011.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Falmouth Uni|GPROSTD376255|45,569.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Falmouth Uni|GPROSTD379870|378,375.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Farnborough College|GPROSTD379888|29,569.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Gateshead College|GPROSTD379906|44,307.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Gloucestershire Coll|GPROSTD379924|38,367.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Goldsmiths' College|GPROSTD376273|598,109.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Goldsmiths' College|GPROSTD379933|474,062.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Grimsby Institute|GPROSTD379960|126,812.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Guildford College|GPROSTD379969|50,699.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Guildhall Sch M & D|GPROSTD376291|33,620.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Guildhall Sch M & D|GPROSTD377315|29,825.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Guildhall Sch M & D|GPROSTD379978|86,363.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Harper Adams Uni|GPROSTD376300|58,494.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Harper Adams Uni|GPROSTD380032|599,700.00
BIS|HEFCE|14/01/2016|STEM Capital|R,,E & KE|Harper Adams Uni|GPROSTD386651|58,000.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Hartpury College|GPROSTD380041|74,946.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Havering College|GPROSTD380068|60,772.00
BIS|HEFCE|14/01/2016|HE Academy|E&P policy team|HE Academy|GPROSTD386682|1,093,000.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Heart of Wor College|GPROSTD380788|128,884.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Heythrop College|GPROSTD376318|32,698.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Hull College|GPROSTD380176|96,809.00
BIS|HEFCE|14/01/2016|SDF Recurrent|RIS policy team|Imperial College|GPROSTD309140|31,045.00
BIS|HEFCE|14/01/2016|SDF Recurrent|RIS policy team|Imperial College|GPROSTD309170|31,045.00
BIS|HEFCE|14/01/2016|SDF Recurrent|RIS policy team|Imperial College|GPROSTD326462|30,214.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Imperial College|GPROSTD376345|10,353,622.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Imperial College|GPROSTD377351|213,751.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|Imperial College|GPROSTD378251|71,250.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Imperial College|GPROSTD380203|3,083,113.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Inst Cancer Research|GPROSTD376075|1,629,909.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Inst Cancer Research|GPROSTD377144|79,102.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|Inst Cancer Research|GPROSTD378044|26,367.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Inst Cancer Research|GPROSTD379393|75,370.00
BIS|HEFCE|14/01/2016|Provision of Info|E&P policy team|Ipsos UK Ltd|PIG14755|360,000.00
BIS|HEFCE|14/01/2016|JISC|JISC NAH|JISC|GPROSTD382077|1,750,000.00
BIS|HEFCE|14/01/2016|JISC Capital (R)|JISC NAH|JISC|GPROSTD382090|844,444.00
BIS|HEFCE|14/01/2016|JISC Capital (T)|RIS policy team|JISC|GPROSTD382099|1,266,667.00
BIS|HEFCE|14/01/2016|SDF Recurrent|RIS policy team|King's College|GPROSTD305086|31,045.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|King's College|GPROSTD376372|7,187,429.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|King's College|GPROSTD377378|213,751.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|King's College|GPROSTD378278|71,250.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|King's College|GPROSTD380257|4,130,822.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Kingston College|GPROSTD380248|36,338.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Kingston University|GPROSTD376381|336,650.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Kingston University|GPROSTD377387|52,511.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Kingston University|GPROSTD380266|1,683,881.00
BIS|HEFCE|14/01/2016|STEM Capital|R,,E & KE|Kingston University|GPROSTD386585|346,000.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Kirklees College|GPROSTD380302|38,451.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Lakes College|GPROSTD380320|45,673.00
BIS|HEFCE|14/01/2016|Leaders Foundation|LGM|Leader Foundation HE|GPROSTD383229|88,458.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Leeds Bec University|GPROSTD376408|238,625.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Leeds Bec University|GPROSTD377414|145,645.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|Leeds Bec University|GPROSTD378314|48,548.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Leeds Bec University|GPROSTD380374|962,556.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Leeds City College|GPROSTD380383|111,568.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Leeds College of Art|GPROSTD380356|77,208.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Leeds Trinity Uni|GPROSTD381688|107,727.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Leicester College|GPROSTD380392|47,058.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Lincoln College|GPROSTD380428|39,566.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Liverpool Hope Uni|GPROSTD376444|101,853.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Liverpool Hope Uni|GPROSTD377450|26,843.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Liverpool Hope Uni|GPROSTD380446|219,990.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Liverpool Inst PA|GPROSTD380464|118,133.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Liverpool John Moore|GPROSTD376435|578,854.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Liverpool John Moore|GPROSTD377441|125,663.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|Liverpool John Moore|GPROSTD378341|41,887.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Liverpool John Moore|GPROSTD380437|1,265,428.00
BIS|HEFCE|14/01/2016|Catalyst Fund|RIS policy team|Liverpool John Moore|GPROSTD383184|96,366.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|London Bus School|GPROSTD376489|344,635.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|London Bus School|GPROSTD377486|213,751.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|London Bus School|GPROSTD378386|71,250.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|London Met Uni|GPROSTD376516|146,314.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|London Met Uni|GPROSTD377513|66,985.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|London Met Uni|GPROSTD380518|1,031,569.00
BIS|HEFCE|14/01/2016|CO|E&P policy team|London Met Uni|PIG14754|54,096.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|London Sch Economics|GPROSTD376498|2,045,177.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|London Sch Economics|GPROSTD377495|189,844.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|London Sch Economics|GPROSTD378395|63,281.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|London Sch Economics|GPROSTD380500|185,960.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|London Sch Hygiene|GPROSTD376507|2,009,696.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|London Sch Hygiene|GPROSTD377504|56,169.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|London Sch Hygiene|GPROSTD380509|332,537.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|London South Bank|GPROSTD376525|200,193.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|London South Bank|GPROSTD377522|40,737.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|London South Bank|GPROSTD380527|1,138,832.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Loughborough College|GPROSTD380545|61,241.00
BIS|HEFCE|14/01/2016|Catalyst Fund  (R)|RIS policy team|Loughborough Uni|GPROSTD343147|113,897.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Loughborough Uni|GPROSTD376543|1,972,265.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Loughborough Uni|GPROSTD377540|184,025.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|Loughborough Uni|GPROSTD378440|61,341.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Loughborough Uni|GPROSTD380554|964,602.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Loughborough Uni|GPROSTD384962|42,757.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|LSTM|GPROSTD376462|536,400.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|LSTM|GPROSTD377468|179,650.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|LSTM|GPROSTD378368|59,883.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|LSTM|GPROSTD382578|85,213.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Manchester College|GPROSTD380599|115,587.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Manchester Met|GPROSTD376561|652,847.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Manchester Met|GPROSTD377558|75,548.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|Manchester Met|GPROSTD378458|25,182.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Manchester Met|GPROSTD380581|1,533,978.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Middlesex University|GPROSTD376579|487,028.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Middlesex University|GPROSTD377576|63,282.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Middlesex University|GPROSTD380608|1,041,366.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Mid-Kent College|GPROSTD380617|44,463.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Moulton College|GPROSTD380635|41,650.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|National Film & TV|GPROSTD380752|38,177.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|NCG|GPROSTD380671|227,690.00
BIS|HEFCE|14/01/2016|Policy Ongoing Serv|Central|NCUB|GPROSTD333852|50,000.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|New College Durham|GPROSTD380662|80,393.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|New College Notts|GPROSTD380680|46,424.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Newham College|GPROSTD380689|48,354.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Newman Uni|GPROSTD380698|103,123.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Northbrook College|GPROSTD380770|68,618.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|North East Surrey|GPROSTD380797|41,027.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|North Lindsey Coll|GPROSTD380779|91,588.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Northumberland Coll|GPROSTD380842|28,268.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Norwich Uni Arts|GPROSTD380824|135,384.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Nottingham Trent Uni|GPROSTD376633|452,649.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Nottingham Trent Uni|GPROSTD377621|95,246.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|Nottingham Trent Uni|GPROSTD378521|31,748.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Nottingham Trent Uni|GPROSTD380914|1,254,468.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|N Warwick & Hinckley|GPROSTD380860|34,265.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Open University|GPROSTD376651|969,129.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Open University|GPROSTD377639|65,822.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Open University|GPROSTD380950|6,642,231.00
BIS|HEFCE|14/01/2016|Catalyst Fund|RIS policy team|Open University|GPROSTD383246|227,102.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Open University|GPROSTD385005|35,470.00
BIS|HEFCE|14/01/2016|Catalyst Fund|RIS policy team|Open University|GPROSTD386559|569,000.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Oxford Brookes Univ|GPROSTD376678|525,226.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Oxford Brookes Univ|GPROSTD377666|78,646.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|Oxford Brookes Univ|GPROSTD378566|26,215.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Oxford Brookes Univ|GPROSTD380977|703,621.00
BIS|HEFCE|14/01/2016|STEM Capital|R,,E & KE|Oxford Brookes Univ|GPROSTD386663|306,000.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Plumpton College|GPROSTD381022|26,147.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Plymouth Coll of Art|GPROSTD381049|71,919.00
BIS|HEFCE|14/01/2016|Quality Assurance|E&P policy team|QAA|GPROSTD383167|434,545.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Queen Mary, UoL|GPROSTD376705|3,535,682.00
BIS|HEFCE|14/01/2016|HEIF 2011-15 (BIS)|RIS policy team|Queen Mary, UoL|GPROSTD377693|213,751.00
BIS|HEFCE|14/01/2016|HEIF 2011-15|RIS policy team|Queen Mary, UoL|GPROSTD378593|71,250.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Queen Mary, UoL|GPROSTD381076|2,810,637.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Ravensbourne|GPROSTD381085|273,173.00
BIS|HEFCE|14/01/2016|Learn Gain Teach Exc|R,,E & KE|Ravensbourne|GPROSTD386697|64,366.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|RCSSD|GPROSTD376102|74,001.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|RCSSD|GPROSTD379456|290,923.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Reaseheath College|GPROSTD381103|32,597.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|RNN Group|GPROSTD381166|36,948.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Roehampton Uni|GPROSTD376723|383,334.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Roehampton Uni|GPROSTD381148|515,505.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Rose Bruford College|GPROSTD381157|157,042.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Royal Academy Music|GPROSTD376750|33,881.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Royal Academy Music|GPROSTD381184|300,223.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Royal Agricultural|GPROSTD381175|256,840.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Royal College Music|GPROSTD376768|50,797.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Royal College Music|GPROSTD381202|311,402.00
BIS|HEFCE|14/01/2016|Research 15-16|RIS policy team|Royal College of Art|GPROSTD376759|257,573.00
BIS|HEFCE|14/01/2016|Teaching 15-16|E&P policy team|Royal College of Art|GPROSTD381193|1,030,191.00
