DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Barnet LEA|GPROSTD326544|134,776.34
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Bath LEA|GPROSTD314217|63,158.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Birkbeck College|GPROSTD322749|53,378.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Birmingham City Univ|GPROSTD322893|107,749.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Birmingham LEA|GPROSTD314222|57,839.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Bournemouth Uni|GPROSTD322785|53,416.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Bradford LEA|GPROSTD314224|29,471.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Brunel University|GPROSTD322833|93,668.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Bucks County Council|GPROSTD314227|35,458.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Bucks New University|GPROSTD322845|63,028.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Canterbury CCUC|GPROSTD322869|73,169.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Cheshire West|GPROSTD314229|38,475.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|City University|GPROSTD322941|139,492.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Conservatoire D&D|GPROSTD322953|31,238.00
BIS|HEFCE|18/10/2012|Policy Ongoing Serv|Central|Council for Industry|PIG6627|175,000.00
BIS|HEFCE|18/10/2012|Museums, Gal & Coll|RIS policy team|Courtauld Institute|GPROSTD323949|80,385.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Coventry LEA|GPROSTD314230|28,803.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Coventry University|GPROSTD322965|237,405.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Coventry University|GPROSTD326667|33,000.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Coventry University|GPROSTD326770|83,718.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Cranfield University|GPROSTD322977|237,405.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Curtis & Cartwright|PIG6638|25,000.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|De Montfort Uni|GPROSTD322989|85,343.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Devon LEA|GPROSTD314235|35,146.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Dorset LEA|GPROSTD314237|25,768.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|East Riding|GPROSTD314241|51,645.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|East Sussex LEA|GPROSTD314242|82,977.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|East Sussex LEA|GPROSTD326545|101,342.55
BIS|HEFCE|18/10/2012|Equal opportunities|LGM|ECU|PIG6651|156,418.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Edinburgh University|GPROSTD326791|174,984.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Edinburgh University|GPROSTD326812|25,191.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Edinburgh University|PIG6648|45,000.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Goldsmiths College|GPROSTD323109|27,585.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Guildhall Sch M & D|GPROSTD311936|56,000.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Guildhall Sch M & D|GPROSTD323133|25,437.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Hampshire LEA|GPROSTD314245|94,607.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Hertfordshire LEA|GPROSTD314247|31,201.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Hull College|GPROSTD326668|32,919.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Imperial College|GPROSTD212370|28,564.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Imperial College|GPROSTD263906|28,618.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Imperial College|GPROSTD310332|28,618.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Imperial College|GPROSTD310341|28,618.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Imperial College|GPROSTD323181|237,405.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Imperial College|GPROSTD326531|500,000.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Inst Cancer Research|GPROSTD322881|58,570.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Inst of Education|GPROSTD323049|85,051.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|JANET UK|GPROSTD326820|2,971,773.00
BIS|HEFCE|18/10/2012|SS UMF|Finance|JISC Advance|GPROSTD324828|37,000.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|JISC Advance|GPROSTD326700|65,000.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Keele University|GPROSTD323193|62,255.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|King's College|GPROSTD259317|29,405.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|King's College|GPROSTD323217|237,405.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|King's College|GPROSTD326475|25,000.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|King's College|GPROSTD326537|500,000.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|King's College|GPROSTD326771|83,317.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|King's College|GPROSTD326808|39,220.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Kingston University|GPROSTD323229|75,891.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Kirklees LEA|GPROSTD314251|32,380.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Lancashire LEA|GPROSTD314252|55,075.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Lancaster University|GPROSTD314797|32,956.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Lancaster University|GPROSTD323241|184,311.00
BIS|HEFCE|18/10/2012|Revolving Green Fund|RIS policy team|Lancaster University|GPROSTD324784|817,338.00
BIS|HEFCE|18/10/2012|Leaders Foundation|LGM|Leader Foundation HE|GPROSTD326388|225,000.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Leeds LEA|GPROSTD314253|69,807.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Leeds Met University|GPROSTD323265|125,050.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Leics LEA|GPROSTD314254|73,861.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Liverpool Hope Uni|GPROSTD323313|57,050.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Liverpool John Moore|GPROSTD323301|161,721.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Liverpool LEA|GPROSTD314256|87,576.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|London Bus School|GPROSTD323349|237,405.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|London Met Uni|GPROSTD304994|378,320.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|London Met Uni|GPROSTD314297|83,350.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|London Met Uni|GPROSTD323373|128,888.00
BIS|HEFCE|18/10/2012|Student Support Fund|Central|London Met Uni|PIG6654|200,000.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|London PFA|GPROSTD314257|47,504.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|London Sch Economics|GPROSTD309199|27,846.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|London Sch Economics|GPROSTD323361|140,569.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|London South Bank|GPROSTD323385|67,266.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Loughborough Uni|GPROSTD323409|136,260.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Manchester LEA|GPROSTD314258|115,039.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Manchester Met|GPROSTD323433|115,158.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Manchester Met|GPROSTD326670|29,431.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Middlesex University|GPROSTD323457|46,856.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Newcastle LEA|GPROSTD314260|37,449.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Nottingham Trent Uni|GPROSTD323505|70,524.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Notts LEA|GPROSTD314265|58,965.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Open University|GPROSTD323529|79,135.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Oxford Brookes Univ|GPROSTD323565|136,418.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Oxfordshire LEA|GPROSTD314267|36,598.00
BIS|HEFCE|18/10/2012|Quality Assurance|E&P policy team|QAA|GPROSTD326546|278,715.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Queen Mary, UoL|GPROSTD323601|237,405.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Roehampton Uni|GPROSTD323625|38,418.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Royal College of Art|GPROSTD323637|25,058.00
BIS|HEFCE|18/10/2012|London Insts|Inst teams Lond East|Royal College of Art|GPROSTD324711|255,107.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Royal Holloway|GPROSTD323649|40,399.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Royal Veterinary|GPROSTD323673|99,425.00
BIS|HEFCE|18/10/2012|International|LGM|Save the Children UK|PIG6628|33,750.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Science Technologies|GPROSTD326818|60,000.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Sheffield Hallam Uni|GPROSTD323697|100,821.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Sheffield LEA|GPROSTD314269|63,197.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|SOAS|GPROSTD323541|39,586.00
BIS|HEFCE|18/10/2012|London Insts|Inst teams Lond East|SOAS|GPROSTD324699|42,756.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Southampton Solent U|GPROSTD323721|73,031.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Staffordshire Uni|GPROSTD323745|100,142.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Staffs LEA|GPROSTD314273|46,458.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|St Andrews|GPROSTD326809|40,790.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|St George's Med Sch|GPROSTD323757|77,869.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Sunderland LEA|GPROSTD314276|32,155.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Teesside University|GPROSTD323805|106,095.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Trinity Laban Cons M|GPROSTD323829|32,448.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni College London|GPROSTD225102|28,562.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni College London|GPROSTD262337|29,405.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni College London|GPROSTD285839|28,618.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni College London|GPROSTD309273|28,618.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni College London|GPROSTD323397|237,405.00
BIS|HEFCE|18/10/2012|London Insts|Inst teams Lond East|Uni College London|GPROSTD324687|184,913.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni College London|GPROSTD326532|500,000.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Uni for Creative Art|GPROSTD326671|32,000.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Uni for Creative Art|GPROSTD326775|35,590.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Arts London|GPROSTD323337|209,885.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Bedfordshire|GPROSTD323421|40,322.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni of Birmingham|GPROSTD266149|138,723.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Birmingham|GPROSTD322761|237,405.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Birmingham|GPROSTD326539|500,000.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni of Bradford|GPROSTD287028|109,282.00
BIS|HEFCE|18/10/2012|SDF Capital LAT|RIS policy team|Uni of Bradford|GPROSTD309990|66,384.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Bradford|GPROSTD322797|90,273.00
BIS|HEFCE|18/10/2012|SDF Capital LAT|RIS policy team|Uni of Bradford|GPROSTD324775|119,026.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Uni of Bradford|GPROSTD326773|89,991.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Brighton|GPROSTD322809|86,081.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni of Bristol|GPROSTD312177|104,472.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Bristol|GPROSTD322821|237,405.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Uni of Bristol|GPROSTD326776|40,000.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni of Cambridge|GPROSTD309950|28,618.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Cambridge|GPROSTD322857|237,405.00
BIS|HEFCE|18/10/2012|Museums, Gal & Coll|RIS policy team|Uni of Cambridge|GPROSTD323937|162,935.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Cambridge|GPROSTD326538|500,000.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Uni of Cambridge|GPROSTD326774|43,678.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Central Lancs|GPROSTD322905|188,401.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Chester|GPROSTD322917|36,425.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni of Chichester|GPROSTD304896|43,689.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of East Anglia|GPROSTD323025|147,154.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of East London|GPROSTD323037|50,679.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Gloucester|GPROSTD323097|27,926.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Uni of Greenwich|GPROSTD314296|29,070.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Greenwich|GPROSTD323121|144,101.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Hertfordshire|GPROSTD323145|237,405.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Hertfordshire|GPROSTD326534|500,000.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Uni of Hertfordshire|GPROSTD326777|33,831.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Huddersfield|GPROSTD323157|77,682.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Leicester|GPROSTD323277|159,850.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Uni of Leicester|GPROSTD326819|36,396.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Lincoln|GPROSTD323289|42,444.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Uni of Lincoln|GPROSTD326778|35,376.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Liverpool|GPROSTD323325|237,405.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Liverpool|GPROSTD326541|500,000.00
BIS|HEFCE|18/10/2012|London Insts|Inst teams Lond East|Uni of London|GPROSTD324675|813,762.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Uni of London|GPROSTD326815|43,748.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni of Manchester|GPROSTD285849|28,618.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni of Manchester|GPROSTD285890|28,618.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Manchester|GPROSTD323445|237,405.00
BIS|HEFCE|18/10/2012|Museums, Gal & Coll|RIS policy team|Uni of Manchester|GPROSTD324033|172,431.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Manchester|GPROSTD326533|500,000.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Uni of Manchester|GPROSTD326672|25,969.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Uni of Manchester|GPROSTD326779|37,475.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Uni of Manchester|GPROSTD326797|64,166.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Uni of Manchester|GPROSTD326798|64,958.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Uni of Manchester|GPROSTD326817|95,397.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Newcastle|GPROSTD323469|237,405.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Newcastle|GPROSTD326540|500,000.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Uni of Newcastle|GPROSTD326780|34,357.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Northampton|GPROSTD323481|99,312.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Northumbria|GPROSTD323493|104,202.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Nottingham|GPROSTD323517|237,405.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Uni of Nottingham|GPROSTD326673|30,400.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Uni of Nottingham|GPROSTD326781|31,250.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Uni of Nottingham|GPROSTD326793|62,500.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Plymouth|GPROSTD323577|125,338.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Portsmouth|GPROSTD323589|64,401.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Reading|GPROSTD323613|180,858.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Salford|GPROSTD323685|148,891.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni of Sheffield|GPROSTD263916|28,618.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Sheffield|GPROSTD323709|237,405.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni of Southampton|GPROSTD309940|28,618.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Southampton|GPROSTD323733|237,405.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni of Southampton|GPROSTD324934|249,000.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni of Southampton|GPROSTD326445|25,000.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Southampton|GPROSTD326535|500,000.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Uni of Southampton|GPROSTD326783|33,456.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Sunderland|GPROSTD323769|86,123.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|Uni of Sunderland|GPROSTD326784|39,271.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Uni of Sunderland|GPROSTD326807|28,733.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|Uni of Warwick|GPROSTD190768|88,967.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Warwick|GPROSTD323841|237,405.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of West London|GPROSTD323817|51,373.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Uni of Westminster|GPROSTD314309|33,300.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Westminster|GPROSTD323865|104,151.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|Uni of Westminster|GPROSTD326814|42,495.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni of Wolverhampton|GPROSTD323877|173,854.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Bath|GPROSTD322737|197,930.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|University of Bath|GPROSTD326792|36,252.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Bolton|GPROSTD322773|25,474.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Derby|GPROSTD323001|56,184.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Durham|GPROSTD323013|237,405.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Essex|GPROSTD323061|61,730.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|University of Essex|GPROSTD326674|26,150.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|University of Essex|GPROSTD326786|39,998.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Exeter|GPROSTD323073|223,738.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|University of Exeter|GPROSTD326787|37,500.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Hull|GPROSTD323169|163,394.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Kent|GPROSTD323205|73,259.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Leeds|GPROSTD323253|237,405.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Leeds|GPROSTD326536|500,000.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|University of Leeds|GPROSTD326788|36,022.00
BIS|HEFCE|18/10/2012|JISC|JISC NAH|University of Leeds|GPROSTD326804|40,704.00
BIS|HEFCE|18/10/2012|SDF Recurrent|RIS policy team|University of Oxford|GPROSTD262345|28,618.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Oxford|GPROSTD323553|237,405.00
BIS|HEFCE|18/10/2012|Museums, Gal & Coll|RIS policy team|University of Oxford|GPROSTD324069|279,472.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Oxford|GPROSTD326530|500,000.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|University of Oxford|GPROSTD326789|31,843.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Surrey|GPROSTD323781|237,405.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of Sussex|GPROSTD323793|154,908.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|University of York|GPROSTD323889|237,405.00
BIS|HEFCE|18/10/2012|JISC Capital|JISC NAH|University of York|GPROSTD326790|27,710.00
BIS|HEFCE|18/10/2012|HEIF 2011-15|RIS policy team|Uni West of England|GPROSTD323853|98,433.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Walsall LEA|GPROSTD314280|32,282.00
BIS|HEFCE|18/10/2012|Inherited Staff|Finance|Wolv'ton LEA|GPROSTD314287|81,821.00
BIS|HEFCE|23/10/2012|Innovations Grp|JISC KCL|King's College|PIS2267|160,646.60
BIS|HEFCE|27/10/2012|JISC|JISC NAH|DAC Beachcroft LLP|PIG6658|29,980.32
BIS|HEFCE|27/10/2012|Quality Assurance|E&P policy team|Ipsos UK Ltd|PIG6626|126,000.00
BIS|HEFCE|27/10/2012|Student Support Fund|Central|London Met Uni|GPROSTD326850|300,000.00
BIS|HEFCE|27/10/2012|SDF Capital LAT|RIS policy team|Manchester Met|GPROSTD326858|548,400.00
