DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Imperial College|GPROSTD326466|25,000.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Inst Cancer Research|GPROSTD322878|58,570.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Inst of Education|GPROSTD323046|85,051.00
BIS|HEFCE|14/03/2013|JISC|JISC NAH|JISC|GPROSTD327666|2,960,633.00
BIS|HEFCE|14/03/2013|SS UMF|Finance|JISC Advance|GPROSTD324830|37,000.00
BIS|HEFCE|14/03/2013|SS UMF|Finance|JISC Collections|GPROSTD324752|33,489.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Keele University|GPROSTD323190|62,255.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|King's College|GPROSTD218735|28,564.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|King's College|GPROSTD259805|29,405.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|King's College|GPROSTD323214|237,405.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Kingston University|GPROSTD323226|75,891.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Kingston University|GPROSTD325748|42,985.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Kirklees Council|GPROSTD314726|32,380.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Lancashire LEA|GPROSTD314727|55,075.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Lancaster University|GPROSTD314802|32,955.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Lancaster University|GPROSTD323238|184,310.00
BIS|HEFCE|14/03/2013|Leaders Foundation|LGM|Leader Foundation HE|GPROSTD326393|75,000.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Leeds LEA|GPROSTD314728|69,807.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Leeds Met University|GPROSTD323262|125,050.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Leeds Met University|GPROSTD325775|43,299.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Leics LEA|GPROSTD314729|73,861.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Liverpool Hope Uni|GPROSTD323310|57,050.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Liverpool John Moore|GPROSTD323298|161,721.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Liverpool John Moore|GPROSTD325796|47,828.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Liverpool LEA|GPROSTD314731|87,576.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|London Bus School|GPROSTD323346|237,405.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|London Met Uni|GPROSTD314772|83,350.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|London Met Uni|GPROSTD323370|128,888.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|London Met Uni|GPROSTD325823|58,472.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|London PFA|GPROSTD314732|47,504.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|London Sch Economics|GPROSTD323358|140,569.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|London South Bank|GPROSTD323382|67,266.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|London South Bank|GPROSTD325826|53,019.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Loughborough Uni|GPROSTD323406|136,260.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Manchester Cty Couni|GPROSTD314733|115,039.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Manchester Met|GPROSTD323430|115,158.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Manchester Met|GPROSTD325844|66,478.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Middlesex University|GPROSTD323454|46,856.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Middlesex University|GPROSTD325853|46,787.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Newcastle LEA|GPROSTD314735|37,449.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Nottingham Trent Uni|GPROSTD323502|70,524.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Nottingham Trent Uni|GPROSTD325937|40,657.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Notts LEA|GPROSTD314740|58,965.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Open University|GPROSTD323526|79,135.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Open University|GPROSTD325946|542,089.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Oxford Brookes Univ|GPROSTD323562|136,417.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Oxfordshire LEA|GPROSTD314742|36,598.00
BIS|HEFCE|14/03/2013|Quality Assurance|E&P policy team|QAA|GPROSTD326551|331,077.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Queen Mary, UoL|GPROSTD323598|237,405.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Roehampton Uni|GPROSTD323622|38,418.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Royal College of Art|GPROSTD323634|25,057.00
BIS|HEFCE|14/03/2013|London Insts|Inst teams Lond East|Royal College of Art|GPROSTD324716|255,107.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Royal Holloway|GPROSTD323646|40,399.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Royal Veterinary|GPROSTD323670|99,425.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Sheffield Hallam Uni|GPROSTD323694|100,821.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Sheffield Hallam Uni|GPROSTD326057|59,227.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Sheffield LEA|GPROSTD314744|63,197.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|SOAS|GPROSTD323538|39,586.00
BIS|HEFCE|14/03/2013|London Insts|Inst teams Lond East|SOAS|GPROSTD324704|42,755.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Southampton Solent U|GPROSTD323718|73,031.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Staffordshire Uni|GPROSTD323742|100,142.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Staffordshire Uni|GPROSTD326114|52,100.00
BIS|HEFCE|14/03/2013|Basic Grant|RIS policy team|Staffordshire Uni|GPROSTD327311|27,952.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Staffs LEA|GPROSTD314748|46,458.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|St George's Med Sch|GPROSTD323754|77,868.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Sunderland  Council|GPROSTD314751|32,155.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Teesside University|GPROSTD323802|106,095.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Teesside University|GPROSTD326171|52,583.00
BIS|HEFCE|14/03/2013|Basic Grant|RIS policy team|Teesside University|GPROSTD327338|51,981.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Trinity Laban Cons M|GPROSTD323826|32,448.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD227868|28,562.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD234724|29,405.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD234973|29,405.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD259874|29,405.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD292628|29,405.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD304052|29,405.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni College London|GPROSTD323394|237,405.00
BIS|HEFCE|14/03/2013|London Insts|Inst teams Lond East|Uni College London|GPROSTD324692|184,914.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Arts London|GPROSTD323334|209,885.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Arts London|GPROSTD325808|26,215.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Bedfordshire|GPROSTD323418|40,322.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Bedfordshire|GPROSTD325838|38,524.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Birmingham|GPROSTD322758|237,405.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Birmingham|GPROSTD325394|30,124.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Bradford|GPROSTD322794|90,272.00
BIS|HEFCE|14/03/2013|SDF Capital LAT|RIS policy team|Uni of Bradford|GPROSTD324780|101,945.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Bradford|GPROSTD325430|33,440.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Brighton|GPROSTD322806|86,081.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Brighton|GPROSTD325436|37,730.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Bristol|GPROSTD322818|237,405.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Cambridge|GPROSTD322854|237,405.00
BIS|HEFCE|14/03/2013|Museums, Gal & Coll|RIS policy team|Uni of Cambridge|GPROSTD323934|162,935.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Central Lancs|GPROSTD322902|188,401.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Central Lancs|GPROSTD325490|65,812.00
BIS|HEFCE|14/03/2013|Basic Grant|RIS policy team|Uni of Central Lancs|GPROSTD326960|26,607.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Chester|GPROSTD322914|36,425.00
BIS|HEFCE|14/03/2013|Basic Grant|RIS policy team|Uni of Chester|GPROSTD326969|59,495.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of East Anglia|GPROSTD323022|147,154.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of East Anglia|GPROSTD325598|25,733.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of East London|GPROSTD323034|50,679.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of East London|GPROSTD325601|75,199.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Gloucester|GPROSTD323094|27,925.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Uni of Greenwich|GPROSTD314771|29,070.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Greenwich|GPROSTD323118|144,101.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Greenwich|GPROSTD325652|59,563.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Hertfordshire|GPROSTD323142|237,405.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Hertfordshire|GPROSTD325700|34,415.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Huddersfield|GPROSTD323154|77,682.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Huddersfield|GPROSTD325715|51,362.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Leicester|GPROSTD323274|159,850.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Lincoln|GPROSTD323286|42,444.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Lincoln|GPROSTD325790|25,541.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Liverpool|GPROSTD323322|237,405.00
BIS|HEFCE|14/03/2013|London Insts|Inst teams Lond East|Uni of London|GPROSTD324680|813,762.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Manchester|GPROSTD323442|237,405.00
BIS|HEFCE|14/03/2013|Museums, Gal & Coll|RIS policy team|Uni of Manchester|GPROSTD324030|172,431.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Manchester|GPROSTD325847|35,591.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Uni of Newcastle|GPROSTD218743|28,564.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Uni of Newcastle|GPROSTD229034|29,405.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Newcastle|GPROSTD323466|237,405.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Northampton|GPROSTD323478|99,311.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Northampton|GPROSTD325907|29,932.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Northumbria|GPROSTD323490|104,201.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Northumbria|GPROSTD325919|48,464.00
BIS|HEFCE|14/03/2013|Basic Grant|RIS policy team|Uni of Northumbria|GPROSTD327230|44,127.00
BIS|HEFCE|14/03/2013|Student Support Fund|Central|Uni of Northumbria|GPROSTD328544|48,965.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD228868|130,000.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD309244|28,618.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD309254|28,618.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Nottingham|GPROSTD323514|237,405.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Nottingham|GPROSTD325940|34,947.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Plymouth|GPROSTD323574|125,338.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Plymouth|GPROSTD325976|78,580.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Portsmouth|GPROSTD323586|64,401.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Portsmouth|GPROSTD325982|36,699.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Reading|GPROSTD323610|180,858.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Salford|GPROSTD323682|148,891.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Salford|GPROSTD326045|52,127.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Sheffield|GPROSTD323706|237,405.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Sheffield|GPROSTD326060|25,186.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Southampton|GPROSTD323730|237,405.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Sunderland|GPROSTD323766|86,123.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Sunderland|GPROSTD326153|36,990.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|Uni of Warwick|GPROSTD190772|88,968.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Warwick|GPROSTD323838|237,405.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of West London|GPROSTD323814|51,373.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of West London|GPROSTD326177|25,899.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Uni of Westminster|GPROSTD314784|33,300.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Westminster|GPROSTD323862|104,151.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Westminster|GPROSTD326216|35,439.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni of Wolverhampton|GPROSTD323874|173,854.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni of Wolverhampton|GPROSTD326243|59,617.00
BIS|HEFCE|14/03/2013|International|Regulatory Partnersh|Universities UK|GPROSTD286301|120,310.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|University of Bath|GPROSTD322734|197,929.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|University of Bolton|GPROSTD322770|25,474.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|University of Bolton|GPROSTD325415|27,498.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|University of Derby|GPROSTD322998|56,184.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|University of Derby|GPROSTD325580|41,355.00
BIS|HEFCE|14/03/2013|Basic Grant|RIS policy team|University of Derby|GPROSTD327014|32,772.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|University of Durham|GPROSTD323010|237,405.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|University of Essex|GPROSTD323058|61,729.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|University of Essex|GPROSTD325619|29,626.00
BIS|HEFCE|14/03/2013|Basic Grant|RIS policy team|University of Essex|GPROSTD327050|78,757.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|University of Exeter|GPROSTD323070|223,737.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|University of Hull|GPROSTD323166|163,393.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|University of Hull|GPROSTD325724|38,523.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|University of Kent|GPROSTD323202|73,258.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|University of Kent|GPROSTD325733|27,404.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|University of Leeds|GPROSTD323250|237,405.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|University of Leeds|GPROSTD325772|34,294.00
BIS|HEFCE|14/03/2013|SDF Recurrent|RIS policy team|University of Oxford|GPROSTD224603|28,564.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|University of Oxford|GPROSTD323550|237,405.00
BIS|HEFCE|14/03/2013|Museums, Gal & Coll|RIS policy team|University of Oxford|GPROSTD324066|279,472.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|University of Surrey|GPROSTD323778|237,405.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|University of Sussex|GPROSTD323790|154,908.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|University of York|GPROSTD323886|237,405.00
BIS|HEFCE|14/03/2013|HEIF 2011-15|RIS policy team|Uni West of England|GPROSTD323850|98,433.00
BIS|HEFCE|14/03/2013|Access to Learn Fund|E&P policy team|Uni West of England|GPROSTD326207|53,398.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Walsall LEA|GPROSTD314755|32,282.00
BIS|HEFCE|14/03/2013|Inherited Staff|Finance|Wolv'ton LEA|GPROSTD314762|81,821.00
BIS|HEFCE|28/03/2013|Teaching 12-13|E&P policy team|Anglia Ruskin Uni|GPROSTD329363|167,698.00
BIS|HEFCE|28/03/2013|Teaching 12-13|E&P policy team|Arts Uni Bournemouth|GPROSTD329364|41,551.00
BIS|HEFCE|28/03/2013|RCIF Round 2|Finance|Aston University|GPROSTD329259|92,396.00
BIS|HEFCE|28/03/2013|Teaching 12-13|E&P policy team|Aston University|GPROSTD329367|120,547.00
BIS|HEFCE|28/03/2013|Teaching 12-13|E&P policy team|Bath Spa University|GPROSTD329374|84,149.00
BIS|HEFCE|28/03/2013|RCIF Round 2|Finance|Birkbeck College|GPROSTD329263|134,561.00
BIS|HEFCE|28/03/2013|Teaching 12-13|E&P policy team|Birkbeck College|GPROSTD329381|107,858.00
BIS|HEFCE|28/03/2013|RCIF Round 2|Finance|Birmingham City Univ|GPROSTD329265|36,688.00
BIS|HEFCE|28/03/2013|Teaching 12-13|E&P policy team|Birmingham City Univ|GPROSTD329414|193,909.00
BIS|HEFCE|28/03/2013|Teaching 12-13|E&P policy team|Blackburn College|GPROSTD329387|40,235.00
BIS|HEFCE|28/03/2013|Teaching 12-13|E&P policy team|Blackpool College|GPROSTD329388|42,271.00
BIS|HEFCE|28/03/2013|RCIF Round 2|Finance|Bournemouth Uni|GPROSTD329267|33,876.00
BIS|HEFCE|28/03/2013|Teaching 12-13|E&P policy team|Bournemouth Uni|GPROSTD329392|178,570.00
BIS|HEFCE|28/03/2013|Teaching 12-13|E&P policy team|Bradford College|GPROSTD329394|33,197.00
BIS|HEFCE|28/03/2013|RCIF Round 2|Finance|Brunel University|GPROSTD329271|166,869.00
BIS|HEFCE|28/03/2013|Teaching 12-13|E&P policy team|Brunel University|GPROSTD329403|167,686.00
