DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|17/05/2012|Basic - WP|E&P policy team|Lancaster University|GPROSTD300300|115,782.00
BIS|HEFCE|17/05/2012|HEIF 2011-15|RIS policy team|Lancaster University|GPROSTD303367|184,398.00
BIS|HEFCE|17/05/2012|SDF Recurrent|RIS policy team|Lancaster University|GPROSTD314792|32,955.00
BIS|HEFCE|17/05/2012|Leaders Foundation|LGM|Leader Foundation HE|GPROSTD304035|89,000.00
BIS|HEFCE|17/05/2012|Basic - T|E&P policy team|Leeds City College|GPROSTD296901|280,199.00
BIS|HEFCE|17/05/2012|Basic - WP|E&P policy team|Leeds City College|GPROSTD300345|82,408.00
BIS|HEFCE|17/05/2012|Basic - T|E&P policy team|Leeds City College|GPROSTD310740|171,946.00
BIS|HEFCE|17/05/2012|Basic - WP|E&P policy team|Leeds City College|GPROSTD311188|34,181.00
BIS|HEFCE|17/05/2012|Basic - T|E&P policy team|Leeds College of Art|GPROSTD296865|340,903.00
BIS|HEFCE|17/05/2012|Basic - WP|E&P policy team|Leeds College of Art|GPROSTD300309|48,452.00
BIS|HEFCE|17/05/2012|Inherited Staff|Finance|Leeds LEA|GPROSTD313778|69,807.00
BIS|HEFCE|17/05/2012|Basic - T|E&P policy team|Leeds Met University|GPROSTD296892|4,951,031.00
BIS|HEFCE|17/05/2012|Basic - R|RIS policy team|Leeds Met University|GPROSTD298620|178,474.00
BIS|HEFCE|17/05/2012|Basic - WP|E&P policy team|Leeds Met University|GPROSTD300336|560,116.00
BIS|HEFCE|17/05/2012|Moderation - T|E&P policy team|Leeds Met University|GPROSTD301785|79,948.00
BIS|HEFCE|17/05/2012|HEIF 2011-15|RIS policy team|Leeds Met University|GPROSTD303391|125,110.00
BIS|HEFCE|17/05/2012|Basic - T|E&P policy team|Leeds Trinity Uni Co|GPROSTD297900|452,131.00
BIS|HEFCE|17/05/2012|Basic - WP|E&P policy team|Leeds Trinity Uni Co|GPROSTD301344|77,313.00
BIS|HEFCE|17/05/2012|Basic - T|E&P policy team|Leicester College|GPROSTD296910|86,899.00
BIS|HEFCE|17/05/2012|Inherited Staff|Finance|Leics LEA|GPROSTD313779|73,861.00
BIS|HEFCE|17/05/2012|Basic - T|E&P policy team|Lincoln College|GPROSTD296946|68,966.00
BIS|HEFCE|17/05/2012|Basic - T|E&P policy team|Liverpool Com Colleg|GPROSTD296289|119,521.00
BIS|HEFCE|17/05/2012|Basic - T|E&P policy team|Liverpool Hope Uni|GPROSTD296964|1,183,609.00
BIS|HEFCE|17/05/2012|Basic - R|RIS policy team|Liverpool Hope Uni|GPROSTD298656|44,060.00
BIS|HEFCE|17/05/2012|Basic - WP|E&P policy team|Liverpool Hope Uni|GPROSTD300408|202,502.00
BIS|HEFCE|17/05/2012|HEIF 2011-15|RIS policy team|Liverpool Hope Uni|GPROSTD303439|57,078.00
BIS|HEFCE|17/05/2012|Basic - T|E&P policy team|Liverpool Inst PA|GPROSTD296982|250,691.00
BIS|HEFCE|17/05/2012|Basic - T|E&P policy team|Liverpool John Moore|GPROSTD296955|4,843,043.00
BIS|HEFCE|17/05/2012|Basic - R|RIS policy team|Liverpool John Moore|GPROSTD298647|378,213.00
BIS|HEFCE|17/05/2012|Basic - WP|E&P policy team|Liverpool John Moore|GPROSTD300399|567,104.00
BIS|HEFCE|17/05/2012|Moderation - T|E&P policy team|Liverpool John Moore|GPROSTD301821|171,467.00
BIS|HEFCE|17/05/2012|HEIF 2011-15|RIS policy team|Liverpool John Moore|GPROSTD303427|161,799.00
BIS|HEFCE|17/05/2012|Inherited Staff|Finance|Liverpool LEA|GPROSTD313781|87,576.00
BIS|HEFCE|17/05/2012|Basic - R|RIS policy team|London Bus School|GPROSTD298692|326,847.00
BIS|HEFCE|17/05/2012|HEIF 2011-15|RIS policy team|London Bus School|GPROSTD303475|237,518.00
BIS|HEFCE|17/05/2012|Basic - T|E&P policy team|London Met Uni|GPROSTD297036|3,731,816.00
