DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Falmouth Uni|GPROSTD379874|378,375.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Farnborough College|GPROSTD379892|29,569.00
BIS|HEFCE|18/12/2015|RIS policy team|Catalyst Fund C (R)|Furness College|GPROSTD383148|100,000.00
BIS|HEFCE|18/12/2015|RIS policy team|Catalyst Fund C (T)|Furness College|GPROSTD383153|100,000.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Gateshead College|GPROSTD379910|44,307.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Gloucestershire Coll|GPROSTD379928|38,367.00
BIS|HEFCE|18/12/2015|R,,E & KE|STEM Capital|Goldsmiths' College|GPROSTD375634|56,885.50
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Goldsmiths' College|GPROSTD376277|598,109.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Goldsmiths' College|GPROSTD379937|474,062.00
BIS|HEFCE|18/12/2015|R,,E & KE|STEM Capital|Goldsmiths' College|GPROSTD386580|56,885.50
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Grimsby Institute|GPROSTD379964|126,812.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Guildford College|GPROSTD379972|50,699.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Guildford College|GPROSTD379973|50,699.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Guildhall Sch M & D|GPROSTD376295|33,620.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Guildhall Sch M & D|GPROSTD377319|29,825.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Guildhall Sch M & D|GPROSTD379982|86,363.00
BIS|HEFCE|18/12/2015|R,,E & KE|STEM Capital|Harper Adams Uni|GPROSTD375635|60,756.50
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Harper Adams Uni|GPROSTD376304|58,494.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Harper Adams Uni|GPROSTD380036|599,700.00
BIS|HEFCE|18/12/2015|R,,E & KE|STEM Capital|Harper Adams Uni|GPROSTD386650|33,000.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Hartpury College|GPROSTD380045|74,946.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Havering College|GPROSTD380072|60,772.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Heart of Wor College|GPROSTD380792|128,884.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Heythrop College|GPROSTD376322|32,698.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Hull College|GPROSTD380180|96,809.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Imperial College|GPROSTD376349|10,353,622.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Imperial College|GPROSTD377355|213,751.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15|Imperial College|GPROSTD378255|71,250.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Imperial College|GPROSTD380207|3,083,113.00
BIS|HEFCE|18/12/2015|Finance|Transitional Res|Imperial College|GPROSTD383002|3,080,851.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Inst Cancer Research|GPROSTD376079|1,629,909.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Inst Cancer Research|GPROSTD377148|79,102.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15|Inst Cancer Research|GPROSTD378048|26,367.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Inst Cancer Research|GPROSTD379397|75,370.00
BIS|HEFCE|18/12/2015|Finance|Transitional Res|Inst Cancer Research|GPROSTD383003|346,774.00
BIS|HEFCE|18/12/2015|JISC NAH|JISC|JISC|GPROSTD382076|1,750,000.00
BIS|HEFCE|18/12/2015|JISC NAH|JISC Capital (R)|JISC|GPROSTD382089|844,444.00
BIS|HEFCE|18/12/2015|RIS policy team|JISC Capital (T)|JISC|GPROSTD382098|1,266,667.00
BIS|HEFCE|18/12/2015|R,,E & KE|STEM Capital|King's College|GPROSTD375638|562,500.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|King's College|GPROSTD376376|7,187,429.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|King's College|GPROSTD377382|213,751.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15|King's College|GPROSTD378282|71,250.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|King's College|GPROSTD380261|4,130,822.00
BIS|HEFCE|18/12/2015|R,,E & KE|STEM Capital|King's College|GPROSTD386582|562,500.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Kingston College|GPROSTD380252|36,338.00
BIS|HEFCE|18/12/2015|R,,E & KE|STEM Capital|Kingston University|GPROSTD375639|475,000.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Kingston University|GPROSTD376385|336,650.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Kingston University|GPROSTD377391|52,511.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Kingston University|GPROSTD380270|1,683,881.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Kirklees College|GPROSTD380306|38,451.00
BIS|HEFCE|18/12/2015|Finance|Costing & Pricing|KPMG Llp|PIG14680|101,436.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Lakes College|GPROSTD380324|45,673.00
BIS|HEFCE|18/12/2015|LGM|Leaders Foundation|Leader Foundation HE|GPROSTD383228|88,458.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Leeds Bec University|GPROSTD376412|238,625.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Leeds Bec University|GPROSTD377418|145,645.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15|Leeds Bec University|GPROSTD378318|48,548.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Leeds Bec University|GPROSTD380378|962,556.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Leeds City College|GPROSTD380387|111,568.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Leeds College of Art|GPROSTD380360|77,208.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Leeds Trinity Uni|GPROSTD381692|107,727.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Leicester College|GPROSTD380396|47,058.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Lincoln College|GPROSTD380432|39,566.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Liverpool Hope Uni|GPROSTD376448|101,853.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Liverpool Hope Uni|GPROSTD377454|26,843.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Liverpool Hope Uni|GPROSTD380450|219,990.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Liverpool Inst PA|GPROSTD380468|118,133.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Liverpool John Moore|GPROSTD376439|578,854.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Liverpool John Moore|GPROSTD377445|125,663.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15|Liverpool John Moore|GPROSTD378345|41,887.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Liverpool John Moore|GPROSTD380441|1,265,428.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|London Bus School|GPROSTD376493|344,635.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|London Bus School|GPROSTD377490|213,751.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15|London Bus School|GPROSTD378390|71,250.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|London Met Uni|GPROSTD376520|146,314.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|London Met Uni|GPROSTD377517|66,985.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|London Met Uni|GPROSTD380522|1,031,569.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|London Sch Economics|GPROSTD376502|2,045,177.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|London Sch Economics|GPROSTD377499|189,844.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15|London Sch Economics|GPROSTD378399|63,281.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|London Sch Economics|GPROSTD380504|185,960.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|London Sch Hygiene|GPROSTD376511|2,009,696.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|London Sch Hygiene|GPROSTD377508|56,169.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|London Sch Hygiene|GPROSTD380513|332,537.00
BIS|HEFCE|18/12/2015|Finance|Transitional Res|London Sch Hygiene|GPROSTD383009|42,480.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|London South Bank|GPROSTD376529|200,193.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|London South Bank|GPROSTD377526|40,737.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|London South Bank|GPROSTD380531|1,138,832.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Loughborough College|GPROSTD380549|61,241.00
BIS|HEFCE|18/12/2015|RIS policy team|Catalyst Fund  (R)|Loughborough Uni|GPROSTD343146|113,897.00
BIS|HEFCE|18/12/2015|R,,E & KE|STEM Capital|Loughborough Uni|GPROSTD375643|1,250,000.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Loughborough Uni|GPROSTD376547|1,972,265.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Loughborough Uni|GPROSTD377544|184,025.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15|Loughborough Uni|GPROSTD378444|61,341.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Loughborough Uni|GPROSTD380558|964,602.00
BIS|HEFCE|18/12/2015|Finance|Transitional Res|Loughborough Uni|GPROSTD383055|146,018.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Loughborough Uni|GPROSTD385336|42,757.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|LSTM|GPROSTD376466|536,400.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|LSTM|GPROSTD377472|179,650.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15|LSTM|GPROSTD378372|59,883.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|LSTM|GPROSTD382577|85,213.00
BIS|HEFCE|18/12/2015|Finance|Transitional Res|LSTM|GPROSTD383007|28,166.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Manchester College|GPROSTD380603|115,587.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Manchester Met|GPROSTD376565|652,847.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Manchester Met|GPROSTD377562|75,548.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15|Manchester Met|GPROSTD378462|25,182.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Manchester Met|GPROSTD380585|1,533,978.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Middlesex University|GPROSTD376583|487,028.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Middlesex University|GPROSTD377580|63,282.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Middlesex University|GPROSTD380612|1,041,366.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Mid-Kent College|GPROSTD380621|44,463.00
BIS|HEFCE|18/12/2015|R,,E & KE|STEM Capital|Moulton College|GPROSTD375646|31,588.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Moulton College|GPROSTD380639|41,650.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|National Film & TV|GPROSTD380756|38,177.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|NCG|GPROSTD380675|227,690.00
BIS|HEFCE|18/12/2015|Central|Policy Ongoing Serv|NCUB|GPROSTD333851|50,000.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|New College Durham|GPROSTD380666|80,393.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|New College Notts|GPROSTD380684|46,424.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Newham College|GPROSTD380693|48,354.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Newman Uni|GPROSTD380702|103,123.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Northbrook College|GPROSTD380774|68,618.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|North East Surrey|GPROSTD380801|41,027.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|North Lindsey Coll|GPROSTD380783|91,588.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Northumberland Coll|GPROSTD380846|28,268.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Norwich Uni Arts|GPROSTD380828|135,384.00
BIS|HEFCE|18/12/2015|R,,E & KE|STEM Capital|Nottingham Trent Uni|GPROSTD375650|1,250,000.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Nottingham Trent Uni|GPROSTD376637|452,649.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Nottingham Trent Uni|GPROSTD377625|95,246.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15|Nottingham Trent Uni|GPROSTD378525|31,748.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Nottingham Trent Uni|GPROSTD380918|1,254,468.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|N Warwick & Hinckley|GPROSTD380864|34,265.00
BIS|HEFCE|18/12/2015|R,,E & KE|STEM Capital|Open University|GPROSTD375652|693,500.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Open University|GPROSTD376655|969,129.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Open University|GPROSTD377643|65,822.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Open University|GPROSTD380954|6,642,231.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Open University|GPROSTD385379|35,470.00
BIS|HEFCE|18/12/2015|R,,E & KE|STEM Capital|Oxford Brookes Univ|GPROSTD375654|1,045,075.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Oxford Brookes Univ|GPROSTD376682|525,226.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Oxford Brookes Univ|GPROSTD377670|78,646.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15|Oxford Brookes Univ|GPROSTD378570|26,215.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Oxford Brookes Univ|GPROSTD380981|703,621.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Plumpton College|GPROSTD381026|26,147.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Plymouth Coll of Art|GPROSTD381053|71,919.00
BIS|HEFCE|18/12/2015|R,,E & KE|PD - research|Pye Tait Consulting|PIC775|48,726.00
BIS|HEFCE|18/12/2015|E&P policy team|Quality Assurance|QAA|GPROSTD383166|389,163.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Queen Mary, UoL|GPROSTD376709|3,535,682.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15 (BIS)|Queen Mary, UoL|GPROSTD377697|213,751.00
BIS|HEFCE|18/12/2015|RIS policy team|HEIF 2011-15|Queen Mary, UoL|GPROSTD378597|71,250.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Queen Mary, UoL|GPROSTD381080|2,810,637.00
BIS|HEFCE|18/12/2015|Finance|Transitional Res|Queen Mary, UoL|GPROSTD383014|74,044.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Ravensbourne|GPROSTD381089|273,173.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|RCSSD|GPROSTD376106|74,001.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|RCSSD|GPROSTD379460|290,923.00
BIS|HEFCE|18/12/2015|E&P policy team|Teaching 15-16|Reaseheath College|GPROSTD381107|32,597.00
BIS|HEFCE|18/12/2015|RIS policy team|Research 15-16|Roehampton Uni|GPROSTD376727|383,334.00
