DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|07/02/2013|Payroll control|Running costs|Cabinet Office PCSPS|PIS2491|169,040.08
BIS|HEFCE|07/02/2013|PD - research|R&E programme|Centr for Enterprise|PIC494|33,187.99
BIS|HEFCE|07/02/2013|PD - research|R&E programme|HESA|PIC496|64,809.60
BIS|HEFCE|14/02/2013|TCIF Round 2|Finance|Anglia Ruskin Uni|GPROSTD317620|155,023.00
BIS|HEFCE|14/02/2013|RCIF Round 2|Finance|Anglia Ruskin Uni|GPROSTD317978|27,234.00
BIS|HEFCE|14/02/2013|HEIF 2011-15|RIS policy team|Anglia Ruskin Uni|GPROSTD322709|144,075.00
BIS|HEFCE|14/02/2013|Emp Engagement - Rec|E&P policy team|Anglia Ruskin Uni|GPROSTD326334|125,000.00
BIS|HEFCE|14/02/2013|Basic Grant|RIS policy team|Anglia Ruskin Uni|GPROSTD326887|53,155.00
BIS|HEFCE|14/02/2013|TCIF Round 2|Finance|Arts Uni Bournemouth|GPROSTD317631|33,765.00
BIS|HEFCE|14/02/2013|TCIF Round 2|Finance|Aston University|GPROSTD317621|91,787.00
BIS|HEFCE|14/02/2013|RCIF Round 2|Finance|Aston University|GPROSTD317979|229,311.00
BIS|HEFCE|14/02/2013|HEIF 2011-15|RIS policy team|Aston University|GPROSTD322721|140,796.00
BIS|HEFCE|14/02/2013|Emp Engagement - Rec|E&P policy team|Aston University|GPROSTD326342|62,500.00
BIS|HEFCE|14/02/2013|Basic Grant|RIS policy team|Aston University|GPROSTD326896|27,204.00
BIS|HEFCE|14/02/2013|Inherited Staff|Finance|Barking and Dagenham|GPROSTD314598|82,106.00
BIS|HEFCE|14/02/2013|Inherited Staff|Finance|Barnet LEA|GPROSTD314599|79,108.00
BIS|HEFCE|14/02/2013|Inherited Staff|Finance|Bath LEA|GPROSTD314597|63,158.00
BIS|HEFCE|14/02/2013|TCIF Round 2|Finance|Bath Spa University|GPROSTD317623|77,456.00
BIS|HEFCE|14/02/2013|Emp Engagement - Rec|E&P policy team|Bath Spa University|GPROSTD326370|62,500.00
BIS|HEFCE|14/02/2013|TCIF Round 2|Finance|Birkbeck College|GPROSTD317625|80,359.00
BIS|HEFCE|14/02/2013|RCIF Round 2|Finance|Birkbeck College|GPROSTD317983|354,130.00
BIS|HEFCE|14/02/2013|HEIF 2011-15|RIS policy team|Birkbeck College|GPROSTD322745|53,378.00
