DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Bishop Gros Uni|GPROSTD379135|66,652.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Blackburn College|GPROSTD369841|47,827.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Blackburn College|GPROSTD379162|136,462.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Blackpool College|GPROSTD369842|62,234.00
BIS|HEFCE|20/11/2015|STEM Capital|R,,E & KE|Blackpool College|GPROSTD375614|124,259.25
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Blackpool College|GPROSTD379171|260,011.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Blackpool College|GPROSTD386113|25,086.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Bolton LEA|GPROSTD367474|48,293.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Bournemouth & Poole|GPROSTD379216|45,198.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Bournemouth Uni|GPROSTD369844|108,216.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|Bournemouth Uni|GPROSTD370965|58,477.00
BIS|HEFCE|20/11/2015|STEM Capital|R,,E & KE|Bournemouth Uni|GPROSTD375616|1,250,000.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Bournemouth Uni|GPROSTD376006|333,362.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Bournemouth Uni|GPROSTD377075|45,347.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Bournemouth Uni|GPROSTD379207|710,020.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Bradford College|GPROSTD369846|57,261.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Bradford College|GPROSTD379234|155,766.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Bradford College|GPROSTD386120|50,095.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Bridgwater College|GPROSTD379252|40,451.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Bromley LEA|GPROSTD367477|38,819.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Brunel University|GPROSTD369853|94,459.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|Brunel University|GPROSTD370969|341,922.67
BIS|HEFCE|20/11/2015|STEM Capital|R,,E & KE|Brunel University|GPROSTD375618|1,250,000.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Brunel University|GPROSTD376042|1,284,650.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Brunel University|GPROSTD377111|89,094.00
BIS|HEFCE|20/11/2015|HEIF 2011-15|RIS policy team|Brunel University|GPROSTD378011|29,697.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Brunel University|GPROSTD379315|864,491.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Bucks County Council|GPROSTD367478|103,769.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Bucks New University|GPROSTD369854|48,496.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Bucks New University|GPROSTD376051|30,087.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Bucks New University|GPROSTD377120|45,600.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Bucks New University|GPROSTD379324|355,497.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Burnley College|GPROSTD379333|26,996.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Burnley College|GPROSTD386131|133,604.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Canterbury CCUC|GPROSTD369858|90,270.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|Canterbury CCUC|GPROSTD370972|25,838.67
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Canterbury CCUC|GPROSTD376069|222,772.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Canterbury CCUC|GPROSTD377138|35,091.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Canterbury CCUC|GPROSTD379387|518,182.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Canterbury College|GPROSTD379405|25,077.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Central College Nott|GPROSTD381376|33,060.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Cheshire West|GPROSTD367480|108,890.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Chesterfield College|GPROSTD379486|41,379.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Chichester College|GPROSTD379495|36,224.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|City College Norwich|GPROSTD380908|65,096.00
BIS|HEFCE|20/11/2015|Teaching 13-14|E&P policy team|City College Norwich|GPROSTD385678|34,229.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|City Liverpool Col|GPROSTD379576|33,710.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|City of Bradford|GPROSTD367475|85,012.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|City of Westminster|GPROSTD379531|29,349.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Cleveland College|GPROSTD379603|33,247.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Colchester Institute|GPROSTD379612|29,154.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Conservatoire D&D|GPROSTD377192|42,188.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Conservatoire D&D|GPROSTD379621|637,684.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Cornwall College|GPROSTD379630|58,288.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Cornwall College|GPROSTD386163|269,878.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Cornwall College|GPROSTD386462|28,868.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Courtauld Institute|GPROSTD376141|179,928.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Courtauld Institute|GPROSTD379639|50,613.00
BIS|HEFCE|20/11/2015|Museums, Gal & Coll|RIS policy team|Courtauld Institute|GPROSTD382407|81,979.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Coventry LEA|GPROSTD367481|84,297.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Coventry University|GPROSTD369883|161,234.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|Coventry University|GPROSTD370981|102,873.67
BIS|HEFCE|20/11/2015|STEM Capital|R,,E & KE|Coventry University|GPROSTD375624|1,225,000.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Coventry University|GPROSTD376150|354,466.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Coventry University|GPROSTD377201|213,751.00
BIS|HEFCE|20/11/2015|HEIF 2011-15|RIS policy team|Coventry University|GPROSTD378101|71,250.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Coventry University|GPROSTD379648|1,350,011.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Cranfield University|GPROSTD369885|26,510.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|Cranfield University|GPROSTD370982|442,926.33
BIS|HEFCE|20/11/2015|UKRPIF|Finance|Cranfield University|GPROSTD375317|2,500,000.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Cranfield University|GPROSTD376159|1,137,851.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Cranfield University|GPROSTD377210|213,751.00
BIS|HEFCE|20/11/2015|HEIF 2011-15|RIS policy team|Cranfield University|GPROSTD378110|71,250.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Cranfield University|GPROSTD379666|768,322.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Croydon College|GPROSTD379684|27,172.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|De Montfort Uni|GPROSTD369889|138,221.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|De Montfort Uni|GPROSTD370985|91,609.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|De Montfort Uni|GPROSTD376186|422,459.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|De Montfort Uni|GPROSTD377228|41,752.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|De Montfort Uni|GPROSTD379711|1,092,733.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Derbyshire LEA|GPROSTD367485|46,870.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Devon County Council|GPROSTD367486|107,226.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Doncaster College|GPROSTD379738|61,279.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Doncaster Council|GPROSTD367487|47,516.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Dorset LEA|GPROSTD367488|77,926.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Dudley College|GPROSTD379747|25,848.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Durham LEA|GPROSTD367490|35,157.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Ealing LEA|GPROSTD367491|38,906.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|East Riding|GPROSTD367492|150,000.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|East Sussex LEA|GPROSTD367493|238,501.00
BIS|HEFCE|20/11/2015|Equal opportunities|LGM|ECU|PIG14659|78,209.00
BIS|HEFCE|20/11/2015|Equal opportunities|LGM|ECU|PIG14660|78,209.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Edge Hill University|GPROSTD369899|90,625.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Edge Hill University|GPROSTD376231|127,520.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Edge Hill University|GPROSTD379828|465,570.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Essex LEA|GPROSTD367494|43,664.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Exeter College|GPROSTD379855|31,012.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Falmouth Uni|GPROSTD369903|39,433.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Falmouth Uni|GPROSTD376258|45,569.00
BIS|HEFCE|20/11/2015|Catalyst Fund  (R)|RIS policy team|Falmouth Uni|GPROSTD378855|72,203.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Falmouth Uni|GPROSTD379873|378,375.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Farnborough College|GPROSTD379891|29,569.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Gateshead College|GPROSTD379909|44,307.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Gloucestershire Coll|GPROSTD379927|38,367.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Gloucs LEA|GPROSTD367495|55,943.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Goldsmiths' College|GPROSTD367546|41,176.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Goldsmiths' College|GPROSTD369909|54,440.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|Goldsmiths' College|GPROSTD370995|111,889.67
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Goldsmiths' College|GPROSTD376276|598,109.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Goldsmiths' College|GPROSTD379936|474,062.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Grimsby Institute|GPROSTD369911|34,488.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Grimsby Institute|GPROSTD379963|126,812.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Guildhall Sch M & D|GPROSTD376294|33,620.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Guildhall Sch M & D|GPROSTD377318|29,825.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Guildhall Sch M & D|GPROSTD379981|86,364.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Hampshire LEA|GPROSTD367496|283,786.00
BIS|HEFCE|20/11/2015|Revolving Green Fund|RIS policy team|Harper Adams Uni|GPROSTD261900|60,000.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Harper Adams Uni|GPROSTD369914|41,797.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|Harper Adams Uni|GPROSTD370998|25,951.33
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Harper Adams Uni|GPROSTD376303|58,494.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Harper Adams Uni|GPROSTD380035|599,700.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Harper Adams Uni|GPROSTD386206|50,220.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Hartpury College|GPROSTD369915|28,430.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Hartpury College|GPROSTD380044|74,946.00
BIS|HEFCE|20/11/2015|Teaching 13-14|E&P policy team|Hartpury College|GPROSTD385620|31,027.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Hartpury College|GPROSTD386208|50,379.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Havering College|GPROSTD380071|60,772.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Heart of Wor College|GPROSTD369979|28,206.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Heart of Wor College|GPROSTD380791|128,884.00
BIS|HEFCE|20/11/2015|Teaching 13-14|E&P policy team|Hereford Coll of Art|GPROSTD385622|442,870.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Hereford Coll of Art|GPROSTD386213|26,068.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Hertfordshire CC|GPROSTD367498|81,618.00
BIS|HEFCE|20/11/2015|HEDIIP|Regulatory Partnersh|HESA|GPROSTD386495|63,722.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Heythrop College|GPROSTD376321|32,698.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Hopwood Hall College|GPROSTD380151|33,857.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Hounslow LEA|GPROSTD367499|32,323.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Hull College|GPROSTD369927|26,789.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Hull College|GPROSTD380179|96,809.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Imperial College|GPROSTD369929|152,044.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|Imperial College|GPROSTD371002|4,464,109.33
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Imperial College|GPROSTD376348|10,353,622.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Imperial College|GPROSTD377354|213,751.00
BIS|HEFCE|20/11/2015|HEIF 2011-15|RIS policy team|Imperial College|GPROSTD378254|71,250.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Imperial College|GPROSTD380206|3,083,113.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|Inst Cancer Research|GPROSTD370973|532,544.33
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Inst Cancer Research|GPROSTD376078|1,629,909.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Inst Cancer Research|GPROSTD377147|79,102.00
BIS|HEFCE|20/11/2015|HEIF 2011-15|RIS policy team|Inst Cancer Research|GPROSTD378047|26,367.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Inst Cancer Research|GPROSTD379396|75,371.00
BIS|HEFCE|20/11/2015|JISC|JISC NAH|JISC|GPROSTD382075|1,750,000.00
BIS|HEFCE|20/11/2015|JISC Capital (R)|JISC NAH|JISC|GPROSTD382088|844,444.00
BIS|HEFCE|20/11/2015|JISC Capital (T)|RIS policy team|JISC|GPROSTD382097|1,266,667.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Kent LEA|GPROSTD367500|38,463.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|King's College|GPROSTD369933|205,636.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|King's College|GPROSTD371005|2,245,365.33
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|King's College|GPROSTD376375|7,187,429.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|King's College|GPROSTD377381|213,751.00
BIS|HEFCE|20/11/2015|HEIF 2011-15|RIS policy team|King's College|GPROSTD378281|71,250.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|King's College|GPROSTD380260|4,130,822.00
BIS|HEFCE|20/11/2015|Revolving Green Fund|RIS policy team|King's College|GPROSTD383059|292,691.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Kingston College|GPROSTD380251|36,338.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Kingston LEA|GPROSTD367501|49,179.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Kingston University|GPROSTD369934|162,697.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|Kingston University|GPROSTD371006|60,739.67
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Kingston University|GPROSTD376384|336,650.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Kingston University|GPROSTD377390|52,512.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Kingston University|GPROSTD380269|1,683,881.00
BIS|HEFCE|20/11/2015|Teaching 12-13|E&P policy team|Kingston University|GPROSTD385537|493,156.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Kirklees College|GPROSTD380305|38,451.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Kirklees Council|GPROSTD367502|97,601.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Lakes College|GPROSTD380323|45,673.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Lancashire LEA|GPROSTD367503|155,896.00
BIS|HEFCE|20/11/2015|Leaders Foundation|LGM|Leader Foundation HE|GPROSTD383227|88,458.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Leeds Bec University|GPROSTD369941|153,368.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|Leeds Bec University|GPROSTD371009|33,971.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Leeds Bec University|GPROSTD376411|238,625.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Leeds Bec University|GPROSTD377417|145,646.00
BIS|HEFCE|20/11/2015|HEIF 2011-15|RIS policy team|Leeds Bec University|GPROSTD378317|48,548.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Leeds Bec University|GPROSTD380377|962,556.00
BIS|HEFCE|20/11/2015|Catalyst Fund|RIS policy team|Leeds Bec University|GPROSTD383201|107,215.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Leeds City College|GPROSTD369942|35,805.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Leeds City College|GPROSTD380386|111,568.00
BIS|HEFCE|20/11/2015|Teaching 13-14|E&P policy team|Leeds Coll Building|GPROSTD385642|82,335.00
BIS|HEFCE|20/11/2015|Teaching 14-15|E&P policy team|Leeds Coll Building|GPROSTD385907|82,054.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Leeds College of Art|GPROSTD380359|77,209.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Leeds LEA|GPROSTD367504|213,077.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Leeds Trinity Uni|GPROSTD370049|25,491.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Leeds Trinity Uni|GPROSTD381691|107,727.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Leicester College|GPROSTD380395|47,058.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Leics LEA|GPROSTD367505|221,276.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Lincoln College|GPROSTD380431|39,566.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Liverpool Hope Uni|GPROSTD369948|43,117.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Liverpool Hope Uni|GPROSTD376447|101,853.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Liverpool Hope Uni|GPROSTD377453|26,843.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Liverpool Hope Uni|GPROSTD380449|219,991.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Liverpool Inst PA|GPROSTD380467|118,133.00
BIS|HEFCE|20/11/2015|TCIF Round 2|Finance|Liverpool John Moore|GPROSTD369947|172,642.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|Liverpool John Moore|GPROSTD371012|116,054.33
BIS|HEFCE|20/11/2015|STEM Capital|R,,E & KE|Liverpool John Moore|GPROSTD375642|1,250,000.00
BIS|HEFCE|20/11/2015|Research 15-16|RIS policy team|Liverpool John Moore|GPROSTD376438|578,854.00
BIS|HEFCE|20/11/2015|HEIF 2011-15 (BIS)|RIS policy team|Liverpool John Moore|GPROSTD377444|125,663.00
BIS|HEFCE|20/11/2015|HEIF 2011-15|RIS policy team|Liverpool John Moore|GPROSTD378344|41,887.00
BIS|HEFCE|20/11/2015|Teaching 15-16|E&P policy team|Liverpool John Moore|GPROSTD380440|1,265,429.00
BIS|HEFCE|20/11/2015|Catalyst Fund|RIS policy team|Liverpool John Moore|GPROSTD383183|96,366.00
BIS|HEFCE|20/11/2015|Inherited Staff|Finance|Liverpool LEA|GPROSTD367507|257,569.00
BIS|HEFCE|20/11/2015|RCIF Round 2|Finance|London Bus School|GPROSTD371018|42,297.67
