DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|New College Durham|GPROSTD357008|126,456.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|New College Notts|GPROSTD357026|107,836.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|New College Stamford|GPROSTD357809|27,403.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Newham College|GPROSTD357035|65,601.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Newman Uni|GPROSTD357044|176,670.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Northbrook College|GPROSTD357098|153,630.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|North East Surrey|GPROSTD357125|84,004.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|North East Worcs Col|GPROSTD357116|37,846.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|North East Worcs Col|GPROSTD363350|167,109.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|North Lindsey Coll|GPROSTD357107|156,174.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Northumberland Coll|GPROSTD357170|32,150.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Northumbria Uni|GPROSTD357179|2,158,659.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Northumbria Uni|GPROSTD358997|487,244.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Northumbria Uni|GPROSTD362057|140,728.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Northumbria Uni|GPROSTD362948|46,909.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|North West London|GPROSTD357206|25,572.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Norwich Uni Arts|GPROSTD357152|234,961.00
BIS|HEFCE|18/09/2014|Catalyst Fund C (R)|RIS policy team|Norwich Uni Arts|GPROSTD364058|124,678.00
BIS|HEFCE|18/09/2014|Catalyst Fund C (T)|RIS policy team|Norwich Uni Arts|GPROSTD364063|187,016.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Nottingham Trent Uni|GPROSTD357233|2,335,914.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Nottingham Trent Uni|GPROSTD359006|527,610.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Nottingham Trent Uni|GPROSTD362066|95,247.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Nottingham Trent Uni|GPROSTD362957|31,749.00
BIS|HEFCE|18/09/2014|Catalyst Fund|RIS policy team|NUS|GPROSTD333771|211,250.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|N Warwick & Hinckley|GPROSTD357188|57,100.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Oldham College|GPROSTD357260|38,055.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Open University|GPROSTD357269|11,497,655.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Open University|GPROSTD359024|1,503,580.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Open University|GPROSTD362084|106,875.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Open University|GPROSTD362975|35,625.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Oxford Brookes Univ|GPROSTD357296|1,373,355.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Oxford Brookes Univ|GPROSTD359051|532,648.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Oxford Brookes Univ|GPROSTD362111|184,237.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Oxford Brookes Univ|GPROSTD363002|61,412.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Plumpton College|GPROSTD357341|41,230.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Plymouth Coll of Art|GPROSTD357368|113,797.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Plymouth University|GPROSTD357359|4,480,133.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Plymouth University|GPROSTD359060|991,832.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Plymouth University|GPROSTD362120|169,274.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Plymouth University|GPROSTD363011|56,426.00
BIS|HEFCE|18/09/2014|SDF Capital (T)|RIS policy team|Plymouth University|GPROSTD363789|240,000.00
BIS|HEFCE|18/09/2014|Quality Assurance|E&P policy team|QAA|GPROSTD363663|250,000.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Queen Mary, UoL|GPROSTD357395|4,559,028.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Queen Mary, UoL|GPROSTD359078|5,011,134.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Queen Mary, UoL|GPROSTD362138|320,625.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Queen Mary, UoL|GPROSTD363029|106,875.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Ravensbourne|GPROSTD357404|389,416.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|RCSSD|GPROSTD355793|443,959.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|RCSSD|GPROSTD358475|52,199.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Reaseheath College|GPROSTD357422|54,905.00
BIS|HEFCE|18/09/2014|Teaching 13-14|E&P policy team|Riverside College|GPROSTD335869|62,611.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Riverside College|GPROSTD356359|35,392.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Riverside College|GPROSTD356360|35,392.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Roehampton Uni|GPROSTD357467|753,532.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Roehampton Uni|GPROSTD359096|385,003.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Roehampton Uni|GPROSTD362156|51,885.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Rose Bruford College|GPROSTD357476|234,343.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Rotherham Coll A&T|GPROSTD357485|54,863.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Royal Academy Music|GPROSTD357503|451,703.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Royal Academy Music|GPROSTD359123|68,037.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Royal Agricultural|GPROSTD357494|426,720.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Royal College Music|GPROSTD357521|494,693.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Royal College Music|GPROSTD359141|65,091.00
BIS|HEFCE|18/09/2014|Revolving Green Fund|RIS policy team|Royal College Music|GPROSTD364048|350,000.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Royal College of Art|GPROSTD357512|1,587,627.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Royal College of Art|GPROSTD359132|386,378.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Royal College of Art|GPROSTD362165|33,841.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Royal Holloway|GPROSTD357530|889,258.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Royal Holloway|GPROSTD359150|2,131,799.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Royal Holloway|GPROSTD362174|54,561.00
BIS|HEFCE|18/09/2014|Catalyst Fund C (R)|RIS policy team|Royal North Coll Mus|GPROSTD347121|120,000.00
BIS|HEFCE|18/09/2014|Catalyst Fund C (T)|RIS policy team|Royal North Coll Mus|GPROSTD347129|180,000.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Royal North Coll Mus|GPROSTD357539|657,824.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Royal North Coll Mus|GPROSTD359159|26,515.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Royal North Coll Mus|GPROSTD362183|28,597.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Royal Veterinary|GPROSTD357548|2,312,601.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Royal Veterinary|GPROSTD359168|794,022.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Royal Veterinary|GPROSTD362192|134,277.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Royal Veterinary|GPROSTD363083|44,760.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Runshaw College|GPROSTD357557|27,797.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Ruskin College|GPROSTD357566|51,958.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Sheffield College|GPROSTD357620|63,404.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Sheffield Hallam Uni|GPROSTD357629|2,292,231.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Sheffield Hallam Uni|GPROSTD359186|605,984.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Sheffield Hallam Uni|GPROSTD362210|136,163.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Sheffield Hallam Uni|GPROSTD363101|45,388.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|SOAS|GPROSTD357278|475,934.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|SOAS|GPROSTD359033|976,474.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|SOAS|GPROSTD362093|53,462.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Solihull College|GPROSTD357647|96,059.00
BIS|HEFCE|18/09/2014|Catalyst Fund  (R)|RIS policy team|Somerset College|GPROSTD346721|169,920.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Somerset College|GPROSTD357656|80,418.00
BIS|HEFCE|18/09/2014|Catalyst Fund  (R)|RIS policy team|Southampton Solent U|GPROSTD354482|43,403.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Southampton Solent U|GPROSTD357701|1,461,855.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Southampton Solent U|GPROSTD359204|29,801.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Southampton Solent U|GPROSTD362228|98,632.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Southampton Solent U|GPROSTD363119|32,877.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|South Devon College|GPROSTD357755|30,671.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|South Essex College|GPROSTD357782|26,893.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|South Tyneside Coll|GPROSTD357737|101,222.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Sparsholt College|GPROSTD357791|93,366.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Staffordshire Uni|GPROSTD357800|2,068,295.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Staffordshire Uni|GPROSTD359222|86,833.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Staffordshire Uni|GPROSTD362246|135,247.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Staffordshire Uni|GPROSTD363137|45,082.00
BIS|HEFCE|18/09/2014|Revolving Green Fund|RIS policy team|Staffordshire Uni|GPROSTD364039|121,495.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Stephenson College|GPROSTD357827|27,813.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|St George's Uni|GPROSTD357836|2,190,345.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|St George's Uni|GPROSTD359231|619,475.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|St George's Uni|GPROSTD362255|105,164.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|St George's Uni|GPROSTD363146|35,055.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Sth & City Coll Birm|GPROSTD357665|43,770.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|St Helens Coll|GPROSTD357845|141,352.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|St Mary's University|GPROSTD357854|444,086.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|St Mary's University|GPROSTD359240|41,191.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Stockport College|GPROSTD357881|84,484.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Sunderland College|GPROSTD355883|62,274.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Swindon College|GPROSTD357944|27,976.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Tameside College|GPROSTD357953|26,528.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Teesside University|GPROSTD357962|1,620,284.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Teesside University|GPROSTD359285|151,057.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Teesside University|GPROSTD362291|143,286.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Teesside University|GPROSTD363182|47,763.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|The Manchester Colle|GPROSTD356945|201,336.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Trafford College|GPROSTD357728|41,112.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Trinity Laban Cons M|GPROSTD358016|935,891.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Trinity Laban Cons M|GPROSTD362309|43,822.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Tyne Met College|GPROSTD357161|52,087.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni Coll Birmingham|GPROSTD355451|573,885.00
BIS|HEFCE|18/09/2014|SDF Recurrent|RIS policy team|Uni College London|GPROSTD292631|30,214.00
BIS|HEFCE|18/09/2014|SDF Recurrent|RIS policy team|Uni College London|GPROSTD304055|30,214.00
BIS|HEFCE|18/09/2014|PSS|E&P policy team|Uni College London|GPROSTD347146|1,207,420.00
BIS|HEFCE|18/09/2014|UKRPIF|Finance|Uni College London|GPROSTD347959|1,772,978.00
BIS|HEFCE|18/09/2014|UKRPIF|Finance|Uni College London|GPROSTD347963|1,968,785.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni College London|GPROSTD356882|6,845,053.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni College London|GPROSTD358907|18,143,922.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni College London|GPROSTD361985|320,625.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni College London|GPROSTD362876|106,875.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni for Creative Art|GPROSTD356009|551,542.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni for Creative Art|GPROSTD358538|64,286.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Arts London|GPROSTD356819|2,348,850.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Arts London|GPROSTD358853|994,714.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Arts London|GPROSTD361940|283,459.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Arts London|GPROSTD362831|94,486.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Bedfordshire|GPROSTD356909|1,135,571.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Bedfordshire|GPROSTD358925|167,181.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Bedfordshire|GPROSTD362003|54,457.00
BIS|HEFCE|18/09/2014|UKRPIF|Finance|Uni of Birmingham|GPROSTD347967|3,545,955.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Birmingham|GPROSTD355460|5,206,670.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Birmingham|GPROSTD358349|6,443,720.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Birmingham|GPROSTD361508|320,625.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Birmingham|GPROSTD362399|106,875.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Bradford|GPROSTD355586|1,621,569.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Bradford|GPROSTD358385|916,371.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Bradford|GPROSTD361535|121,917.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Bradford|GPROSTD362426|40,638.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Brighton|GPROSTD355604|3,054,521.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Brighton|GPROSTD358394|897,107.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Brighton|GPROSTD361544|116,257.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Brighton|GPROSTD362435|38,752.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Bristol|GPROSTD355613|5,110,557.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Bristol|GPROSTD358403|7,533,363.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Bristol|GPROSTD361553|320,625.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Bristol|GPROSTD362444|106,875.00
BIS|HEFCE|18/09/2014|UKRPIF|Finance|Uni of Cambridge|GPROSTD347971|3,728,838.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Cambridge|GPROSTD355712|3,856,432.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Cambridge|GPROSTD358430|19,277,799.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Cambridge|GPROSTD361580|320,625.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Cambridge|GPROSTD362471|106,875.00
BIS|HEFCE|18/09/2014|Museums, Gal & Coll|RIS policy team|Uni of Cambridge|GPROSTD363798|163,000.00
BIS|HEFCE|18/09/2014|Museums, Gal & Coll|RIS policy team|Uni of Cambridge|GPROSTD363816|163,000.00
BIS|HEFCE|18/09/2014|Catalyst Fund  (R)|RIS policy team|Uni of Central Lancs|GPROSTD342938|70,000.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Central Lancs|GPROSTD355784|3,136,919.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Central Lancs|GPROSTD358466|522,909.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Central Lancs|GPROSTD361616|254,443.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Central Lancs|GPROSTD362507|84,814.00
BIS|HEFCE|18/09/2014|Catalyst Fund  (R)|RIS policy team|Uni of Chester|GPROSTD343031|70,791.00
BIS|HEFCE|18/09/2014|Catalyst Fund C (R)|RIS policy team|Uni of Chester|GPROSTD346745|217,120.00
BIS|HEFCE|18/09/2014|Catalyst Fund C (T)|RIS policy team|Uni of Chester|GPROSTD346749|325,680.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Chester|GPROSTD355811|1,007,923.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Chester|GPROSTD358484|103,858.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Chester|GPROSTD361625|49,194.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Chichester|GPROSTD355838|371,074.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Chichester|GPROSTD358493|42,103.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Chichester|GPROSTD361634|32,053.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Cumbria|GPROSTD356027|509,720.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of East Anglia|GPROSTD356108|2,010,126.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of East Anglia|GPROSTD358583|2,428,076.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of East Anglia|GPROSTD361706|198,737.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of East Anglia|GPROSTD362597|66,246.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of East Anglia|GPROSTD363341|498,059.00
BIS|HEFCE|18/09/2014|Museums, Gal & Coll|RIS policy team|Uni of East Anglia|GPROSTD363802|25,000.00
BIS|HEFCE|18/09/2014|Museums, Gal & Coll|RIS policy team|Uni of East Anglia|GPROSTD363820|25,000.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of East London|GPROSTD356117|1,785,146.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of East London|GPROSTD358592|313,164.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of East London|GPROSTD361715|68,445.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Gloucester|GPROSTD356261|720,345.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Gloucester|GPROSTD358646|101,921.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Gloucester|GPROSTD361760|37,714.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Greenwich|GPROSTD356297|2,706,541.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Greenwich|GPROSTD358664|429,281.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Greenwich|GPROSTD361778|194,614.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Greenwich|GPROSTD362669|64,871.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Hertfordshire|GPROSTD356450|2,092,986.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Hertfordshire|GPROSTD358691|629,472.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Hertfordshire|GPROSTD361796|320,625.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Hertfordshire|GPROSTD362687|106,875.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Huddersfield|GPROSTD356504|2,755,143.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Huddersfield|GPROSTD358709|311,738.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Huddersfield|GPROSTD361805|104,912.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Huddersfield|GPROSTD362696|34,971.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Leicester|GPROSTD356747|2,681,250.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Leicester|GPROSTD358799|3,010,615.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Leicester|GPROSTD361895|215,884.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Leicester|GPROSTD362786|71,962.00
BIS|HEFCE|18/09/2014|Catalyst Fund C (R)|RIS policy team|Uni of Lincoln|GPROSTD346891|322,000.00
BIS|HEFCE|18/09/2014|Catalyst Fund C (T)|RIS policy team|Uni of Lincoln|GPROSTD346904|483,000.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Lincoln|GPROSTD356765|1,010,546.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Lincoln|GPROSTD358808|259,001.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Lincoln|GPROSTD361904|57,321.00
BIS|HEFCE|18/09/2014|UKRPIF|Finance|Uni of Liverpool|GPROSTD347974|1,950,275.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Liverpool|GPROSTD356801|5,368,893.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Liverpool|GPROSTD358835|4,776,807.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Liverpool|GPROSTD361931|320,625.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Liverpool|GPROSTD362822|106,875.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of London|GPROSTD356828|1,408,111.00
BIS|HEFCE|18/09/2014|UKRPIF|Finance|Uni of Manchester|GPROSTD343341|150,000.00
BIS|HEFCE|18/09/2014|UKRPIF|Finance|Uni of Manchester|GPROSTD347978|3,194,442.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Manchester|GPROSTD356936|6,213,822.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Manchester|GPROSTD358943|12,868,427.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Manchester|GPROSTD362021|320,625.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Manchester|GPROSTD362912|106,875.00
BIS|HEFCE|18/09/2014|Museums, Gal & Coll|RIS policy team|Uni of Manchester|GPROSTD363806|172,500.00
BIS|HEFCE|18/09/2014|Museums, Gal & Coll|RIS policy team|Uni of Manchester|GPROSTD363824|172,500.00
BIS|HEFCE|18/09/2014|Teaching 14-15|E&P policy team|Uni of Northampton|GPROSTD357143|922,033.00
BIS|HEFCE|18/09/2014|Research 14-15|RIS policy team|Uni of Northampton|GPROSTD358979|92,935.00
BIS|HEFCE|18/09/2014|HEIF 2011-15 (BIS)|RIS policy team|Uni of Northampton|GPROSTD362048|134,124.00
BIS|HEFCE|18/09/2014|HEIF 2011-15|RIS policy team|Uni of Northampton|GPROSTD362939|44,709.00
BIS|HEFCE|18/09/2014|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD309247|30,214.00
