DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|RCSSD|GPROSTD321785|34,696.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Riverside Col Halton|GPROSTD319814|116,105.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Roehampton Uni|GPROSTD320804|1,525,231.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Roehampton Uni|GPROSTD322406|249,266.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Roehampton Uni|GPROSTD323627|38,418.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Rose Bruford College|GPROSTD320813|306,987.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Rotherham Coll A&T|GPROSTD320822|53,782.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Royal Academy Music|GPROSTD320840|369,132.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Royal Academy Music|GPROSTD322433|47,290.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Royal Agricultural|GPROSTD320831|403,675.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Royal College Music|GPROSTD320858|380,711.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Royal College Music|GPROSTD322451|45,792.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Royal College of Art|GPROSTD320849|823,382.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Royal College of Art|GPROSTD322442|257,639.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Royal College of Art|GPROSTD323639|25,058.00
BIS|HEFCE|20/12/2012|London Insts|Inst teams Lond East|Royal College of Art|GPROSTD324713|255,107.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Royal Holloway|GPROSTD320867|1,740,421.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Royal Holloway|GPROSTD322460|1,439,590.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Royal Holloway|GPROSTD323651|40,399.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Royal North Coll Mus|GPROSTD320876|524,063.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Royal Veterinary|GPROSTD320885|1,865,697.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Royal Veterinary|GPROSTD322478|566,495.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Royal Veterinary|GPROSTD323675|99,425.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Ruskin College|GPROSTD320903|83,696.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Sheffield College|GPROSTD320948|95,500.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Sheffield Hallam Uni|GPROSTD320957|4,433,968.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Sheffield Hallam Uni|GPROSTD322496|442,103.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Sheffield Hallam Uni|GPROSTD323699|100,821.00
BIS|HEFCE|20/12/2012|Inherited Staff|Finance|Sheffield LEA|GPROSTD314459|63,197.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|SOAS|GPROSTD320642|533,908.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|SOAS|GPROSTD322343|658,708.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|SOAS|GPROSTD323543|39,586.00
BIS|HEFCE|20/12/2012|London Insts|Inst teams Lond East|SOAS|GPROSTD324701|42,756.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Solihull College|GPROSTD320975|111,489.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Somerset Coll of Art|GPROSTD320984|47,682.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Southampton Solent U|GPROSTD321029|2,425,009.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Southampton Solent U|GPROSTD323723|73,031.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|South Downs College|GPROSTD321002|35,897.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|South Glos & Stroud|GPROSTD321101|30,714.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|South Notts College|GPROSTD321011|82,399.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|South Tyneside Coll|GPROSTD321065|163,392.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Sparsholt College|GPROSTD321119|164,340.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Staffordshire Uni|GPROSTD321128|3,676,593.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Staffordshire Uni|GPROSTD322532|60,375.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Staffordshire Uni|GPROSTD323747|100,142.00
BIS|HEFCE|20/12/2012|Basic Grant|RIS policy team|Staffordshire Uni|GPROSTD327313|27,952.00
BIS|HEFCE|20/12/2012|Inherited Staff|Finance|Staffs LEA|GPROSTD314463|46,458.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Stephenson College|GPROSTD321155|80,242.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|St George's Med Sch|GPROSTD321164|2,089,575.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|St George's Med Sch|GPROSTD322541|566,141.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|St George's Med Sch|GPROSTD323759|77,868.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|St Helens Coll|GPROSTD321173|221,302.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|St Mary's Uni Colleg|GPROSTD321182|631,867.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|St Mary's Uni Colleg|GPROSTD322550|25,364.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Stockport College|GPROSTD321209|244,739.00
BIS|HEFCE|20/12/2012|Inherited Staff|Finance|Sunderland LEA|GPROSTD314466|32,155.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Swindon College|GPROSTD321281|35,816.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Tameside College|GPROSTD321290|30,713.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Teesside University|GPROSTD321299|3,449,412.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Teesside University|GPROSTD322595|124,770.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Teesside University|GPROSTD323807|106,095.00
BIS|HEFCE|20/12/2012|Basic Grant|RIS policy team|Teesside University|GPROSTD327340|51,981.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Trafford College|GPROSTD321056|59,760.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Trinity Laban Cons M|GPROSTD321344|753,588.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Trinity Laban Cons M|GPROSTD323831|32,448.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Tyne Met College|GPROSTD320534|37,165.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|UC Plymouth Mark/Joh|GPROSTD321191|320,104.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni Coll Birmingham|GPROSTD318968|862,938.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni College Falmouth|GPROSTD319679|1,135,554.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni College Falmouth|GPROSTD321947|45,950.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|Uni College London|GPROSTD234982|29,405.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|Uni College London|GPROSTD261991|29,405.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|Uni College London|GPROSTD310323|28,618.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni College London|GPROSTD320282|6,114,188.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni College London|GPROSTD322217|12,313,905.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni College London|GPROSTD323399|237,405.00
BIS|HEFCE|20/12/2012|London Insts|Inst teams Lond East|Uni College London|GPROSTD324689|184,913.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni College London|GPROSTD325241|44,300.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni for Creative Art|GPROSTD319490|1,619,353.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni for Creative Art|GPROSTD321848|41,201.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Arts London|GPROSTD320219|3,356,802.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Arts London|GPROSTD322154|673,322.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Arts London|GPROSTD323339|209,885.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Arts London|GPROSTD325088|62,021.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Bedfordshire|GPROSTD320309|2,509,433.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Bedfordshire|GPROSTD322235|113,040.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Bedfordshire|GPROSTD323423|40,322.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|Uni of Birmingham|GPROSTD291166|28,618.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Birmingham|GPROSTD318977|6,279,216.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Birmingham|GPROSTD321659|4,558,230.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Birmingham|GPROSTD322763|237,405.00
BIS|HEFCE|20/12/2012|SDF Capital LAT|RIS policy team|Uni of Bradford|GPROSTD309992|39,548.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Bradford|GPROSTD319085|2,392,506.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Bradford|GPROSTD321695|649,726.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Bradford|GPROSTD322799|90,272.00
BIS|HEFCE|20/12/2012|SDF Capital LAT|RIS policy team|Uni of Bradford|GPROSTD324777|70,525.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Brighton|GPROSTD319103|3,470,174.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Brighton|GPROSTD321704|632,587.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Brighton|GPROSTD322811|86,081.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|Uni of Bristol|GPROSTD227278|29,405.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Bristol|GPROSTD319112|5,563,420.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Bristol|GPROSTD321713|5,230,898.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Bristol|GPROSTD322823|237,405.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|Uni of Cambridge|GPROSTD265817|28,618.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Cambridge|GPROSTD319193|4,923,516.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Cambridge|GPROSTD321740|12,958,059.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Cambridge|GPROSTD322859|237,405.00
BIS|HEFCE|20/12/2012|Museums, Gal & Coll|RIS policy team|Uni of Cambridge|GPROSTD323939|162,935.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Central Lancs|GPROSTD319265|5,093,685.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Central Lancs|GPROSTD321776|344,887.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Central Lancs|GPROSTD322907|188,401.00
BIS|HEFCE|20/12/2012|Basic Grant|RIS policy team|Uni of Central Lancs|GPROSTD326962|26,607.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Chester|GPROSTD319292|2,027,414.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Chester|GPROSTD321794|61,804.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Chester|GPROSTD322919|36,425.00
BIS|HEFCE|20/12/2012|Basic Grant|RIS policy team|Uni of Chester|GPROSTD326971|59,495.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Chichester|GPROSTD319319|861,817.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Chichester|GPROSTD321803|29,009.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Cumbria|GPROSTD319508|1,167,772.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of East Anglia|GPROSTD319589|2,930,892.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of East Anglia|GPROSTD321893|1,679,102.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of East Anglia|GPROSTD322702|1,050,594.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of East Anglia|GPROSTD323027|147,154.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of East London|GPROSTD319598|3,425,683.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of East London|GPROSTD321902|222,893.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of East London|GPROSTD323039|50,679.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Gloucester|GPROSTD319724|1,452,862.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Gloucester|GPROSTD321956|73,421.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Gloucester|GPROSTD323099|27,925.00
BIS|HEFCE|20/12/2012|Inherited Staff|Finance|Uni of Greenwich|GPROSTD314486|29,070.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Greenwich|GPROSTD319751|4,393,817.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Greenwich|GPROSTD321974|283,677.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Greenwich|GPROSTD323123|144,101.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Hertfordshire|GPROSTD319895|3,640,500.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Hertfordshire|GPROSTD322001|464,367.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Hertfordshire|GPROSTD323147|237,405.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Huddersfield|GPROSTD319940|3,988,024.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Huddersfield|GPROSTD322019|218,345.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Huddersfield|GPROSTD323159|77,682.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Leicester|GPROSTD320147|3,226,045.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Leicester|GPROSTD322109|2,102,861.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Leicester|GPROSTD323279|159,850.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Lincoln|GPROSTD320165|2,500,998.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Lincoln|GPROSTD322118|176,698.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Lincoln|GPROSTD323291|42,444.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Liverpool|GPROSTD320201|6,015,244.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Liverpool|GPROSTD322145|3,937,071.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Liverpool|GPROSTD323327|237,405.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|Uni of Liverpool|GPROSTD327530|70,396.00
BIS|HEFCE|20/12/2012|London Insts|Inst teams Lond East|Uni of London|GPROSTD324677|813,762.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|Uni of Manchester|GPROSTD249977|28,562.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Manchester|GPROSTD320336|7,877,228.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Manchester|GPROSTD322253|9,052,039.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Manchester|GPROSTD323447|237,405.00
BIS|HEFCE|20/12/2012|Museums, Gal & Coll|RIS policy team|Uni of Manchester|GPROSTD324035|172,431.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|Uni of Newcastle|GPROSTD211090|28,563.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|Uni of Newcastle|GPROSTD287982|29,405.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Newcastle|GPROSTD320453|5,216,535.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Newcastle|GPROSTD322280|3,742,789.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Newcastle|GPROSTD323471|237,405.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Northampton|GPROSTD320516|1,753,658.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Northampton|GPROSTD322289|64,880.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Northampton|GPROSTD323483|99,311.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Northumbria|GPROSTD320552|4,329,500.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Northumbria|GPROSTD322307|305,937.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Northumbria|GPROSTD323495|104,201.00
BIS|HEFCE|20/12/2012|Basic Grant|RIS policy team|Uni of Northumbria|GPROSTD327232|44,128.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD228867|130,000.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Nottingham|GPROSTD320615|5,775,429.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Nottingham|GPROSTD322325|5,342,060.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Nottingham|GPROSTD323519|237,405.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Plymouth|GPROSTD320723|5,971,872.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Plymouth|GPROSTD322370|727,779.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Plymouth|GPROSTD323579|125,338.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Portsmouth|GPROSTD320741|4,116,363.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Portsmouth|GPROSTD322379|517,537.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Portsmouth|GPROSTD323591|64,401.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Reading|GPROSTD320777|2,219,874.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Reading|GPROSTD322397|1,825,776.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Reading|GPROSTD323615|180,858.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Salford|GPROSTD320921|3,445,957.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Salford|GPROSTD322487|746,190.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Salford|GPROSTD323687|148,891.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Sheffield|GPROSTD320966|5,247,174.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Sheffield|GPROSTD322505|4,769,943.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Sheffield|GPROSTD323711|237,405.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Southampton|GPROSTD321038|4,586,341.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Southampton|GPROSTD322523|4,813,150.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Southampton|GPROSTD323735|237,405.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Sunderland|GPROSTD321245|2,473,255.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Sunderland|GPROSTD322568|212,977.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Sunderland|GPROSTD323771|86,123.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|Uni of Warwick|GPROSTD190770|88,967.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Warwick|GPROSTD321389|3,326,447.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Warwick|GPROSTD322631|3,635,518.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Warwick|GPROSTD323843|237,405.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of West London|GPROSTD321317|1,620,807.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of West London|GPROSTD322604|51,328.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of West London|GPROSTD323819|51,373.00
BIS|HEFCE|20/12/2012|Inherited Staff|Finance|Uni of Westminster|GPROSTD314499|33,300.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Westminster|GPROSTD321434|3,726,172.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Westminster|GPROSTD322649|433,973.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Westminster|GPROSTD323867|104,151.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Winchester|GPROSTD321497|773,434.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Winchester|GPROSTD322658|67,424.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Wolverhampton|GPROSTD321515|3,389,359.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni of Wolverhampton|GPROSTD322667|192,422.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni of Wolverhampton|GPROSTD323879|173,854.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|Uni of Worcester|GPROSTD25617|166,500.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni of Worcester|GPROSTD321542|1,424,504.00
BIS|HEFCE|20/12/2012|International|Regulatory Partnersh|Universities UK|GPROSTD286300|120,310.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|University of Bath|GPROSTD318905|2,762,264.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|University of Bath|GPROSTD321641|1,856,219.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|University of Bath|GPROSTD322739|197,929.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|University of Bolton|GPROSTD319040|1,113,804.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|University of Bolton|GPROSTD321677|74,111.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|University of Bolton|GPROSTD322775|25,474.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|University of Derby|GPROSTD319535|2,675,679.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|University of Derby|GPROSTD321875|41,259.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|University of Derby|GPROSTD323003|56,184.00
BIS|HEFCE|20/12/2012|Basic Grant|RIS policy team|University of Derby|GPROSTD327016|32,772.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|University of Durham|GPROSTD319571|3,070,923.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|University of Durham|GPROSTD321884|2,715,177.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|University of Durham|GPROSTD323015|237,405.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|University of Essex|GPROSTD319652|2,172,381.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|University of Essex|GPROSTD321929|979,010.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|University of Essex|GPROSTD323063|61,729.00
BIS|HEFCE|20/12/2012|Basic Grant|RIS policy team|University of Essex|GPROSTD327052|78,758.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|University of Exeter|GPROSTD295098|29,405.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|University of Exeter|GPROSTD319670|3,528,809.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|University of Exeter|GPROSTD321938|2,071,797.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|University of Exeter|GPROSTD323075|223,737.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|University of Hull|GPROSTD319967|2,951,301.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|University of Hull|GPROSTD322028|839,651.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|University of Hull|GPROSTD323171|163,393.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|University of Kent|GPROSTD319994|3,598,404.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|University of Kent|GPROSTD322055|1,194,808.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|University of Kent|GPROSTD323207|73,259.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|University of Leeds|GPROSTD320111|6,830,415.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|University of Leeds|GPROSTD322091|5,205,457.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|University of Leeds|GPROSTD323255|237,405.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|University of Oxford|GPROSTD194709|28,562.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|University of Oxford|GPROSTD210502|28,563.00
BIS|HEFCE|20/12/2012|SDF Recurrent|RIS policy team|University of Oxford|GPROSTD284201|28,618.00
