DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|18/03/2016|Museums, Gal & Coll|RIS policy team|University of Oxford|GPROSTD382489|285,016.00
BIS|HEFCE|18/03/2016|Transitional Res|Finance|University of Oxford|GPROSTD383042|240,262.00
BIS|HEFCE|18/03/2016|STEM Capital|R,,E & KE|University of Oxford|GPROSTD386637|1,784,000.00
BIS|HEFCE|18/03/2016|STEM Capital|R,,E & KE|University of Oxford|GPROSTD386638|574,000.00
BIS|HEFCE|18/03/2016|Catalyst Fund  (R)|RIS policy team|University of Surrey|GPROSTD346654|241,328.00
BIS|HEFCE|18/03/2016|Transitional Res|Finance|University of Surrey|GPROSTD383049|26,848.00
BIS|HEFCE|18/03/2016|STEM Capital|R,,E & KE|University of Surrey|GPROSTD386643|1,400,000.00
BIS|HEFCE|18/03/2016|STEM Capital|R,,E & KE|University of Sussex|GPROSTD386881|900,000.00
BIS|HEFCE|18/03/2016|Catalyst Fund  (R)|RIS policy team|Uni West of England|GPROSTD375755|41,622.00
BIS|HEFCE|25/03/2016|Professional serv|Efficiency & Funding|BDO Stoy Hayward|PIS6120|75,876.00
BIS|HEFCE|25/03/2016|Professional serv|ITS|Ernst & Young LLP|PIS6118|25,371.18
BIS|HEFCE|25/03/2016|Professional serv|ITS|Ernst & Young LLP|PIS6119|37,800.00
BIS|HEFCE|25/03/2016|Professional serv|Internal Governance|Ernst & Young LLP|PIS6123|29,685.00
BIS|HEFCE|25/03/2016|Premises costs|Facilities Managemen|GVA Grimley Ltd|PIS6129|69,982.50
BIS|HEFCE|25/03/2016|Premises costs|Facilities Managemen|GVA Grimley Ltd|PIS6130|94,413.60
BIS|HEFCE|25/03/2016|PD - research|Efficiency & Funding|KPMG Llp|PIS6134|100,299.62
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Anglia Ruskin Uni|GPROSTD388383|559,049.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Anglia Ruskin Uni|GPROSTD389379|1,021,842.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Arts Uni Bournemouth|GPROSTD388384|117,938.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Arts Uni Bournemouth|GPROSTD389380|138,932.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Aston University|GPROSTD387609|90,079.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Aston University|GPROSTD388385|427,416.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Aston University|GPROSTD389381|615,501.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Bath Spa University|GPROSTD388386|248,608.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Bath Spa University|GPROSTD389382|278,321.00
BIS|HEFCE|31/03/2016|Catalyst Fund|RIS policy team|Birkbeck College|GPROSTD386723|187,636.00
BIS|HEFCE|31/03/2016|Basic Grant|RIS policy team|Birkbeck College|GPROSTD387576|58,330.00
BIS|HEFCE|31/03/2016|Basic Grant|RIS policy team|Birkbeck College|GPROSTD387581|111,104.00
BIS|HEFCE|31/03/2016|Basic Grant|RIS policy team|Birkbeck College|GPROSTD387582|326,368.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Birkbeck College|GPROSTD387612|103,163.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Birkbeck College|GPROSTD388388|261,398.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Birkbeck College|GPROSTD389384|755,216.00
BIS|HEFCE|31/03/2016|STEM Capital|R,,E & KE|Birmingham City Univ|GPROSTD386574|790,000.00
BIS|HEFCE|31/03/2016|STEM Capital|R,,E & KE|Birmingham City Univ|GPROSTD386883|727,000.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Birmingham City Univ|GPROSTD388402|621,688.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Birmingham City Univ|GPROSTD389398|1,115,904.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Bishop Gros Uni|GPROSTD388391|85,355.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Bishop Gros Uni|GPROSTD389387|60,919.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Bournemouth Uni|GPROSTD387615|30,522.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Bournemouth Uni|GPROSTD388393|476,367.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Bournemouth Uni|GPROSTD389389|647,735.00
BIS|HEFCE|31/03/2016|New site alterations|ROBO|Bray & Slaughter Ltd|PIS6212|28,324.97
BIS|HEFCE|31/03/2016|Teaching 14-15|E&P policy team|Brighton & Hove Coll|GPROSTD387550|127,684.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Brunel University|GPROSTD387619|167,281.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Brunel University|GPROSTD388397|399,110.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Brunel University|GPROSTD389393|787,190.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Bucks New University|GPROSTD388398|200,564.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Bucks New University|GPROSTD389394|324,594.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Canterbury CCUC|GPROSTD388400|387,378.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Canterbury CCUC|GPROSTD389396|473,543.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Conservatoire D&D|GPROSTD389404|580,954.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Courtauld Institute|GPROSTD389405|46,029.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Coventry University|GPROSTD387631|49,855.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Coventry University|GPROSTD388409|761,053.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Coventry University|GPROSTD389406|1,230,642.00
BIS|HEFCE|31/03/2016|STEM Capital|R,,E & KE|Cranfield University|GPROSTD386578|1,650,000.00
BIS|HEFCE|31/03/2016|UKRPIF|Finance|Cranfield University|GPROSTD386873|2,500,000.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Cranfield University|GPROSTD387632|213,023.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Cranfield University|GPROSTD388410|101,077.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Cranfield University|GPROSTD389407|698,738.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|De Montfort Uni|GPROSTD387635|37,887.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|De Montfort Uni|GPROSTD388413|623,765.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|De Montfort Uni|GPROSTD389410|996,321.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Edge Hill University|GPROSTD388419|395,448.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Edge Hill University|GPROSTD389416|425,372.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Falmouth Uni|GPROSTD388422|183,225.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Falmouth Uni|GPROSTD389419|344,434.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Goldsmiths' College|GPROSTD387645|51,908.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Goldsmiths' College|GPROSTD388424|242,935.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Goldsmiths' College|GPROSTD389421|431,702.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Guildhall Sch M & D|GPROSTD389423|78,590.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Harper Adams Uni|GPROSTD388426|172,468.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Harper Adams Uni|GPROSTD389424|556,806.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Imperial College|GPROSTD387651|2,225,322.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Imperial College|GPROSTD388430|620,843.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Imperial College|GPROSTD389429|2,803,778.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Inst Cancer Research|GPROSTD387623|261,654.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Inst Cancer Research|GPROSTD389397|68,544.00
BIS|HEFCE|31/03/2016|STEM Capital|R,,E & KE|King's College|GPROSTD375708|562,500.00
BIS|HEFCE|31/03/2016|STEM Capital|R,,E & KE|King's College|GPROSTD386730|562,500.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|King's College|GPROSTD387654|1,145,175.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|King's College|GPROSTD388433|891,205.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|King's College|GPROSTD389432|3,757,411.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Kingston University|GPROSTD387655|27,241.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Kingston University|GPROSTD388434|644,029.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Kingston University|GPROSTD389433|1,535,964.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Leeds Bec University|GPROSTD388438|673,754.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Leeds Bec University|GPROSTD389437|878,780.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Leeds College of Art|GPROSTD388436|52,586.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Leeds College of Art|GPROSTD389435|72,121.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Leeds Trinity Uni|GPROSTD388497|126,097.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Leeds Trinity Uni|GPROSTD389499|98,483.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Liverpool Hope Uni|GPROSTD388442|174,406.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Liverpool Hope Uni|GPROSTD389441|200,856.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Liverpool Inst PA|GPROSTD388444|31,853.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Liverpool Inst PA|GPROSTD389443|107,531.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Liverpool John Moore|GPROSTD387661|61,886.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Liverpool John Moore|GPROSTD388441|746,926.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Liverpool John Moore|GPROSTD389440|1,154,111.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|London Met Uni|GPROSTD388451|410,122.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|London Met Uni|GPROSTD389450|940,353.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|London Sch Economics|GPROSTD387668|174,008.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|London Sch Economics|GPROSTD388449|173,928.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|London Sch Economics|GPROSTD389448|169,219.00
BIS|HEFCE|31/03/2016|Transitional Res|Finance|London Sch Hygiene|GPROSTD383038|42,479.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|London Sch Hygiene|GPROSTD387669|266,072.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|London Sch Hygiene|GPROSTD388450|35,026.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|London Sch Hygiene|GPROSTD389449|302,420.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|London South Bank|GPROSTD388452|373,110.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|London South Bank|GPROSTD389451|1,038,376.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Loughborough Uni|GPROSTD387673|347,751.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Loughborough Uni|GPROSTD388454|586,914.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Loughborough Uni|GPROSTD389453|916,128.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|LSTM|GPROSTD387664|89,069.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|LSTM|GPROSTD389444|94,746.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Manchester Met|GPROSTD387675|50,693.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Manchester Met|GPROSTD388456|1,062,777.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Manchester Met|GPROSTD389455|1,407,470.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Middlesex University|GPROSTD387677|39,566.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Middlesex University|GPROSTD388458|498,901.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Middlesex University|GPROSTD389457|953,857.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|National Film & TV|GPROSTD389460|34,719.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Newman Uni|GPROSTD388459|87,254.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Newman Uni|GPROSTD389458|94,378.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Norwich Uni Arts|GPROSTD388463|79,258.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Norwich Uni Arts|GPROSTD389462|123,514.00
BIS|HEFCE|31/03/2016|STEM Capital|R,,E & KE|Nottingham Trent Uni|GPROSTD386593|2,273,000.00
BIS|HEFCE|31/03/2016|Teaching 13-14|E&P policy team|Nottingham Trent Uni|GPROSTD387545|92,359.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Nottingham Trent Uni|GPROSTD387681|41,801.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Nottingham Trent Uni|GPROSTD388465|888,934.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Nottingham Trent Uni|GPROSTD389464|1,144,324.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Open University|GPROSTD389466|6,072,931.00
BIS|HEFCE|31/03/2016|STEM Capital|R,,E & KE|Oxford Brookes Univ|GPROSTD386665|347,150.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Oxford Brookes Univ|GPROSTD387685|44,215.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Oxford Brookes Univ|GPROSTD388469|504,759.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Oxford Brookes Univ|GPROSTD389469|641,185.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Plymouth Coll of Art|GPROSTD389471|65,631.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Queen Mary, UoL|GPROSTD387688|549,768.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Queen Mary, UoL|GPROSTD388472|690,030.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Queen Mary, UoL|GPROSTD389473|2,556,493.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Ravensbourne|GPROSTD389474|248,817.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|RCSSD|GPROSTD388404|49,784.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|RCSSD|GPROSTD389400|264,681.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Roehampton Uni|GPROSTD388474|303,374.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Roehampton Uni|GPROSTD389476|469,858.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Rose Bruford College|GPROSTD388475|33,885.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Rose Bruford College|GPROSTD389477|143,007.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Royal Academy Music|GPROSTD388477|41,112.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Royal Academy Music|GPROSTD389479|273,051.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Royal Agricultural|GPROSTD388476|64,080.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Royal Agricultural|GPROSTD389478|233,657.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Royal College Music|GPROSTD388479|41,929.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Royal College Music|GPROSTD389481|283,229.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Royal College of Art|GPROSTD388478|104,450.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Royal College of Art|GPROSTD389480|936,891.00
BIS|HEFCE|31/03/2016|STEM Capital|R,,E & KE|Royal Holloway|GPROSTD386669|1,717,000.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Royal Holloway|GPROSTD387694|142,595.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Royal Holloway|GPROSTD388480|285,702.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Royal Holloway|GPROSTD389482|429,475.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Royal North Coll Mus|GPROSTD388481|52,522.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Royal North Coll Mus|GPROSTD389483|376,943.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Royal Veterinary|GPROSTD387696|70,082.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Royal Veterinary|GPROSTD388482|169,275.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Royal Veterinary|GPROSTD389484|1,290,520.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Sheffield Hallam Uni|GPROSTD387698|51,026.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Sheffield Hallam Uni|GPROSTD388484|791,133.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Sheffield Hallam Uni|GPROSTD389486|1,102,736.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|SOAS|GPROSTD387683|44,919.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|SOAS|GPROSTD388467|119,701.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|SOAS|GPROSTD389467|244,199.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Southampton Solent U|GPROSTD388486|392,818.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Southampton Solent U|GPROSTD389488|663,476.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Staffordshire Uni|GPROSTD388488|481,140.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Staffordshire Uni|GPROSTD389490|967,956.00
