DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Uni of Glasgow|GPROSTD324409|40,000.00
BIS|HEFCE|14/06/2012|LGM Fund|LGM|Uni of Gloucester|GPROSTD283542|48,722.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Gloucester|GPROSTD296578|1,764,106.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Gloucester|GPROSTD298468|88,356.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Gloucester|GPROSTD300022|188,055.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Gloucester|GPROSTD301714|34,717.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Gloucester|GPROSTD303224|27,939.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Greenwich|GPROSTD296605|4,441,516.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Greenwich|GPROSTD298486|292,214.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Greenwich|GPROSTD300049|704,601.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Greenwich|GPROSTD303248|144,169.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Uni of Greenwich|GPROSTD313916|29,070.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Hertfordshire|GPROSTD296704|4,015,911.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Hertfordshire|GPROSTD298513|418,362.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Hertfordshire|GPROSTD300148|479,550.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Hertfordshire|GPROSTD301723|33,099.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Hertfordshire|GPROSTD303272|237,518.00
BIS|HEFCE|14/06/2012|FE ITT Bursaries|E&P policy team|Uni of Huddersfield|GPROSTD295493|85,510.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Huddersfield|GPROSTD296740|3,839,617.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Huddersfield|GPROSTD298531|215,959.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Huddersfield|GPROSTD300184|631,533.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Huddersfield|GPROSTD301741|45,255.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Huddersfield|GPROSTD303284|77,718.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Leicester|GPROSTD296920|3,221,852.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Leicester|GPROSTD298630|1,911,534.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Leicester|GPROSTD300364|164,419.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Leicester|GPROSTD301804|64,183.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Leicester|GPROSTD303404|159,926.00
BIS|HEFCE|14/06/2012|SS UMF|Finance|Uni of Leicester|GPROSTD312825|30,200.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Lincoln|GPROSTD296938|2,822,125.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Lincoln|GPROSTD298639|166,518.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Lincoln|GPROSTD300382|338,145.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Lincoln|GPROSTD301813|77,649.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Lincoln|GPROSTD303416|42,463.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Liverpool|GPROSTD296974|6,086,469.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Liverpool|GPROSTD298666|3,376,367.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Liverpool|GPROSTD300418|174,901.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Liverpool|GPROSTD303452|237,518.00
BIS|HEFCE|14/06/2012|London Insts|Inst teams Lond East|Uni of London|GPROSTD295556|813,762.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Uni of Manchester|GPROSTD249976|28,562.00
BIS|HEFCE|14/06/2012|Museums, Gal & Coll|RIS policy team|Uni of Manchester|GPROSTD295666|172,500.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Manchester|GPROSTD297109|8,399,498.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Manchester|GPROSTD298825|7,685,917.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Manchester|GPROSTD300553|231,526.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Manchester|GPROSTD303572|237,518.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Uni of Manchester|GPROSTD309009|168,687.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Uni of Manchester|GPROSTD313213|44,028.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Uni of Manchester|GPROSTD314880|40,000.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Uni of Manchester|GPROSTD324376|58,250.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Uni of Manchester|GPROSTD324421|39,925.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Uni of Newcastle|GPROSTD211089|28,563.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Uni of Newcastle|GPROSTD261413|60,061.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Uni of Newcastle|GPROSTD287981|28,618.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Newcastle|GPROSTD297190|5,470,107.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Newcastle|GPROSTD298852|3,220,161.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Newcastle|GPROSTD300634|138,847.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Newcastle|GPROSTD303596|237,518.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Uni of Newcastle|GPROSTD324401|39,659.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Northampton|GPROSTD297253|1,961,063.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Northampton|GPROSTD298861|63,322.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Northampton|GPROSTD300697|328,872.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Northampton|GPROSTD303608|99,359.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Northumbria|GPROSTD297289|4,727,729.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Northumbria|GPROSTD298879|289,808.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Northumbria|GPROSTD300733|484,967.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Northumbria|GPROSTD301912|77,772.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Northumbria|GPROSTD303620|104,251.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Northumbria|GPROSTD305398|31,218.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Northumbria|GPROSTD308617|26,644.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD189001|28,563.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD228865|130,000.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Nottingham|GPROSTD297334|6,473,585.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Nottingham|GPROSTD298897|4,641,274.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Nottingham|GPROSTD300778|169,169.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Nottingham|GPROSTD303644|237,518.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Plymouth|GPROSTD297406|6,399,662.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Plymouth|GPROSTD298951|679,778.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Plymouth|GPROSTD300850|707,472.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Plymouth|GPROSTD301939|122,090.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Plymouth|GPROSTD303704|125,398.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Portsmouth|GPROSTD297424|4,357,420.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Portsmouth|GPROSTD298960|460,648.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Portsmouth|GPROSTD300868|450,756.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Portsmouth|GPROSTD301948|37,644.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Portsmouth|GPROSTD303716|64,431.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Portsmouth|GPROSTD307398|27,287.00
BIS|HEFCE|14/06/2012|Museums, Gal & Coll|RIS policy team|Uni of Reading|GPROSTD295702|25,000.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Reading|GPROSTD297451|2,487,565.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Reading|GPROSTD298978|1,610,145.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Reading|GPROSTD300895|105,655.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Reading|GPROSTD301957|44,210.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Reading|GPROSTD303740|180,944.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Salford|GPROSTD297577|3,567,220.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Salford|GPROSTD299068|667,707.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Salford|GPROSTD301021|443,531.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Salford|GPROSTD301993|29,659.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Salford|GPROSTD303812|148,962.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Uni of Sheffield|GPROSTD183766|28,562.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Sheffield|GPROSTD297613|5,592,167.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Sheffield|GPROSTD299086|4,130,735.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Sheffield|GPROSTD301057|185,992.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Sheffield|GPROSTD303836|237,518.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Southampton|GPROSTD297676|4,690,159.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Southampton|GPROSTD299104|4,061,616.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Southampton|GPROSTD301120|161,731.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Southampton|GPROSTD303860|237,518.00
BIS|HEFCE|14/06/2012|SDF Capital LAT|RIS policy team|Uni of Southampton|GPROSTD311683|250,000.00
BIS|HEFCE|14/06/2012|SDF Capital LAT|RIS policy team|Uni of Southampton|GPROSTD311692|250,000.00
BIS|HEFCE|14/06/2012|SS UMF|Finance|Uni of Southampton|GPROSTD312819|30,000.00
BIS|HEFCE|14/06/2012|JISC Capital|JISC NAH|Uni of Southampton|GPROSTD324373|44,796.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Uni of Stirling|GPROSTD324411|44,956.00
BIS|HEFCE|14/06/2012|FE ITT Bursaries|E&P policy team|Uni of Sunderland|GPROSTD295502|53,830.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Sunderland|GPROSTD297820|2,652,851.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Sunderland|GPROSTD299149|203,247.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Sunderland|GPROSTD301264|471,037.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Sunderland|GPROSTD303896|86,164.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Teesside|GPROSTD297865|3,928,238.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Teesside|GPROSTD299176|114,655.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Teesside|GPROSTD301309|892,990.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Teesside|GPROSTD302047|50,564.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Teesside|GPROSTD303932|106,146.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Teesside|GPROSTD308777|44,162.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Uni of Teesside|GPROSTD324413|30,000.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Uni of Warwick|GPROSTD190764|176,208.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Warwick|GPROSTD297946|3,557,134.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Warwick|GPROSTD299203|3,064,689.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Warwick|GPROSTD301390|109,905.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Warwick|GPROSTD303968|237,518.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of West London|GPROSTD297883|1,957,787.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of West London|GPROSTD299185|56,180.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of West London|GPROSTD301327|273,259.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of West London|GPROSTD303944|51,397.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of West London|GPROSTD305568|32,506.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Westminster|GPROSTD297991|4,216,024.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Westminster|GPROSTD299221|399,643.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Westminster|GPROSTD301435|453,084.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni of Westminster|GPROSTD302092|48,223.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Westminster|GPROSTD303992|104,200.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Uni of Westminster|GPROSTD313929|33,300.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Uni of Westminster|GPROSTD324402|49,991.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Winchester|GPROSTD298036|843,463.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Winchester|GPROSTD299230|62,754.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Winchester|GPROSTD301480|131,059.00
BIS|HEFCE|14/06/2012|Basic Grant|RIS policy team|Uni of Wolverhampton|GPROSTD286618|45,471.00
BIS|HEFCE|14/06/2012|FE ITT Bursaries|E&P policy team|Uni of Wolverhampton|GPROSTD295505|68,000.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Wolverhampton|GPROSTD298054|3,747,296.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni of Wolverhampton|GPROSTD299239|180,195.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Wolverhampton|GPROSTD301498|794,491.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni of Wolverhampton|GPROSTD304004|173,937.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Wolverhampton|GPROSTD308107|29,513.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Uni of Worcester|GPROSTD25686|125,000.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni of Worcester|GPROSTD298072|1,474,584.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni of Worcester|GPROSTD301516|268,340.00
BIS|HEFCE|14/06/2012|International|Regularity Partnersh|Universities UK|GPROSTD286298|120,310.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|University of Bath|GPROSTD295912|2,835,864.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|University of Bath|GPROSTD298153|1,602,107.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|University of Bath|GPROSTD299356|108,692.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|University of Bath|GPROSTD302876|198,024.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|University of Bath|GPROSTD309358|47,201.00
BIS|HEFCE|14/06/2012|JISC Capital|JISC NAH|University of Bath|GPROSTD324371|36,252.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|University of Bath|GPROSTD324378|25,000.00
BIS|HEFCE|14/06/2012|FE ITT Bursaries|E&P policy team|University of Bolton|GPROSTD295483|100,580.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|University of Bolton|GPROSTD296020|1,539,354.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|University of Bolton|GPROSTD298189|62,096.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|University of Bolton|GPROSTD299464|291,909.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|University of Bolton|GPROSTD301597|37,422.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|University of Bolton|GPROSTD302912|25,486.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|University of Bolton|GPROSTD309070|75,000.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|University of Derby|GPROSTD296398|2,879,060.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|University of Derby|GPROSTD298387|43,202.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|University of Derby|GPROSTD299842|505,007.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|University of Derby|GPROSTD303128|56,211.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|University of Durham|GPROSTD296434|3,522,828.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|University of Durham|GPROSTD298396|2,326,763.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|University of Durham|GPROSTD299878|92,955.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|University of Durham|GPROSTD303140|237,518.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|University of Essex|GPROSTD296506|2,411,330.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|University of Essex|GPROSTD298441|863,683.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|University of Essex|GPROSTD299950|318,113.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|University of Essex|GPROSTD303188|61,759.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|University of Exeter|GPROSTD295097|28,618.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|University of Exeter|GPROSTD296524|3,808,633.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|University of Exeter|GPROSTD298450|1,744,506.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|University of Exeter|GPROSTD299968|89,773.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|University of Exeter|GPROSTD303200|223,845.00
BIS|HEFCE|14/06/2012|SDF Capital LAT|RIS policy team|University of Exeter|GPROSTD304872|131,084.00
BIS|HEFCE|14/06/2012|SS UMF|Finance|University of Exeter|GPROSTD312831|29,300.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|University of Exeter|GPROSTD314855|37,500.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|University of Hull|GPROSTD296758|3,191,798.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|University of Hull|GPROSTD298540|768,853.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|University of Hull|GPROSTD300202|398,641.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|University of Hull|GPROSTD301750|56,555.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|University of Hull|GPROSTD303296|163,472.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|University of Kent|GPROSTD296794|3,813,806.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|University of Kent|GPROSTD298567|1,073,524.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|University of Kent|GPROSTD300238|355,622.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|University of Kent|GPROSTD303332|73,294.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|University of Kent|GPROSTD309057|45,166.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|University of Leeds|GPROSTD296875|7,556,196.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|University of Leeds|GPROSTD298603|4,457,552.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|University of Leeds|GPROSTD300319|206,223.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|University of Leeds|GPROSTD303380|237,518.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|University of Oxford|GPROSTD194708|28,562.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|University of Oxford|GPROSTD210501|28,563.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|University of Oxford|GPROSTD284200|28,618.00
BIS|HEFCE|14/06/2012|Museums, Gal & Coll|RIS policy team|University of Oxford|GPROSTD295798|279,584.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|University of Oxford|GPROSTD297361|5,031,841.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|University of Oxford|GPROSTD298924|11,998,347.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|University of Oxford|GPROSTD300805|81,874.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|University of Oxford|GPROSTD303680|237,518.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|University of Oxford|GPROSTD313130|26,410.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|University of Surrey|GPROSTD297829|1,986,771.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|University of Surrey|GPROSTD299158|1,505,095.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|University of Surrey|GPROSTD301273|109,037.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|University of Surrey|GPROSTD303908|237,518.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|University of Sussex|GPROSTD297838|2,523,954.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|University of Sussex|GPROSTD299167|1,443,248.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|University of Sussex|GPROSTD301282|138,086.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|University of Sussex|GPROSTD303920|154,982.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|University of Ulster|GPROSTD324412|42,305.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|University of York|GPROSTD298090|2,636,907.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|University of York|GPROSTD299266|2,381,429.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|University of York|GPROSTD301534|104,537.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|University of York|GPROSTD304016|237,518.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uni West of England|GPROSTD297964|4,992,315.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Uni West of England|GPROSTD299212|468,836.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Uni West of England|GPROSTD301408|553,508.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Uni West of England|GPROSTD302083|89,779.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Uni West of England|GPROSTD303980|98,480.00
BIS|HEFCE|14/06/2012|JISC Capital|JISC NAH|Uni West of England|GPROSTD310019|27,085.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Uxbridge College|GPROSTD297919|28,429.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Wakefield College|GPROSTD297928|93,997.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Wakefield College|GPROSTD301372|35,609.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Walsall College|GPROSTD297937|78,975.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Walsall LEA|GPROSTD313900|32,282.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Warwickshire College|GPROSTD297955|265,071.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|West Notts College|GPROSTD298000|164,480.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|West Notts College|GPROSTD301444|39,580.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|West Thames Col|GPROSTD298009|53,571.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Wigan & Leigh Coll|GPROSTD298018|174,922.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Wigan & Leigh Coll|GPROSTD301462|37,994.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Wiltshire College|GPROSTD298027|82,068.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Wirral Met College|GPROSTD298045|85,780.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Wminster Kingsw|GPROSTD297982|75,344.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Wolv'ton LEA|GPROSTD313907|81,821.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Worcester Coll Tech|GPROSTD298063|310,005.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Worcester Coll Tech|GPROSTD301507|118,317.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Worcester Coll Tech|GPROSTD308847|28,709.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Writtle College|GPROSTD298081|333,949.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Writtle College|GPROSTD301525|41,281.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|York College|GPROSTD298108|129,394.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|York St John Uni|GPROSTD298099|812,286.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|York St John Uni|GPROSTD299275|25,651.00
