Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2016,Miscellaneous Expenses General,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91130342,70.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,196996.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2016,Office Supplies,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91130342,27.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2016,Miscellaneous Expenses General,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91130342,121.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),4910,61.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2016,Legal & Hearings,Copyright and Enforcement Directorate,Beverley F Nunnery & Co,146840CN,-493.17,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2016,Legal & Hearings,Copyright and Enforcement Directorate,HM Courts and Tribunals Service,IE417HMCTS-17600,1865.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2016,Supporting UK Business,Copyright and Enforcement Directorate,Creative Content UK Partnership Ltd,8,966888.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2016,Legal & Hearings,Copyright and Enforcement Directorate,Roger Field,53217,650.65,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Travel & Subsistence,People Places & Serv Direct,Personal expenses,ER134970,1060.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),4910,23.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,40239.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,9365.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,31776.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,9365.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,40677.89,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,11870.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Accommodation,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91121320,1915.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Accommodation,People Places & Serv Direct,CWE Services Ltd,11978,480.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/01/2016,Accommodation,People Places & Serv Direct,EDF ENERGY,1199324,26432.49,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/01/2016,Accommodation,People Places & Serv Direct,Rushar Ltd,14063,444.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/01/2016,Accommodation,People Places & Serv Direct,Rushar Ltd,14064,894.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/01/2016,Accommodation,People Places & Serv Direct,Rushar Ltd,14065,1000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/01/2016,Accommodation,People Places & Serv Direct,Rushar Ltd,14066,2450.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Accommodation,People Places & Serv Direct,Glazing Refurbishment Co.,1176,21680.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2016,Accommodation,People Places & Serv Direct,Magscapes Ltd,INV-2207,2592.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2016,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,43662941,3485.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2016,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,43671270,3501.03,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4910,109.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Supporting UK Business,Copyright and Enforcement Directorate,Copyright Hub Foundation,TCH0072,25000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4910,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,1605118766,499.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,1605118768,855.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,1605118769,855.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,1605130655,2920.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,1605146191,2553.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,1605152971,4731.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,1605161862,8019.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,900140063,13884.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,2522.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,2778.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,2338.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,2098.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,2242.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10086817,2723.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10086817,3458.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10086817,1962.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10086817,5039.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10086817,1678.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10088830,4687.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10088830,4743.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10088830,2242.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA361445,3701.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA361446,6309.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA362106,2463.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA362108,2464.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA362952,2346.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA362954,2466.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Travel & Subsistence,IT Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4910,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2016,Staff Costs,Innovation Directorate,Capita Business Services  Ltd,X89035,3215.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Pay Costs,Innovation Directorate,Office for National Statistics,1031302,8321.79,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4910,79.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4910,8.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4910,15.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2016,Staff Costs,Copyright and Enforcement Directorate,Research & Intelligence Support Centre L,T-2021,3660.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Pay Costs,Copyright and Enforcement Directorate,Police & Crime Commissioner Sussex,1800036602,2097.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/01/2016,Staff Costs,Copyright and Enforcement Directorate,Robertson & Co Investigation Ltd,BP0008/16,375.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/01/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Robertson & Co Investigation Ltd,BP0008/16,59.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2016,Office Supplies,Finance Directorate,Banner  Business Supplies Ltd,31080251,1120.03,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Miscellaneous Expenses General,Finance Directorate,CIPFA,3113118,825.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Legal & Hearings,Finance Directorate,Department For Business Innovation & Ski,6.1511E+11,166250.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2016,Misc Expenses Finance,Finance Directorate,G4S Cash Services (UK) Ltd,1893501,491.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Office Supplies,Finance Directorate,Print On Solutions Ltd (North West),140205,1018.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2016,Information Technology,Finance Directorate,Ultima Risk Management,URM-105189,2925.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Office Supplies,Finance Directorate,Williams Lea Ltd,BIS-IPO15120001,1097.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Office Supplies,Finance Directorate,Antalis,901571,-520.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Office Supplies,Finance Directorate,Antalis,5395236,3642.69,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Office Supplies,Finance Directorate,Antalis,5453483,520.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Office Supplies,Finance Directorate,Antalis,5454481,520.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2016,Office Supplies,Finance Directorate,Antalis,5467820,2337.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2016,Office Supplies,Finance Directorate,Antalis,5475437,520.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2016,Office Supplies,Finance Directorate,Antalis,5475438,699.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Office Supplies,Finance Directorate,Antalis,5509479,520.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2016,Staff Costs,Finance Directorate,Advanced Business Solutions,ARBK-99036780,475.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2016,Information Technology,Finance Directorate,Advanced Business Solutions,ARBK-99036846,500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/01/2016,Information Technology,Finance Directorate,Probrand Ltd,OP-I529591,811.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Staff Costs,Finance Directorate,Capita Business Services  Ltd,X90412,939.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Staff Costs,People Places & Serv Direct,Acorn Recruitment Ltd,APS02804,1148.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Staff Costs,People Places & Serv Direct,Acorn Recruitment Ltd,APS02805,2098.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2016,Miscellaneous Expenses General,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91130342,650.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Staff Costs,People Places & Serv Direct,MyCSP Ltd,5897,2603.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2016,Travel & Subsistence,People Places & Serv Direct,Personal expenses,ER13949,918.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4910,62.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/01/2016,Supporting UK Business,Innovation Directorate,CPD Certification Service Ltd,RO6647,2145.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2016,Marketing & Publicity,Innovation Directorate,i2i Events Ltd,EV-SIN025095,1633.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Marketing & Publicity,Innovation Directorate,i2i Events Ltd,EV-SIN027244,3500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4910,241.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2016,Supporting UK Business,Innovation Directorate,Swindell & Pearson Ltd,SIN090653,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2016,Supporting UK Business,Innovation Directorate,Swindell & Pearson Ltd,SIN090914,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107148,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107161,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107211,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Supporting UK Business,Innovation Directorate,DAN ANTHONY PRESENTATIONS LTD,134,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Supporting UK Business,Innovation Directorate,Lean IP,INV2048,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2016,Supporting UK Business,Innovation Directorate,Harrison Clark Rickerbys Ltd,348736A,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Supporting UK Business,Innovation Directorate,HARPER MACLEOD LLP,D820701,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/01/2016,Supporting UK Business,Innovation Directorate,HARPER MACLEOD LLP,D821166,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2016,Supporting UK Business,Innovation Directorate,Black & Associates Ltd,1511012B,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2016,Information Technology,Innovation Directorate,Questback,5928611,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Marketing & Publicity,Innovation Directorate,Big Bang Education CIC,432,5000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2016,Supporting UK Business,Innovation Directorate,Wynne-Jones Laine and James LLP,83795,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2016,Marketing & Publicity,Innovation Directorate,Summerhouse Events,11,2130.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2016,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1081522,19455.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1083215,707.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2016,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1083633,16975.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1083789,23610.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2016,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1084058,3633.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2016,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1084119,-2224.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2016,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1084219,9437.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2016,Travel & Subsistence,International Policy Directorate,Personal expenses,ER135058,1030.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2016,Miscellaneous Expenses General,International Policy Directorate,Lan-bridge Communications Ltd,1115IPOL,1026.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2016,Travel & Subsistence,International Policy Directorate,HRG UK,43619731,1997.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2016,Travel & Subsistence,International Policy Directorate,HRG UK,43619972,1979.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4910,34.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/01/2016,Staff Costs,IT Directorate,British Standards Institution,94438596/1000,2965.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,2110.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,2602.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10085676,2602.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2016,Staff Costs,IT Directorate,Assist Knowledge Development Ltd,1601169,3530.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2016,Staff Costs,IT Directorate,University of South Wales (Pontypridd),SQICR20143315CN,-2730.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2016,Staff Costs,IT Directorate,IT Governance Ltd,12860,3231.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,5446.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,8436.87,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,2589.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,2669.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,9456.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,14070.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10085676,4605.43,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10085676,3735.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10086817,1667.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10086817,4374.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10086817,4682.89,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10086817,6487.01,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10086817,2016.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10088830,2779.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10088830,11742.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10088830,15157.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2016,Staff Costs,IT Directorate,JB International Training Ltd,15160307,1195.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA360551,1915.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA361442,4643.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA361443,1366.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Travel & Subsistence,IT Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4910,18.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Miscellaneous Expenses General,IT Directorate,Open Connections Solutions Ltd,280006,969.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2016,Information Technology,IT Directorate,Specialist Computer Centres Plc,OP-M107798,8.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,SANDHILL CONSULTANTS LTD,IN4058476,7950.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,Sword SA,SIP-CGT-F1505106,41240.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Gotham Digital Science Ltd,2309,22641.17,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2016,Information Technology,IT Directorate,Specialist Computer Centres Plc,OP-M107798,867.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2016,Telecoms,IT Directorate,British  Telecom,GP00002104M029VP,2885.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Telecoms,IT Directorate,British  Telecom,VP02239170M16901,6633.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,2154.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,1972.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,1726.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10084751,2227.69,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10085676,1555.65,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10086817,1166.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10088830,954.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10088830,2167.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10088830,8109.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2016,Information Technology,IT Directorate,CDI Group plc,42730,1799.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA360552,2622.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA361441,1509.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA361444,4720.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA362105,1080.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA362107,2283.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA362951,1524.94,Not Applicable,
