Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2016,Postage & Delivery Costs,People Places & Serv Direct,Acorn Recruitment Ltd,BRS9431244,1378.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/05/2016,Staff Costs,People Places & Serv Direct,MARSH Ltd,SO1099594,1979.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Miscellaneous Expenses General,People Places & Serv Direct,Capita Business Services  Ltd,100-91200466,1220.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Office Supplies,People Places & Serv Direct,Accountancy Recruitment Wales,100-91200466,537.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,People Places & Serv Direct,Advanced Business Solutions,376,615.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Pay Costs,People Places & Serv Direct,HRG UK,2068,-2422.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Accommodation,People Places & Serv Direct,Venner Shipley  LLP,T2010036-19APR16,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2016,Accommodation,People Places & Serv Direct,Venner Shipley  LLP,T210036-18MAY16,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Accommodation,People Places & Serv Direct,Capita Business Services  Ltd,65958270-MAR16,2297.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2016,Information Technology,Projects,Scintilla,34,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Postage & Delivery Costs,Innovation Directorate,STEPHENS SCOWN LLP,SI-594,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2016,International Payments,Copyright and Enforcement Directorate,Astrum ElementOne Limited,150740,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Supporting UK Business,Copyright and Enforcement Directorate,Capita Business Services  Ltd,4169981,2990.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2016,Miscellaneous Expenses General,Copyright and Enforcement Directorate,Antalis,6.1511E+11,624.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2016,Legal & Hearings,Copyright and Enforcement Directorate,Whitehall & Industry Group,428299,-540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2016,Information Technology,Copyright and Enforcement Directorate,Capita Business Services  Ltd,1600460,3335.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Government Legal Department,376,916.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Digital Accessibility Centre,376,6480.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2016,Accommodation,People Places & Serv Direct,SANDHILL CONSULTANTS LTD,6.1511E+11,10260.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2016,Accommodation,People Places & Serv Direct,Xerox (UK) Ltd,6.1511E+11,16144.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Accommodation,People Places & Serv Direct,ICIPIA Ltd,1533790,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Accommodation,People Places & Serv Direct,Lincoln IP,1621265,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/05/2016,Accommodation,People Places & Serv Direct,Capita Business Services  Ltd,NV103706,2893.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2016,Accommodation,Patent Directorate,EDF ENERGY,22403,34017.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2016,Accommodation,People Places & Serv Direct,Brook Street (UK) Ltd,152045,468.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2016,Accommodation,People Places & Serv Direct,Brook Street (UK) Ltd,201503,354.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Cloch Solicitors,ER136167,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2016,Travel & Subsistence,Copyright and Enforcement Directorate,LA International Computer Consultants Lt,ER136175,1830.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Pluralsight,ER136168,23669.33,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2016,Travel & Subsistence,Copyright and Enforcement Directorate,ePrint direct,ER136094,2280.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Innovation North East Ltd,376,1140.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2016,Information Technology,International Policy Directorate,Verisign,IN4058607,3807.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2016,Office Supplies,Patent Directorate,Forte Law,139769666,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30735306,408.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Pay Costs,Patent Directorate,ZEN INTERNET LIMITED,30715199,588.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Pay Costs,Patent Directorate,Townscape Products Limited,30755774,25789.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Pay Costs,Patent Directorate,DTM Legal LLP,30725511,2602.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Pay Costs,Patent Directorate,Taylor Bracewell,30745116,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2016,Office Machinery,Patent Directorate,Lloyd's Register Quality Assurance Ltd,1124292613,2186.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Office Machinery,Patent Directorate,Capita Business Services  Ltd,312833,2950.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Office Machinery,Patent Directorate,MacRoberts LLP,1605436022,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Office Machinery,Patent Directorate,Harrison Clark Rickerbys Ltd,1605535439,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10115900,16373.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10115900,2219.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10116947,2354.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10116947,2219.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10115900,2014.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10115900,2147.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2016,Information Technology,Projects,Brook Street (UK) Ltd,280167,521.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,Copyright and Enforcement Directorate,LA International Computer Consultants Lt,376,3146.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Miscellaneous Expenses General,Copyright and Enforcement Directorate,Capita Business Services  Ltd,100-91200466,3299.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2016,Staff Costs,Copyright and Enforcement Directorate,BluePhoenix Solutions UK Ltd T/A MODERN,T-2089,1123.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,Copyright and Enforcement Directorate,EDF Energy 1 Ltd,376,31518.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2016,Information Technology,Finance Directorate,Morris's Grounds Maintenance,ARBK-99038297,6600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2016,Office Supplies,Finance Directorate,Brook Street (UK) Ltd,5819276,417.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2016,Office Supplies,Finance Directorate,Xerox (UK) Ltd,5839704,599.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/05/2016,Office Supplies,Finance Directorate,Xerox (UK) Ltd,5864416,599.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Office Supplies,Finance Directorate,Xerox (UK) Ltd,5805579,1027.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2016,Office Supplies,Finance Directorate,Harrison Goddard Foote,31676432,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Information Technology,Finance Directorate,Acorn Recruitment Ltd,4683,-3283.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2016,Computer Contracts,Finance Directorate,ZEN INTERNET LIMITED,33267,5169.59,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2016,Pay Costs,Finance Directorate,Market Scope,948PN00002178.17,1003.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2016,Pay Costs,Finance Directorate,Releasd Ltd,948PN00002178-17,4305.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2016,Pay Costs,Finance Directorate,Thomson Reuters (Professional) Ltd,948PN00002178 17,140582.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Staff Costs,People Places & Serv Direct,Job Done Marketing Ltd,APS02848,-838.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Information Technology,People Places & Serv Direct,Willmott Dixon Holdings Limited,2887064,555121.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Information Technology,People Places & Serv Direct,Kemp Construction Ltd,2871527,3406.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,People Places & Serv Direct,University of Hertfordshire,376,30403.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2016,Staff Costs,Innovation Directorate,Specialist Computer Centres Plc,79,290817.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,Innovation Directorate,LA International Computer Consultants Lt,376,6293.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2016,Supporting UK Business,Innovation Directorate,Stevens Hewlett &  Perkins,16062BBQ,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Supporting UK Business,Innovation Directorate,Trustmarque Solutions Ltd,1766-16,219240.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Supporting UK Business,Innovation Directorate,Capita Business Services  Ltd,16-0038,2999.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2016,Supporting UK Business,Innovation Directorate,Capita Business Services  Ltd,16-0053,8777.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2016,Information Technology,Innovation Directorate,Whitehall & Industry Group,3880829718,6838.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Supporting UK Business,Innovation Directorate,Marks & Clerk LLP,2589,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,2615,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2016,Supporting UK Business,Innovation Directorate,CAMERON INTELLECTUAL PROPERTY LTD,2626,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Supporting UK Business,Innovation Directorate,Randstad Technologies Ltd,D843570,13707.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Supporting UK Business,Innovation Directorate,British  Telecom,392682,3462.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2016,Supporting UK Business,Innovation Directorate,LA International Computer Consultants Lt,392717,1633.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2016,Supporting UK Business,Innovation Directorate,NBB Ltd,IPO014,5340.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Supporting UK Business,Innovation Directorate,NBB Ltd,M1604-3,4314.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Supporting UK Business,Innovation Directorate,Kemp Construction Ltd,3741,82947.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Supporting UK Business,Innovation Directorate,Kemp Construction Ltd,5617,22187.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Supporting UK Business,Innovation Directorate,Cloch Solicitors,101471,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Supporting UK Business,Innovation Directorate,Capita Business Services  Ltd,8244,2968.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2016,Supporting UK Business,Innovation Directorate,Capita Business Services  Ltd,I-16-3698,2216.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2016,Supporting UK Business,Innovation Directorate,Capita Business Services  Ltd,I-16-3714,2681.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2016,Supporting UK Business,Innovation Directorate,Capita Business Services  Ltd,I-16-3865,1960.01,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2016,Supporting UK Business,Innovation Directorate,Oracle Corporation UK Limited,10-11457,47694.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2016,Supporting UK Business,Innovation Directorate,Capita Business Services  Ltd,963,4136.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2016,Supporting UK Business,Innovation Directorate,Capita Business Services  Ltd,195754,3374.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Supporting UK Business,Innovation Directorate,Insight Direct (UK) Ltd,1160-APR16,1060.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Supporting UK Business,Innovation Directorate,BluePhoenix Solutions UK Ltd T/A MODERN,157,47520.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2016,Supporting UK Business,Innovation Directorate,Spec Solutions Kft,INV-00641,4400.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Supporting UK Business,Innovation Directorate,Brook Street (UK) Ltd,433826,1060.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Supporting UK Business,International Policy Directorate,Scintilla,1087392,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2016,Supporting UK Business,International Policy Directorate,University of Hertfordshire,1087488,52952.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Supporting UK Business,International Policy Directorate,Ouzman IP Limited,1086049,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1087239,25869.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2016,Miscellaneous Expenses General,International Policy Directorate,Capita Business Services  Ltd,18509,4136.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,International Policy Directorate,Talk Talk Business,376,515.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Staff Costs,IT Directorate,Strategic Management Partners,1384954,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Trustmarque Solutions Ltd,LO10115900,290175.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,THREE,LO10116947,863.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10115900,25801.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,Accountancy Recruitment Wales,LO10116947,537.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,Parcelforce Worldwide,LO10116947,1117.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,90177314,2609.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Miscellaneous Expenses General,IT Directorate,Capita Business Services  Ltd,100-91200466,2639.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Information Technology,IT Directorate,Brook Street (UK) Ltd,INV82443,410.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Information Technology,IT Directorate,MacRoberts LLP,SI000857,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2016,Information Technology,IT Directorate,Brook Street (UK) Ltd,SI0027190,417.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2016,Telecoms,IT Directorate,CAMERON INTELLECTUAL PROPERTY LTD,Q017RR,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Telecoms,IT Directorate,Metis Partners Ltd,GP0002104M033CO,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Telecoms,IT Directorate,Web Usability Partnership Ltd,VP02239170M17301,8370.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2016,Information Technology,IT Directorate,Neopost Ltd,SINV-100628,10000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Information Technology,IT Directorate,Acorn Recruitment Ltd,71818,1378.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2016,Information Technology,IT Directorate,Samantha J Taylor,224572,8880.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,GCS51329,1617.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2016,Information Technology,IT Directorate,Liftshare.com  Ltd,196588905,1286.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,BluePhoenix Solutions UK Ltd T/A MODERN,RSL0052,907.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,Government Legal Department,INV01363670,2950.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2016,Information Technology,IT Directorate,Brook Street (UK) Ltd,OP-M153661,514.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2016,Information Technology,IT Directorate,ENGIE Services Limited,SIP-CGT-F1604083,6720.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Telecoms,IT Directorate,Brook Street (UK) Ltd,15114334,464.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2016,Telecoms,IT Directorate,Brook Street (UK) Ltd,ADK89988892,587.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,IT Directorate,Randstad Technologies Ltd,376,8550.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2016,Information Technology,IT Directorate,Advanced Business Solutions,520003533,-7085.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Telecoms,IT Directorate,HMS Mobility Solutions Ltd,409092201-11MAY,10430.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2016,Telecoms,IT Directorate,Accountancy Recruitment Wales,917218-072-01MAY,657.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Telecoms,IT Directorate,Department For Business Innovation & Ski,80255556,1889.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2016,Telecoms,IT Directorate,Mitie Facilities Services Ltd,UK10-052016-9184,4928.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2016,Telecoms,IT Directorate,Video Booth Systems Ltd,20415658,14352.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Telecoms,IT Directorate,JTTM Consultancy Ltd,20456640,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,People Places & Serv Direct,Advanced Business Solutions,376,3600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Trustmarque Solutions Ltd,LO10115900,105527.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Trustmarque Solutions Ltd,LO10115900,4193.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Virgin Media,LO10115900,576.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,VODAFONE LIMITED,LO10116947,3322.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10115900,2561.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,Pick Everard,LO10116947,2775.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10115900,2014.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10116947,2221.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10115900,2195.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10115900,2344.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,Insight Direct (UK) Ltd,LO10116947,9639.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10116947,1665.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10112512,1933.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2016,Information Technology,IT Directorate,Accountancy Recruitment Wales,LA378416,628.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Information Technology,IT Directorate,Xerox (UK) Ltd,LA379434,8714.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,Xerox (UK) Ltd,LA380714,5858.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,Xerox (UK) Ltd,LA380712,3535.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LA378417,2340.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LA380022,2739.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LA377075,2690.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LA380713,2418.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Information Technology,IT Directorate,Pukka Films Ltd,LA379433,8298.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2016,Accommodation,People Places & Serv Direct,ICIPIA Ltd,1624696,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2016,Marketing & Publicity,Innovation Directorate,Phoenix Software Ltd,16029,16250.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Marketing & Publicity,Innovation Directorate,Whitehall & Industry Group,200334,5126.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2016,Marketing & Publicity,Innovation Directorate,Royal Mail,FPL011361,1349.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2016,Marketing & Publicity,Innovation Directorate,UK Shared Business Services Ltd,EV-SIN042742,42515.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2016,Marketing & Publicity,Innovation Directorate,Capita Business Services  Ltd,714844,1078.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2016,Marketing & Publicity,Innovation Directorate,DHL International (UK) Ltd,NBE17160,5919.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Marketing & Publicity,Innovation Directorate,BluePhoenix Solutions UK Ltd T/A MODERN,MTA11-060,7835.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Marketing & Publicity,Innovation Directorate,BluePhoenix Solutions UK Ltd T/A MODERN,161072KVLX,1123.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,Innovation Directorate,Brook Street (UK) Ltd,376,516.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Miscellaneous Expenses General,Patent Directorate,Capita Business Services  Ltd,100-91200466,6273.04,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Legal & Hearings,Patent Directorate,Alliance IP Training,135034,588.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2016,Legal & Hearings,Patent Directorate,G4S Cash Services (UK) Ltd,427778,601.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2016,Information Technology,Patent Directorate,SAC Commercial,1604460154,6660.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,1604460544,3639.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Office Supplies,Patent Directorate,Capita Business Services  Ltd,100-91200466,3299.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Incorporations - Standard,Patent Directorate,Senator International Ltd,J718523,24275.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2016,Information Technology,Patent Directorate,Brook Street (UK) Ltd,9340295327,480.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2016,Pay Costs,Patent Directorate,ACAS,2077,-1995.00,Not Applicable,
