Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,28/04/2016,Career Development Services,People Places & Serv Direct,Subway,H57720160504dxxapuabr,72.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Career Development Services,People Places & Serv Direct,Opp Ltd Sterling Web,H57720160504rpogjigvj,559.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2016,Eyecare,People Places & Serv Direct,Specsaversevougb-,H57720160419bsdyrypye,680.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Career Development Services,People Places & Serv Direct,Www.Westminster-Briefi,H57720160416ajfmgrydh,265.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Inta Community VAT,Trade Mark Directorate,Www.Westminster-Briefi,H57720160416ajfmgrydh,53.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/04/2016,Career Development Services,People Places & Serv Direct,Paypal,H57720160415hqqvtyvgk,195.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/04/2016,Inta Community VAT,Trade Mark Directorate,Paypal,H57720160415hqqvtyvgk,39.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Legal Consultancy,People Places & Serv Direct,Asda Superstore 4928,H57720160414xhixykqjs,7.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Career Development Services,People Places & Serv Direct,Pp*3453code,H57720160408oieqxkdue,1.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/04/2016,Staff Costs,People Places & Serv Direct,ACAS,01-6469.09REFUND,-1995.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/04/2016,Supporting UK Business,International Policy Directorate,HRG UK,689162358C,-2422.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/04/2016,Marketing & Publicity,Innovation Directorate,Job Done Marketing Ltd,04308REFUND,-838.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Staff Costs,Finance Directorate,Kaplan,SINV16-000093,2514.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Accommodation,People Places & Serv Direct,Morris's Grounds Maintenance,22176,6600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30674429,417.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30674429,417.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,1605436018,599.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,1605436019,599.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Office Supplies,People Places & Serv Direct,Xerox (UK) Ltd,1605436021,1027.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Staff Costs,Finance Directorate,Capita Business Services  Ltd,X96996,3380.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,Harrison Goddard Foote,387784,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,Marks & Clerk LLP,7069351,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,Stevens Hewlett &  Perkins,286115,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,Venner Shipley  LLP,278403,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,Venner Shipley  LLP,278841,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107636,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,56251,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,CAMERON INTELLECTUAL PROPERTY LTD,1711-16,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,Metis Partners Ltd,924,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Information Technology,Innovation Directorate,Web Usability Partnership Ltd,1610,8370.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,Strategic Management Partners,2587,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,Astrum ElementOne Limited,S5663,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,Forte Law,230,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,IP Aspire Ltd,1601-01,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,IP Aspire Ltd,1601-02,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,Bridle Intellectual Property Limited,133-002,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Supporting UK Business,Innovation Directorate,Shoosmiths LLP,9100098408,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA372346,2237.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Accommodation,People Places & Serv Direct,Morris's Grounds Maintenance,22175,3084.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Office Machinery,Patent Directorate,Xerox (UK) Ltd,1605422292,1014.29,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30674429,255.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30674429,213.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30674429,408.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Staff Costs,People Places & Serv Direct,Whitehall & Industry Group,2151156,1800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30674429,635.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30674429,485.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30674429,481.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30674429,430.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2016,Staff Costs,Trade Mark Directorate,Capita Business Services  Ltd,X92066,2102.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2016,Information Technology,Patent Directorate,Open Connections Solutions Ltd,280108,525.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2016,Miscellaneous Expenses General,Innovation Directorate,University of West of England,11086668,11977.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2016,Marketing & Publicity,Innovation Directorate,Richard Windsor,76,2800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2016,Staff Costs,IT Directorate,QA Ltd,ISL133029,11400.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2016,Information Technology,IT Directorate,Trustmarque Solutions Ltd,2241312,11738.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2016,Telecoms,IT Directorate,ZEN INTERNET LIMITED,20255678,588.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2016,Postage & Delivery Costs,People Places & Serv Direct,DHL International (UK) Ltd,BRS9364720,5806.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2016,Accommodation,People Places & Serv Direct,Healthy Workstations Ltd,28621,978.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2016,Postage & Delivery Costs,People Places & Serv Direct,Royal Mail,9051834706,1218.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Accommodation,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91183099,5745.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Accommodation,People Places & Serv Direct,Townscape Products Limited,60086,25789.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Accommodation,People Places & Serv Direct,D&M Mechanical Engineers Ltd,2572,204000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Supporting UK Business,Innovation Directorate,DTM Legal LLP,18200,2602.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Supporting UK Business,Innovation Directorate,Taylor Bracewell,15165103,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Information Technology,IT Directorate,Evolve Secure Solutions Ltd,SI000784,10800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Information Technology,IT Directorate,Capax Discovery,2611,10886.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Information Technology,IT Directorate,SOFTWARE BOX LTD,INV81448,1152.39,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Information Technology,IT Directorate,Oracle Corporation UK Limited,1531188,56008.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Information Technology,IT Directorate,Oracle Corporation UK Limited,1531190,9882.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Information Technology,IT Directorate,Sedao Ltd,4017,910.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Office Supplies,Patent Directorate,British Library,139768505,3206.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Accommodation,People Places & Serv Direct,Evac+Chair International Ltd,INV87819,7958.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/04/2016,Information Technology,International Policy Directorate,Miggle Ltd,MIG-IPO-001-010,4504.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2025,556.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Information Technology,Patent Directorate,Personal expenses,LO10105611,3211.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Information Technology,Copyright and Enforcement Directorate,iKnow Solutions,2016-025,910.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Office Supplies,Finance Directorate,Banner  Business Supplies Ltd,31579520,1501.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Office Supplies,Finance Directorate,Antalis,5720329,3956.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Information Technology,Projects,Micro Focus Ltd,97074237,53321.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Supporting UK Business,Innovation Directorate,INNGOT LTD,M1603-5,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10105611,3629.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Travel & Subsistence,IT Directorate,Personal expenses,ER135866,579.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10105611,2351.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Information Technology,IT Directorate,Phoenix Software Ltd,OP-I774011,16250.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Information Technology,IT Directorate,Trustmarque Solutions Ltd,2243260,219240.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Information Technology,IT Directorate,Trustmarque Solutions Ltd,2243261,290175.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Information Technology,IT Directorate,Trustmarque Solutions Ltd,2243262,105527.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Information Technology,IT Directorate,Trustmarque Solutions Ltd,2243263,4193.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Telecoms,IT Directorate,Virgin Media,917218-071-01APR,576.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Telecoms,IT Directorate,THREE,ACK82542643,863.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Telecoms,IT Directorate,VODAFONE LIMITED,UK10-042016-3149,3322.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10105611,2561.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10105611,25801.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10105611,16373.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2026,537.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Postage & Delivery Costs,People Places & Serv Direct,Parcelforce Worldwide,9051915263,1117.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/04/2016,Miscellaneous Expenses General,International Policy Directorate,Pick Everard,34562,2775.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10107247,2219.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10107247,2014.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10107247,2221.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10107247,2354.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10107247,2219.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10107247,2014.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10107247,2147.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10107247,2195.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10107247,2344.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,People Places & Serv Direct,Insight Direct (UK) Ltd,2789528,9639.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,1665.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,1933.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,2460.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Experian Ltd,HEX67000567259,72753.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Telecoms,IT Directorate,VODAFONE LIMITED,UK10/042016/2066,12007.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,3335.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,2609.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,4136.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,2990.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,2999.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,10380.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,2668.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,2408.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,2208.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,2999.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10107247,8777.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Staff Costs,People Places & Serv Direct,Whitehall & Industry Group,2151144,6838.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Staff Costs,People Places & Serv Direct,Whitehall & Industry Group,2151145,5126.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Postage & Delivery Costs,People Places & Serv Direct,Neopost Ltd,NE9000335-050416,10000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Staff Costs,People Places & Serv Direct,DBL Europe Ltd,50,9480.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Information Technology,Projects,Experian Ltd,HEX67000567259-1,73644.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2016,Travel & Subsistence,International Policy Directorate,Personal expenses,ER135875,2123.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Information Technology,Copyright and Enforcement Directorate,Tameside Borough Council,60984344,1000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Information Technology,IT Directorate,SANDHILL CONSULTANTS LTD,IN4058579,10260.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,900143731,16144.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Office Supplies,Finance Directorate,Antalis,5717535,624.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Staff Costs,People Places & Serv Direct,Acorn Recruitment Ltd,APS02826,1861.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Staff Costs,People Places & Serv Direct,Acorn Recruitment Ltd,APS02827,1378.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Staff Costs,People Places & Serv Direct,Acorn Recruitment Ltd,APS02837,1861.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Staff Costs,People Places & Serv Direct,Acorn Recruitment Ltd,APS02838,1378.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Staff Costs,People Places & Serv Direct,Acorn Recruitment Ltd,CR02825,-3283.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,Innovation Directorate,Alistair Hindle Associates,160342,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,Innovation Directorate,ICIPIA Ltd,IPO012,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,Innovation Directorate,ICIPIA Ltd,IPO013,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,Innovation Directorate,Lincoln IP,5687,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,Innovation Directorate,Marks & Clerk LLP,7070163,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107705,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,Innovation Directorate,CAMERON INTELLECTUAL PROPERTY LTD,1692/16,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,Innovation Directorate,CAMERON INTELLECTUAL PROPERTY LTD,1722/16,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,Innovation Directorate,MacRoberts LLP,I/16/2421,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,Innovation Directorate,Cloch Solicitors,15/0223,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,Innovation Directorate,Scintilla,INV-00597,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,Innovation Directorate,Scintilla,INV-00617,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Miscellaneous Expenses General,Innovation Directorate,University of Hertfordshire,98528,52952.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,Innovation Directorate,Ouzman IP Limited,147/16,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1086478,25869.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Marketing & Publicity,Innovation Directorate,Samantha J Taylor,1058,8880.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Postage & Delivery Costs,People Places & Serv Direct,Royal Mail,9051928809,1349.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Miscellaneous Expenses General,People Places & Serv Direct,Whitehall & Industry Group,100952,-540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2016,Miscellaneous Expenses General,People Places & Serv Direct,Whitehall & Industry Group,2160005,5700.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Staff Costs,Copyright and Enforcement Directorate,Alliance IP Training,IPOX4TCD2016,588.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Misc Expenses Finance,Finance Directorate,G4S Cash Services (UK) Ltd,1923066,601.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Miscellaneous Expenses General,Innovation Directorate,TNS UK LTD,260160856,71580.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107585,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA374365,2283.46,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA374364,1617.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Staff Costs,IT Directorate,Randstad Technologies Ltd,P-ATE-52346,13707.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Telecoms,IT Directorate,British  Telecom,GP00002104M03281,3462.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA374363,1633.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Miscellaneous Expenses General,IT Directorate,Trustmarque Solutions Ltd,SO642576,4740.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Telecoms,IT Directorate,ZEN INTERNET LIMITED,20297431,5169.59,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Marketing & Publicity,Innovation Directorate,Market Scope,0316-03,1003.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Marketing & Publicity,Innovation Directorate,Releasd Ltd,RD000496,4305.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Information Technology,Patent Directorate,Thomson Reuters (Professional) Ltd,833709310,140582.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Miscellaneous Expenses General,People Places & Serv Direct,UK Shared Business Services Ltd,SBS-12900,42515.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Accommodation,People Places & Serv Direct,NBB Ltd,1067051,5340.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Accommodation,People Places & Serv Direct,NBB Ltd,1069854,4314.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2016,Information Technology,International Policy Directorate,Willmott Dixon Holdings Limited,82895,555121.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/04/2016,Accommodation,People Places & Serv Direct,Kemp Construction Ltd,6169,3406.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/04/2016,Accommodation,People Places & Serv Direct,Kemp Construction Ltd,6170,82947.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/04/2016,Accommodation,People Places & Serv Direct,Kemp Construction Ltd,6171,22187.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/04/2016,Office Supplies,Finance Directorate,Antalis,5630026,4009.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/04/2016,Supporting UK Business,Innovation Directorate,Cloch Solicitors,16-0040,3000.00,Not Applicable,
