Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2015,T&S O-seas excl EPOQUE,Trade Marks Directorate,Easyjet,H57720150916hpannxhry,195.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2015,T&S O-seas excl EPOQUE,Trade Marks Directorate,Hrg UK Inm165835756,H57720150909gxwfzpgii,5.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2015,T&S O-seas excl EPOQUE,Trade Marks Directorate,Hrg UK Inm165835382,H57720150909vdoftbygu,5.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2015,T&S O-seas excl EPOQUE,Trade Marks Directorate,Easyjet,H57720150905qhlkrjlkv,98.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2015,T&S O-seas excl EPOQUE,Trade Marks Directorate,Easyjet,H57720150905rpaegqbsi,94.17,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Career Development Services,Trade Marks Directorate,Opp Ltd Sterling Vt,H57720150929clrxhjyko,322.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2015,Accommodation,People Places & Services Directorate,Glazing Refurbishment Co.,1092,113904.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Accommodation,People Places & Services Directorate,Kemp Construction Ltd,6111,18367.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Accommodation,People Places & Services Directorate,Wastesavers Ltd,12713,132.29,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/09/2015,Accommodation,People Places & Services Directorate,Rushar Ltd,13954,710.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Accommodation,People Places & Services Directorate,Supply Plus Limited,22673,1428.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Accommodation,People Places & Services Directorate,First Investments Ltd,77626,21000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Accommodation,People Places & Services Directorate,First Investments Ltd,77627,979.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Accommodation,People Places & Services Directorate,Thomas Waste Management Ltd,138382,306.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Accommodation,People Places & Services Directorate,EDF Energy 1 Ltd,752958,26211.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2015,Accommodation,People Places & Services Directorate,EDF Energy 1 Ltd,769420,1205.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Accommodation,People Places & Services Directorate,Office for National Statistics,1030632,171801.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Accommodation,People Places & Services Directorate,Office for National Statistics,1030632,200662.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Accommodation,People Places & Services Directorate,Office for National Statistics,1030633,171801.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Accommodation,People Places & Services Directorate,Office for National Statistics,1030633,125089.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Accommodation,People Places & Services Directorate,Office for National Statistics,1030633,75573.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Accommodation,People Places & Services Directorate,Days Rental,1562709,252.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2015,Accommodation,People Places & Services Directorate,Corona Energy,10428742,585.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Accommodation,People Places & Services Directorate,Eversheds Solicitors LLP,91410269,629.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2015,Accommodation,People Places & Services Directorate,Dwr Cymru Cyf,6040772646,689.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Accommodation,People Places & Services Directorate,Department For Business Innovation & Ski,6.1511E+11,196999.59,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Accommodation,People Places & Services Directorate,Department For Business Innovation & Ski,6.1511E+11,20356.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Accommodation,People Places & Services Directorate,Department For Business Innovation & Ski,6.1511E+11,24998.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Accommodation,People Places & Services Directorate,Mitie Facilities Services Ltd,100/91046553,2298.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Accommodation,People Places & Services Directorate,Mitie Facilities Services Ltd,100/91054617,8320.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2015,Accommodation,People Places & Services Directorate,SIG TRADING LTD,7033-18198196,1767.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2015,Accommodation,People Places & Services Directorate,SIG TRADING LTD,7033-18198197,135.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2015,Accommodation,People Places & Services Directorate,SIG TRADING LTD,7033-18204920,145.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Accommodation,People Places & Services Directorate,SIG TRADING LTD,7033-18213702,263.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Accommodation,People Places & Services Directorate,Energy Assets Ltd,A20150085,37.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Accommodation,People Places & Services Directorate,Cofely Workplace Ltd,BI091515,1499.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Accommodation,People Places & Services Directorate,Cofely Workplace Ltd,BI091516,825.89,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Accommodation,People Places & Services Directorate,Austin-Smith:Lord LLP,C15/061.06,2460.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Accommodation,People Places & Services Directorate,Wagstaff Interiors Group,I101584,152010.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Accommodation,People Places & Services Directorate,Magscapes Ltd,INV-2146,2926.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Accommodation,People Places & Services Directorate,Leasedrive Velo Rental Management Ltd,RHI01424389,116.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Accommodation,People Places & Services Directorate,Leasedrive Velo Rental Management Ltd,RHI01426395,31.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/09/2015,Accommodation,People Places & Services Directorate,Leasedrive Velo Rental Management Ltd,RHI01448346,65.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2015,Accommodation,People Places & Services Directorate,Leasedrive Velo Rental Management Ltd,RHI01449780,16.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Accommodation,People Places & Services Directorate,Senator International Ltd,S01257464,139.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2015,Accommodation,People Places & Services Directorate,Senator International Ltd,S01261677,357.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Incorporations - Standard,Patents Directorate,Personal expenses name witheld,J696580,250.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Incorporations - Standard,Patents Directorate,Personal expenses name witheld,J703230,150.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Incorporations - Standard,Patents Directorate,Personal expenses name witheld,J745248,100.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Incorporations - Standard,Patents Directorate,Personal expenses name witheld,K836959,150.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2015,Information Technology,IT Directorate,Bell Integrated Communications Ltd,2029,46099.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Loadbalancer.org Limited,2137,5263.49,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Questmark Ltd,9356,270.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Information Technology,IT Directorate,Questmark Ltd,9363,120.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Information Technology,IT Directorate,Search Technology,12076,6224.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Information Technology,IT Directorate,European Dynamics GREECE,15863,54840.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Information Technology,IT Directorate,CDI Group plc,42379,304.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Information Technology,IT Directorate,Personal expenses name witheld,53043,51.87,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Information Technology,IT Directorate,Open Connections Solutions Ltd,270222,24969.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2015,Information Technology,IT Directorate,INDIGOBLUE CONSULTING LIMITED,1507491,18205.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/09/2015,Information Technology,IT Directorate,Trustmarque Solutions Ltd,2230326,429.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Information Technology,Patents Directorate,European Patent Office,40247450,89580.69,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Information Technology,Patents Directorate,European Patent Office,40248899,132.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Information Technology,Patents Directorate,European Patent Office,40250193,89120.47,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2015,Information Technology,IT Directorate,British Standards Institution,400483354,439.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Information Technology,IT Directorate,Verisign,520002472,3533.21,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Information Technology,IT Directorate,Verisign,520002594,3533.21,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Information Technology,Patents Directorate,Thomson Scientific Inc,832046817,43831.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Information Technology,Innovation Directorate,Computacenter (UK) ltd,3880592063,7695.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Information Technology,IT Directorate,Computacenter (UK) ltd,3880593184,789.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Information Technology,IT Directorate,Computacenter (UK) ltd,3880625171,105.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Information Technology,IT Directorate,Computacenter (UK) ltd,3880625172,2693.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2015,Information Technology,IT Directorate,Computacenter (UK) ltd,3880627816,132.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Information Technology,IT Directorate,Atos IT Services UK Limited,5584195507,541.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Information Technology,Patents Directorate,STN,9340278984,10017.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Information Technology,Patents Directorate,STN,9340281580,10017.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Information Technology,Patents Directorate,STN,9340284233,10017.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Information Technology,Patents Directorate,STN,9340285252,5.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Information Technology,Patents Directorate,STN,9340285756,142.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Information Technology,Patents Directorate,European Patent Office,40250193A,70.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Information Technology,IT Directorate,SANDHILL CONSULTANTS LTD,IN4058360,9600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Information Technology,IT Directorate,SANDHILL CONSULTANTS LTD,IN4058361,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA342188,3146.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA342190,2926.33,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA343692,2623.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA343693,4570.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA343694,7913.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA344945,7154.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA344946,2622.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA344947,2944.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA344949,2149.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA345733,1782.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA345734,1639.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA345735,9440.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA345736,2270.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA345737,2701.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA346572,2237.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA346573,2578.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA346574,2681.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA346575,4566.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA346576,2882.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA346855,3146.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA346856,3146.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA347755,2237.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA347757,2881.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA347758,2669.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA347759,3272.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10062822,6029.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO1006411,2712.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO1006411,2842.69,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO1006411,2468.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO1006411,4042.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO1006411,13153.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO1006411,2623.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,4447.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,2252.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,2187.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,2903.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,1783.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,2447.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,3123.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,3123.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,16719.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,3024.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,6573.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,7973.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,2001.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,11709.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,3198.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,4660.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,3037.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,11261.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,2109.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,2623.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10064160,2541.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10065139,6183.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10065139,1206.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10065139,6424.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10065139,7686.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10065139,16927.21,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10065139,3366.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10065139,3796.01,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10065139,2917.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Information Technology,International Policy Directorate,Miggle Ltd,MIG/IPO/001/001,4744.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Information Technology,People Places & Services Directorate,Specialist Computer Centres Plc,OP/M044930,1285.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Information Technology,IT Directorate,Specialist Computer Centres Plc,OP/M047489,1378.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Information Technology,IT Directorate,Specialist Computer Centres Plc,OP/M051789,1370.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Information Technology,IT Directorate,Kelway (UK) Ltd,PSINV01472590,5653.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Information Technology,IT Directorate,Kelway (UK) Ltd,PSINV01484768,7917.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Information Technology,IT Directorate,Kelway (UK) Ltd,PSINV01487387,7917.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Information Technology,International Policy Directorate,Methods Professional Services Ltd,SIN017523,10812.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Legal & Hearings,Trade Marks Directorate,Marten Walsh Cherer Ltd,89861,1312.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Legal & Hearings,Patents Directorate,Marten Walsh Cherer Ltd,89873,1128.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/09/2015,Legal & Hearings,People Places & Services Directorate,Government Legal Department,420490,30.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2015,Legal & Hearings,People Places & Services Directorate,Capital Law LLP,20031707,450.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Legal & Hearings,International Policy Directorate,Eversheds Solicitors LLP,91410269,22494.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Marketing & Publicity,Innovation Directorate,Redbrick Enterprises Ltd,768,600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Marketing & Publicity,Innovation Directorate,Hethel Innovation,1013,540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Marketing & Publicity,Innovation Directorate,THE BUSINESS GROWTH SHOW LTD,1090,1200.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Marketing & Publicity,Innovation Directorate,Knowledge Peers,1382,900.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Marketing & Publicity,Copyright and Enforcement Directorate,Clio Enterprises Ltd,3431,310.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2015,Marketing & Publicity,Innovation Directorate,GWIIN Events International,25123,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Marketing & Publicity,Innovation Directorate,Aardman Animations Ltd,30768,910.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Marketing & Publicity,Innovation Directorate,Aardman Animations Ltd,30770,1539.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Marketing & Publicity,Innovation Directorate,Solicitors Group,63070,208.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Marketing & Publicity,Innovation Directorate,Solicitors Group,63071,208.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Marketing & Publicity,Innovation Directorate,Solicitors Group,63073,208.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2015,Marketing & Publicity,Copyright and Enforcement Directorate,ITSA Ltd,71567,120.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Marketing & Publicity,Innovation Directorate,WIGAN COUNCIL,71229428300,350.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Marketing & Publicity,Innovation Directorate,Jockey Club Racecourses Ltd,25INV01123433,601.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Marketing & Publicity,Innovation Directorate,Coventry & Warwickhire C of C,CCHB000070816,450.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2015,Marketing & Publicity,Innovation Directorate,EntMarkt Ltd,E15/24,1080.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Marketing & Publicity,Innovation Directorate,FUTURE PUBLISHING LIMITED,FPL000960,486.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Marketing & Publicity,Innovation Directorate,Innov8 Conference Services,INV-0022,450.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Marketing & Publicity,Innovation Directorate,Innov8 Conference Services,INV-0046,60.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2015,Marketing & Publicity,Innovation Directorate,Lucky Voice Pods Ltd,LVP0808,360.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Marketing & Publicity,Innovation Directorate,Lucky Voice Pods Ltd,LVP0821,360.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Marketing & Publicity,Innovation Directorate,The Best of Bury,MIBBF/1/IPO,478.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Marketing & Publicity,Innovation Directorate,Perfectmotion Ltd,PMM20072015,4959.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2015,Misc Expenses Finance,Finance Directorate,G4S Cash Services (UK) Ltd,1844632,589.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Misc Expenses Finance,Finance Directorate,G4S Cash Services (UK) Ltd,1854646,538.27,Not Applicable,
